SEQ='P '     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  87181251.1    NPRNT= 6
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P2             (3)1( 0.0)        0.0 
     2          3S2 3P2             (3)1( 1.0)      299.1 
     3          3S2 3P2             (3)1( 2.0)      855.7 
     4          3S2 3P2             (1)2( 2.0)    14486.5 
     5          3S2 3P2             (1)0( 0.0)    43550.0 
     6          3S1 3P3             (5)0( 2.0)    52344.0 

   PARENT CONFG INDEXING                BWNP=  87173173.9    NPRNT= 2
   ---------------------
   INDP         CODE                       WI        WNP
   ----         ----                 --------  ----------
     1          3S2 3P2             (     7.0)        0.0 
     2          3S1 3P3             (    19.5)    96766.0 

   IC AVERAGED CONFG INDEXING           BWNR=  87248893.3   NCFG=   6
   --------------------------
   INDX  INDP   CODE                       WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 --------  ----------      -----------
     1     1    3S2 3P2 4S1         (    14.5)        0.0      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     2     1    3S2 3P2 4P1         (    44.5)    18975.7      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     3     1    3S2 3P2 4D1         (    69.5)    39950.6      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     4     2    3S1 3P3 4S1         (     4.5)    43872.4      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     5     1    3S2 3P2 4F1         (    97.5)    45619.5      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     6     2    3S1 3P3 4P1         (    14.5)    61600.2      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00

   NL-SHELL INDEXING & AUGER RATES                     NLREP=203
   -------------------------------
   ILREP   N   L
             2.49E-15  2.64E-15  1.51E-15  6.81E-16  1.99E-16  7.40E-17  2.68E-17  6.88E-18  2.44E-18
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.92E-33  3.59E-23  1.26E-17  5.00E-16
             1.89E-15  2.00E-15  1.15E-15  5.16E-16  1.51E-16  5.60E-17  2.03E-17  5.20E-18  1.85E-18
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.69E-33  2.87E-23  1.02E-17  4.03E-16
             1.51E-15  1.58E-15  8.96E-16  4.01E-16  1.17E-16  4.34E-17  1.57E-17  4.03E-18  1.43E-18
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.40E-34  3.61E-24  1.42E-18  5.88E-17
             2.27E-16  2.41E-16  1.38E-16  6.19E-17  1.81E-17  6.71E-18  2.43E-18  6.23E-19  2.21E-19
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-34  8.84E-25  3.90E-19  1.70E-17
             6.68E-17  7.20E-17  4.13E-17  1.86E-17  5.44E-18  2.02E-18  7.31E-19  1.88E-19  6.66E-20
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-33  7.92E-24  2.78E-18  1.10E-16
             4.11E-16  4.30E-16  2.44E-16  1.09E-16  3.19E-17  1.18E-17  4.28E-18  1.10E-18  3.90E-19
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.68E-33  4.67E-23  1.64E-17  6.49E-16
             2.46E-15  2.62E-15  1.50E-15  6.75E-16  1.98E-16  7.33E-17  2.66E-17  6.82E-18  2.42E-18
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.71E-33  3.50E-23  1.24E-17  4.92E-16
             1.86E-15  1.98E-15  1.13E-15  5.09E-16  1.49E-16  5.52E-17  2.00E-17  5.13E-18  1.82E-18
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.49E-33  2.78E-23  9.91E-18  3.94E-16
             1.48E-15  1.55E-15  8.77E-16  3.93E-16  1.15E-16  4.25E-17  1.54E-17  3.95E-18  1.40E-18
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.16E-34  3.49E-24  1.38E-18  5.75E-17
             2.22E-16  2.36E-16  1.35E-16  6.06E-17  1.77E-17  6.57E-18  2.38E-18  6.11E-19  2.17E-19
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-34  8.32E-25  3.71E-19  1.62E-17
             6.37E-17  6.87E-17  3.94E-17  1.78E-17  5.19E-18  1.93E-18  6.98E-19  1.79E-19  6.37E-20
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.02E-34  5.11E-24  1.84E-18  7.35E-17
             2.77E-16  2.90E-16  1.65E-16  7.41E-17  2.16E-17  8.02E-18  2.90E-18  7.45E-19  2.65E-19
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.93E-33  3.80E-23  1.37E-17  5.52E-16
             2.11E-15  2.25E-15  1.29E-15  5.84E-16  1.71E-16  6.35E-17  2.30E-17  5.91E-18  2.10E-18
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.47E-33  2.89E-23  1.05E-17  4.22E-16
             1.61E-15  1.72E-15  9.85E-16  4.44E-16  1.30E-16  4.82E-17  1.75E-17  4.49E-18  1.59E-18
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.33E-33  2.17E-23  7.98E-18  3.20E-16
             1.21E-15  1.27E-15  7.21E-16  3.23E-16  9.43E-17  3.50E-17  1.27E-17  3.25E-18  1.15E-18
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.83E-34  2.75E-24  1.13E-18  4.77E-17
             1.86E-16  1.99E-16  1.14E-16  5.11E-17  1.50E-17  5.55E-18  2.01E-18  5.16E-19  1.83E-19
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.68E-35  5.48E-25  2.55E-19  1.13E-17
             4.48E-17  4.86E-17  2.79E-17  1.26E-17  3.69E-18  1.37E-18  4.96E-19  1.27E-19  4.52E-20
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.95E-34  3.91E-24  1.44E-18  5.77E-17
             2.18E-16  2.30E-16  1.31E-16  5.87E-17  1.71E-17  6.36E-18  2.30E-18  5.91E-19  2.10E-19
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.95E-33  3.26E-23  1.20E-17  4.86E-16
             1.86E-15  2.00E-15  1.15E-15  5.21E-16  1.53E-16  5.67E-17  2.05E-17  5.27E-18  1.87E-18
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.90E-34  6.52E-24  2.40E-18  9.70E-17
             3.70E-16  3.94E-16  2.25E-16  1.02E-16  2.97E-17  1.10E-17  3.99E-18  1.03E-18  3.64E-19
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.54E-34  5.07E-24  1.92E-18  7.79E-17
             2.96E-16  3.11E-16  1.77E-16  7.92E-17  2.31E-17  8.57E-18  3.10E-18  7.96E-19  2.83E-19
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-34  9.00E-25  4.17E-19  1.84E-17
             7.31E-17  7.91E-17  4.54E-17  2.05E-17  5.99E-18  2.22E-18  8.05E-19  2.07E-19  7.34E-20
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.82E-35  1.82E-25  9.71E-20  4.49E-18
             1.82E-17  2.00E-17  1.15E-17  5.19E-18  1.52E-18  5.65E-19  2.05E-19  5.25E-20  1.87E-20
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.24E-35  4.83E-25  1.79E-19  7.23E-18
             2.74E-17  2.88E-17  1.64E-17  7.37E-18  2.15E-18  7.98E-19  2.89E-19  7.42E-20  2.63E-20
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.59E-34  6.39E-24  2.37E-18  9.59E-17
             3.69E-16  3.99E-16  2.30E-16  1.04E-16  3.05E-17  1.13E-17  4.10E-18  1.05E-18  3.74E-19
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.32E-34  4.90E-24  1.83E-18  7.40E-17
             2.84E-16  3.04E-16  1.74E-16  7.87E-17  2.30E-17  8.56E-18  3.10E-18  7.96E-19  2.83E-19
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.26E-34  3.61E-24  1.38E-18  5.65E-17
             2.15E-16  2.26E-16  1.29E-16  5.78E-17  1.69E-17  6.25E-18  2.26E-18  5.81E-19  2.06E-19
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.86E-35  6.70E-25  3.20E-19  1.43E-17
             5.70E-17  6.18E-17  3.55E-17  1.60E-17  4.69E-18  1.74E-18  6.30E-19  1.62E-19  5.75E-20
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-35  1.19E-25  6.45E-20  3.00E-18
             1.22E-17  1.34E-17  7.72E-18  3.49E-18  1.02E-18  3.79E-19  1.37E-19  3.53E-20  1.25E-20
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.50E-35  3.72E-25  1.39E-19  5.63E-18
             2.14E-17  2.26E-17  1.29E-17  5.78E-18  1.69E-18  6.26E-19  2.27E-19  5.82E-20  2.07E-20
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.33E-34  4.94E-24  1.85E-18  7.51E-17
             2.91E-16  3.17E-16  1.83E-16  8.29E-17  2.44E-17  9.05E-18  3.28E-18  8.42E-19  2.99E-19
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.23E-34  3.54E-24  1.33E-18  5.42E-17
             2.09E-16  2.25E-16  1.30E-16  5.86E-17  1.72E-17  6.39E-18  2.31E-18  5.94E-19  2.11E-19
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.52E-34  2.45E-24  9.48E-19  3.89E-17
             1.48E-16  1.56E-16  8.90E-17  3.99E-17  1.16E-17  4.32E-18  1.56E-18  4.01E-19  1.43E-19
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.26E-35  4.65E-25  2.28E-19  1.03E-17
             4.12E-17  4.48E-17  2.58E-17  1.16E-17  3.41E-18  1.26E-18  4.58E-19  1.18E-19  4.18E-20
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.90E-36  7.27E-26  4.01E-20  1.87E-18
             7.63E-18  8.39E-18  4.84E-18  2.19E-18  6.41E-19  2.38E-19  8.62E-20  2.21E-20  7.86E-21
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.83E-35  2.61E-25  9.83E-20  3.98E-18
             1.52E-17  1.61E-17  9.17E-18  4.12E-18  1.21E-18  4.47E-19  1.62E-19  4.16E-20  1.48E-20
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.12E-34  3.49E-24  1.31E-18  5.36E-17
             2.10E-16  2.31E-16  1.34E-16  6.11E-17  1.80E-17  6.69E-18  2.42E-18  6.23E-19  2.21E-19
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.39E-34  2.32E-24  8.76E-19  3.58E-17
             1.39E-16  1.52E-16  8.80E-17  3.99E-17  1.17E-17  4.35E-18  1.58E-18  4.05E-19  1.44E-19
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.15E-34  1.51E-24  5.92E-19  2.43E-17
             9.30E-17  9.83E-17  5.60E-17  2.51E-17  7.33E-18  2.72E-18  9.84E-19  2.53E-19  8.97E-20
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.23E-35  2.95E-25  1.48E-19  6.72E-18
             2.71E-17  2.96E-17  1.70E-17  7.69E-18  2.25E-18  8.36E-19  3.03E-19  7.77E-20  2.76E-20
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.88E-36  4.16E-26  2.31E-20  1.08E-18
             4.43E-18  4.87E-18  2.81E-18  1.27E-18  3.73E-19  1.38E-19  5.01E-20  1.29E-20  4.57E-21
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-35  1.73E-25  6.55E-20  2.66E-18
             1.02E-17  1.08E-17  6.19E-18  2.79E-18  8.16E-19  3.03E-19  1.10E-19  2.82E-20  1.00E-20
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.41E-34  2.33E-24  8.80E-19  3.63E-17
             1.44E-16  1.61E-16  9.47E-17  4.32E-17  1.28E-17  4.75E-18  1.72E-18  4.43E-19  1.57E-19
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-34  1.46E-24  5.53E-19  2.28E-17
             8.94E-17  9.88E-17  5.76E-17  2.62E-17  7.71E-18  2.87E-18  1.04E-18  2.67E-19  9.49E-20
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-34  9.17E-25  3.61E-19  1.49E-17
             5.69E-17  6.02E-17  3.43E-17  1.54E-17  4.49E-18  1.67E-18  6.03E-19  1.55E-19  5.50E-20
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.95E-35  1.82E-25  9.30E-20  4.25E-18
             1.72E-17  1.88E-17  1.08E-17  4.89E-18  1.43E-18  5.32E-19  1.93E-19  4.95E-20  1.76E-20
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-36  2.40E-26  1.34E-20  6.30E-19
             2.58E-18  2.84E-18  1.64E-18  7.41E-19  2.17E-19  8.07E-20  2.92E-20  7.50E-21  2.67E-21
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.71E-35  1.17E-25  4.44E-20  1.81E-18
             6.94E-18  7.43E-18  4.27E-18  1.93E-18  5.64E-19  2.09E-19  7.59E-20  1.95E-20  6.92E-21
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-34  1.59E-24  6.01E-19  2.50E-17
             1.01E-16  1.15E-16  6.83E-17  3.13E-17  9.28E-18  3.46E-18  1.26E-18  3.23E-19  1.15E-19
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-34  9.54E-25  3.63E-19  1.50E-17
             5.96E-17  6.67E-17  3.91E-17  1.79E-17  5.27E-18  1.96E-18  7.12E-19  1.83E-19  6.50E-20
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.26E-35  5.88E-25  2.32E-19  9.59E-18
             3.67E-17  3.89E-17  2.22E-17  9.94E-18  2.90E-18  1.08E-18  3.90E-19  1.00E-19  3.55E-20
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-35  1.18E-25  6.09E-20  2.79E-18
             1.13E-17  1.24E-17  7.16E-18  3.24E-18  9.49E-19  3.52E-19  1.28E-19  3.28E-20  1.16E-20
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-36  1.49E-26  8.40E-21  3.95E-19
             1.62E-18  1.78E-18  1.03E-18  4.65E-19  1.36E-19  5.07E-20  1.84E-20  4.71E-21  1.68E-21

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.39E-28  2.15E-20  9.28E-17  1.05E-14  6.21E-14
             1.24E-13  9.74E-14  5.08E-14  2.19E-14  6.23E-15  2.29E-15  8.27E-16  2.12E-16  7.51E-17
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.09E-27  8.27E-20  1.13E-15  1.82E-14
             4.58E-14  3.85E-14  2.04E-14  8.86E-15  2.54E-15  9.34E-16  3.37E-16  8.64E-17  3.07E-17
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.00E-29  6.08E-21  3.10E-16  6.66E-15
             1.88E-14  1.68E-14  9.09E-15  3.98E-15  1.15E-15  4.23E-16  1.53E-16  3.92E-17  1.39E-17
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-30  1.79E-21  1.91E-16  5.16E-15
             1.62E-14  1.53E-14  8.46E-15  3.74E-15  1.08E-15  4.00E-16  1.45E-16  3.71E-17  1.32E-17
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.20E-31  1.04E-21  1.59E-16  4.81E-15
             1.59E-14  1.55E-14  8.60E-15  3.82E-15  1.11E-15  4.09E-16  1.48E-16  3.80E-17  1.35E-17
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.47E-31  7.47E-22  1.43E-16  4.63E-15
             1.58E-14  1.57E-14  8.81E-15  3.92E-15  1.14E-15  4.22E-16  1.53E-16  3.92E-17  1.39E-17
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.13E-31  5.94E-22  1.32E-16  4.49E-15
             1.57E-14  1.59E-14  8.93E-15  3.98E-15  1.16E-15  4.29E-16  1.55E-16  3.99E-17  1.42E-17
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-31  5.04E-22  1.24E-16  4.38E-15
             1.56E-14  1.59E-14  9.00E-15  4.02E-15  1.17E-15  4.34E-16  1.57E-16  4.03E-17  1.43E-17
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-31  4.45E-22  1.19E-16  4.30E-15
             1.55E-14  1.60E-14  9.02E-15  4.04E-15  1.18E-15  4.36E-16  1.58E-16  4.05E-17  1.44E-17
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.56E-32  4.04E-22  1.14E-16  4.23E-15
             1.54E-14  1.59E-14  9.02E-15  4.04E-15  1.18E-15  4.37E-16  1.58E-16  4.06E-17  1.44E-17
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.14E-32  3.72E-22  1.10E-16  4.13E-15
             1.52E-14  1.57E-14  8.93E-15  4.00E-15  1.17E-15  4.33E-16  1.57E-16  4.02E-17  1.43E-17
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.16E-32  3.48E-22  1.07E-16  4.06E-15
             1.50E-14  1.56E-14  8.87E-15  3.98E-15  1.16E-15  4.30E-16  1.56E-16  4.00E-17  1.42E-17
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.48E-32  3.31E-22  1.05E-16  4.03E-15
             1.49E-14  1.56E-14  8.87E-15  3.98E-15  1.16E-15  4.31E-16  1.56E-16  4.00E-17  1.42E-17
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.94E-32  3.17E-22  1.03E-16  3.97E-15
             1.48E-14  1.55E-14  8.82E-15  3.96E-15  1.16E-15  4.28E-16  1.55E-16  3.98E-17  1.41E-17
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.50E-32  3.03E-22  1.01E-16  3.91E-15
             1.46E-14  1.53E-14  8.73E-15  3.92E-15  1.14E-15  4.25E-16  1.54E-16  3.95E-17  1.40E-17
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.16E-32  2.93E-22  9.87E-17  3.86E-15
             1.45E-14  1.52E-14  8.66E-15  3.89E-15  1.14E-15  4.21E-16  1.53E-16  3.92E-17  1.39E-17
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.87E-32  2.83E-22  9.68E-17  3.80E-15
             1.43E-14  1.50E-14  8.57E-15  3.85E-15  1.12E-15  4.17E-16  1.51E-16  3.87E-17  1.38E-17
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.63E-32  2.74E-22  9.51E-17  3.75E-15
             1.41E-14  1.49E-14  8.48E-15  3.81E-15  1.11E-15  4.13E-16  1.49E-16  3.84E-17  1.36E-17
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.41E-32  2.66E-22  9.33E-17  3.69E-15
             1.39E-14  1.47E-14  8.38E-15  3.76E-15  1.10E-15  4.08E-16  1.48E-16  3.79E-17  1.35E-17
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.70E-32  2.26E-22  7.95E-17  3.15E-15
             1.19E-14  1.26E-14  7.19E-15  3.23E-15  9.45E-16  3.51E-16  1.27E-16  3.26E-17  1.16E-17
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-32  1.34E-22  4.74E-17  1.88E-15
             7.10E-15  7.50E-15  4.28E-15  1.92E-15  5.62E-16  2.09E-16  7.55E-17  1.94E-17  6.89E-18
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-32  1.22E-22  4.32E-17  1.72E-15
             6.50E-15  6.87E-15  3.92E-15  1.76E-15  5.16E-16  1.91E-16  6.93E-17  1.78E-17  6.32E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.50E-32  9.69E-23  3.55E-17  1.43E-15
             5.43E-15  5.78E-15  3.31E-15  1.49E-15  4.36E-16  1.62E-16  5.85E-17  1.50E-17  5.34E-18
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.42E-33  4.92E-23  1.83E-17  7.41E-16
             2.84E-15  3.04E-15  1.74E-15  7.86E-16  2.30E-16  8.54E-17  3.09E-17  7.94E-18  2.82E-18
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.38E-33  1.62E-23  6.14E-18  2.51E-16
             9.65E-16  1.03E-15  5.93E-16  2.67E-16  7.82E-17  2.90E-17  1.05E-17  2.70E-18  9.59E-19
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.72E-33  1.18E-23  4.53E-18  1.86E-16
             7.18E-16  7.74E-16  4.45E-16  2.01E-16  5.89E-17  2.19E-17  7.93E-18  2.04E-18  7.23E-19
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-33  7.92E-24  3.05E-18  1.26E-16
             4.89E-16  5.32E-16  3.07E-16  1.39E-16  4.08E-17  1.52E-17  5.50E-18  1.41E-18  5.02E-19
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.29E-34  5.09E-24  1.97E-18  8.14E-17
             3.20E-16  3.53E-16  2.05E-16  9.32E-17  2.74E-17  1.02E-17  3.70E-18  9.50E-19  3.38E-19
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.84E-34  3.38E-24  1.31E-18  5.46E-17
             2.17E-16  2.42E-16  1.42E-16  6.48E-17  1.91E-17  7.11E-18  2.58E-18  6.63E-19  2.35E-19
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.64E-34  1.85E-24  7.20E-19  3.03E-17
             1.23E-16  1.40E-16  8.31E-17  3.81E-17  1.13E-17  4.21E-18  1.53E-18  3.92E-19  1.39E-19
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-34  1.11E-24  4.31E-19  1.83E-17
             7.53E-17  8.79E-17  5.25E-17  2.42E-17  7.20E-18  2.69E-18  9.76E-19  2.51E-19  8.92E-20
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.27E-35  6.53E-25  2.54E-19  1.09E-17
             4.56E-17  5.43E-17  3.27E-17  1.52E-17  4.52E-18  1.69E-18  6.13E-19  1.58E-19  5.60E-20
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.13E-35  3.61E-25  1.41E-19  6.08E-18
             2.59E-17  3.14E-17  1.91E-17  8.87E-18  2.65E-18  9.90E-19  3.60E-19  9.26E-20  3.29E-20
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.79E-35  1.96E-25  7.68E-20  3.33E-18
             1.43E-17  1.76E-17  1.08E-17  5.03E-18  1.50E-18  5.62E-19  2.05E-19  5.26E-20  1.87E-20
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-35  1.08E-25  4.22E-20  1.84E-18
             7.98E-18  9.89E-18  6.06E-18  2.83E-18  8.49E-19  3.18E-19  1.16E-19  2.97E-20  1.06E-20
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.27E-36  6.54E-26  2.56E-20  1.12E-18
             4.87E-18  6.07E-18  3.72E-18  1.74E-18  5.23E-19  1.96E-19  7.11E-20  1.83E-20  6.51E-21
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.97E-36  3.51E-26  1.37E-20  6.00E-19
             2.63E-18  3.28E-18  2.02E-18  9.46E-19  2.84E-19  1.06E-19  3.86E-20  9.94E-21  3.53E-21
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.81E-36  1.99E-26  7.78E-21  3.41E-19
             1.49E-18  1.87E-18  1.15E-18  5.39E-19  1.62E-19  6.05E-20  2.20E-20  5.67E-21  2.01E-21
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.60E-36  1.13E-26  4.42E-21  1.94E-19
             8.50E-19  1.07E-18  6.56E-19  3.07E-19  9.23E-20  3.45E-20  1.26E-20  3.23E-21  1.15E-21
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.92E-37  6.31E-27  2.47E-21  1.08E-19
             4.75E-19  5.96E-19  3.67E-19  1.72E-19  5.16E-20  1.93E-20  7.03E-21  1.81E-21  6.43E-22
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.49E-37  3.89E-27  1.52E-21  6.67E-20
             2.93E-19  3.67E-19  2.26E-19  1.06E-19  3.18E-20  1.19E-20  4.33E-21  1.12E-21  3.97E-22

                                                                                     --------------------------
                                                                                     PRTF= 2  CFGPRT= (   19.5)
   ILREP
   -----
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.70E-33  1.40E-24  1.29E-19  3.26E-18
             9.81E-18  9.02E-18  4.91E-18  2.15E-18  6.21E-19  2.29E-19  8.28E-20  2.12E-20  7.54E-21
