SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63529903.3   NPRNTI= 5   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 0.5)        0.0 
     2          3S2 3P1             (2)1( 1.5)      276.8 
     3          3S1 3P2             (4)1( 0.5)    35412.3 
     4          3S1 3P2             (4)1( 1.5)    35509.5 
     5          3S1 3P2             (4)1( 2.5)    35669.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  63523229.5   NLVL= 298
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
             7.25E-18  9.11E-17  1.84E-16  1.71E-16  7.90E-17  3.43E-17  1.34E-17  3.62E-18  1.31E-18
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-37  4.74E-24  8.55E-20
             7.18E-18  9.08E-17  1.84E-16  1.71E-16  7.92E-17  3.44E-17  1.35E-17  3.63E-18  1.31E-18
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-37  4.69E-24  8.46E-20
             7.11E-18  9.03E-17  1.83E-16  1.71E-16  7.92E-17  3.44E-17  1.35E-17  3.63E-18  1.31E-18
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-37  4.64E-24  8.38E-20
             7.05E-18  8.99E-17  1.83E-16  1.70E-16  7.91E-17  3.43E-17  1.35E-17  3.63E-18  1.31E-18
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-37  4.59E-24  8.29E-20
             6.98E-18  8.94E-17  1.82E-16  1.70E-16  7.89E-17  3.43E-17  1.34E-17  3.62E-18  1.31E-18
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-37  4.54E-24  8.21E-20
             6.92E-18  8.89E-17  1.82E-16  1.69E-16  7.87E-17  3.42E-17  1.34E-17  3.61E-18  1.30E-18
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.32E-37  4.49E-24  8.13E-20
             6.85E-18  8.85E-17  1.81E-16  1.69E-16  7.85E-17  3.41E-17  1.34E-17  3.60E-18  1.30E-18
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-37  4.44E-24  8.05E-20
             6.79E-18  8.80E-17  1.80E-16  1.68E-16  7.83E-17  3.40E-17  1.33E-17  3.59E-18  1.30E-18
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-37  4.40E-24  7.97E-20
             6.73E-18  8.75E-17  1.79E-16  1.68E-16  7.80E-17  3.39E-17  1.33E-17  3.58E-18  1.29E-18
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-37  4.35E-24  7.89E-20
             6.67E-18  8.69E-17  1.79E-16  1.67E-16  7.77E-17  3.38E-17  1.32E-17  3.57E-18  1.29E-18
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-37  4.31E-24  7.81E-20
             6.60E-18  8.64E-17  1.78E-16  1.66E-16  7.73E-17  3.36E-17  1.32E-17  3.55E-18  1.28E-18
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-37  4.26E-24  7.73E-20
             6.54E-18  8.58E-17  1.77E-16  1.66E-16  7.70E-17  3.35E-17  1.31E-17  3.54E-18  1.28E-18
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-37  4.22E-24  7.66E-20
             6.48E-18  8.54E-17  1.76E-16  1.65E-16  7.68E-17  3.34E-17  1.31E-17  3.53E-18  1.27E-18
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-37  4.17E-24  7.58E-20
             6.42E-18  8.49E-17  1.76E-16  1.65E-16  7.67E-17  3.34E-17  1.31E-17  3.52E-18  1.27E-18
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-37  4.13E-24  7.50E-20
             6.36E-18  8.45E-17  1.75E-16  1.64E-16  7.65E-17  3.33E-17  1.31E-17  3.52E-18  1.27E-18
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-37  4.08E-24  7.42E-20
             6.30E-18  8.40E-17  1.75E-16  1.64E-16  7.64E-17  3.32E-17  1.30E-17  3.51E-18  1.27E-18
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-37  4.04E-24  7.34E-20
             6.23E-18  8.35E-17  1.74E-16  1.63E-16  7.62E-17  3.31E-17  1.30E-17  3.50E-18  1.26E-18
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-37  3.99E-24  7.27E-20
             6.17E-18  8.30E-17  1.73E-16  1.63E-16  7.59E-17  3.30E-17  1.30E-17  3.49E-18  1.26E-18
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-37  3.95E-24  7.19E-20
             6.11E-18  8.25E-17  1.73E-16  1.62E-16  7.57E-17  3.29E-17  1.29E-17  3.48E-18  1.26E-18
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-37  3.90E-24  7.11E-20
             6.05E-18  8.20E-17  1.72E-16  1.62E-16  7.55E-17  3.28E-17  1.29E-17  3.47E-18  1.25E-18
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-37  3.86E-24  7.03E-20
             5.98E-18  8.15E-17  1.71E-16  1.61E-16  7.52E-17  3.27E-17  1.28E-17  3.46E-18  1.25E-18
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-37  3.82E-24  6.95E-20
             5.92E-18  8.09E-17  1.70E-16  1.60E-16  7.48E-17  3.26E-17  1.28E-17  3.44E-18  1.24E-18
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-37  3.77E-24  6.87E-20
             5.85E-18  8.03E-17  1.69E-16  1.60E-16  7.46E-17  3.25E-17  1.27E-17  3.43E-18  1.24E-18
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-37  3.73E-24  6.79E-20
             5.79E-18  7.98E-17  1.68E-16  1.59E-16  7.43E-17  3.23E-17  1.27E-17  3.42E-18  1.23E-18
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-37  3.68E-24  6.71E-20
             5.73E-18  7.93E-17  1.68E-16  1.58E-16  7.40E-17  3.22E-17  1.26E-17  3.41E-18  1.23E-18
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-37  3.64E-24  6.64E-20
             5.66E-18  7.87E-17  1.67E-16  1.58E-16  7.37E-17  3.21E-17  1.26E-17  3.40E-18  1.23E-18
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.99E-38  3.46E-24  6.32E-20
             5.41E-18  7.65E-17  1.63E-16  1.55E-16  7.26E-17  3.16E-17  1.24E-17  3.34E-18  1.21E-18
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.77E-38  3.40E-24  6.20E-20
             5.31E-18  7.53E-17  1.61E-16  1.53E-16  7.16E-17  3.12E-17  1.23E-17  3.30E-18  1.19E-18
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.11E-38  3.17E-24  5.79E-20
             4.98E-18  7.23E-17  1.56E-16  1.49E-16  6.99E-17  3.05E-17  1.20E-17  3.23E-18  1.17E-18
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.27E-38  2.88E-24  5.27E-20
             4.55E-18  6.83E-17  1.50E-16  1.44E-16  6.75E-17  2.95E-17  1.16E-17  3.12E-18  1.13E-18
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.49E-38  2.61E-24  4.78E-20
             4.15E-18  6.44E-17  1.43E-16  1.38E-16  6.50E-17  2.84E-17  1.12E-17  3.01E-18  1.09E-18
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.44E-38  2.25E-24  4.12E-20
             3.60E-18  5.87E-17  1.33E-16  1.29E-16  6.12E-17  2.67E-17  1.05E-17  2.84E-18  1.02E-18

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (2P  1.5)
   ILREP
   -----
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.27E-38  5.55E-29  1.51E-22  1.30E-18
             7.77E-17  4.78E-16  5.60E-16  3.89E-16  1.53E-16  6.33E-17  2.42E-17  6.43E-18  2.31E-18
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-40  1.13E-27  3.10E-20  7.07E-18
             1.98E-16  1.78E-15  2.67E-15  2.08E-15  8.71E-16  3.67E-16  1.42E-16  3.78E-17  1.36E-17
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.02E-41  2.62E-31  1.07E-22  1.82E-18
             1.57E-16  1.49E-15  2.31E-15  1.90E-15  8.27E-16  3.53E-16  1.37E-16  3.68E-17  1.33E-17
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.07E-44  7.86E-31  7.42E-23  2.21E-19
             9.26E-18  1.00E-16  1.88E-16  1.63E-16  7.18E-17  3.06E-17  1.19E-17  3.18E-18  1.14E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.30E-39  5.92E-28  6.12E-23
             2.56E-19  2.06E-17  5.03E-17  4.71E-17  2.14E-17  9.20E-18  3.59E-18  9.63E-19  3.47E-19
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-34  6.36E-23  2.81E-19
             1.21E-17  1.38E-16  2.78E-16  2.50E-16  1.13E-16  4.83E-17  1.88E-17  5.05E-18  1.82E-18
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-35  4.96E-23  4.42E-19
             2.53E-17  1.75E-16  2.48E-16  1.97E-16  8.43E-17  3.58E-17  1.39E-17  3.71E-18  1.34E-18
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.46E-36  8.32E-24  8.30E-20
             5.12E-18  5.33E-17  1.08E-16  1.03E-16  4.86E-17  2.13E-17  8.37E-18  2.26E-18  8.16E-19
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.53E-37  3.96E-24  3.86E-20
             2.71E-18  5.10E-17  1.09E-16  9.84E-17  4.41E-17  1.89E-17  7.36E-18  1.97E-18  7.11E-19
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.38E-41  1.11E-28  3.40E-23
             6.50E-20  4.47E-18  1.11E-17  1.06E-17  4.96E-18  2.15E-18  8.44E-19  2.27E-19  8.20E-20
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.45E-36  1.86E-23  1.48E-19
             8.39E-18  1.02E-16  2.14E-16  2.00E-16  9.28E-17  4.03E-17  1.58E-17  4.25E-18  1.53E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.78E-36  2.16E-23  2.39E-19
             1.52E-17  1.10E-16  1.58E-16  1.26E-16  5.42E-17  2.30E-17  8.93E-18  2.39E-18  8.61E-19
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.45E-37  3.15E-24  3.69E-20
             2.54E-18  3.70E-17  8.53E-17  8.42E-17  4.03E-17  1.77E-17  6.97E-18  1.88E-18  6.80E-19
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.93E-37  2.75E-24  3.25E-20
             2.77E-18  7.63E-17  1.77E-16  1.65E-16  7.49E-17  3.22E-17  1.26E-17  3.38E-18  1.22E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.92E-39  3.70E-26  4.37E-22
             2.90E-20  2.53E-19  5.72E-19  6.70E-19  3.73E-19  1.73E-19  7.03E-20  1.93E-20  7.03E-21
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.91E-42  4.40E-29  4.89E-24
             3.05E-20  3.14E-18  8.59E-18  8.61E-18  4.11E-18  1.80E-18  7.07E-19  1.91E-19  6.90E-20
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-36  9.05E-24  9.54E-20
             6.10E-18  6.76E-17  1.34E-16  1.23E-16  5.64E-17  2.44E-17  9.56E-18  2.57E-18  9.28E-19
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.56E-37  7.68E-24  9.75E-20
             6.66E-18  5.43E-17  8.82E-17  7.70E-17  3.52E-17  1.53E-17  6.00E-18  1.62E-18  5.84E-19
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.31E-38  6.82E-25  8.94E-21
             7.78E-19  2.79E-17  7.84E-17  8.15E-17  3.99E-17  1.76E-17  6.95E-18  1.88E-18  6.80E-19
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.62E-37  2.15E-24  2.86E-20
             2.43E-18  5.89E-17  1.37E-16  1.29E-16  5.95E-17  2.58E-17  1.01E-17  2.71E-18  9.78E-19
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.47E-39  3.30E-26  4.38E-22
             3.08E-20  2.51E-19  4.38E-19  4.30E-19  2.18E-19  9.82E-20  3.93E-20  1.07E-20  3.89E-21
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.56E-42  6.10E-29  5.90E-24
             3.68E-20  3.61E-18  9.31E-18  8.90E-18  4.09E-18  1.77E-18  6.89E-19  1.85E-19  6.68E-20
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.85E-42  3.51E-29  2.97E-24
             2.13E-20  2.44E-18  6.80E-18  6.82E-18  3.24E-18  1.42E-18  5.57E-19  1.50E-19  5.43E-20
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.04E-37  5.39E-24  6.65E-20
             4.60E-18  5.36E-17  1.07E-16  9.92E-17  4.57E-17  1.98E-17  7.77E-18  2.09E-18  7.55E-19
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.31E-39  3.58E-26  5.28E-22
             1.48E-19  1.30E-17  3.96E-17  4.31E-17  2.18E-17  9.75E-18  3.88E-18  1.05E-18  3.82E-19
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.55E-39  1.61E-25  2.32E-21
             3.26E-19  2.40E-17  7.10E-17  7.43E-17  3.63E-17  1.60E-17  6.33E-18  1.71E-18  6.19E-19
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-37  1.81E-24  2.59E-20
             2.27E-18  5.75E-17  1.37E-16  1.31E-16  6.11E-17  2.65E-17  1.04E-17  2.80E-18  1.01E-18
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-39  2.73E-26  3.91E-22
             2.87E-20  2.43E-19  3.91E-19  3.47E-19  1.63E-19  7.14E-20  2.82E-20  7.62E-21  2.76E-21
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.73E-42  7.93E-29  1.33E-24
             1.50E-21  1.42E-19  3.67E-19  3.51E-19  1.61E-19  6.96E-20  2.72E-20  7.30E-21  2.63E-21
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.71E-42  3.54E-29  1.70E-24
             8.93E-21  9.31E-19  2.54E-18  2.54E-18  1.21E-18  5.31E-19  2.09E-19  5.63E-20  2.03E-20
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.60E-37  3.68E-24  4.98E-20
             3.61E-18  4.36E-17  8.89E-17  8.26E-17  3.82E-17  1.66E-17  6.49E-18  1.75E-18  6.30E-19
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.67E-37  6.73E-24  9.92E-20
             7.27E-18  5.71E-17  8.47E-17  6.95E-17  3.06E-17  1.31E-17  5.11E-18  1.37E-18  4.95E-19
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-39  4.23E-26  6.52E-22
             2.27E-19  2.59E-17  7.78E-17  8.16E-17  3.99E-17  1.76E-17  6.96E-18  1.88E-18  6.80E-19
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.07E-38  1.58E-24  2.38E-20
             2.16E-18  6.17E-17  1.54E-16  1.50E-16  7.07E-17  3.08E-17  1.21E-17  3.26E-18  1.18E-18
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-39  2.25E-26  3.40E-22
             2.58E-20  2.52E-19  4.90E-19  4.87E-19  2.43E-19  1.09E-19  4.33E-20  1.18E-20  4.26E-21
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.91E-42  7.66E-29  1.27E-24
             9.44E-22  8.80E-20  2.29E-19  2.20E-19  1.02E-19  4.39E-20  1.71E-20  4.61E-21  1.66E-21
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.29E-42  3.78E-29  2.51E-24
             2.09E-20  2.73E-18  7.85E-18  7.96E-18  3.80E-18  1.66E-18  6.54E-19  1.76E-19  6.37E-20
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-37  1.96E-24  2.94E-20
             2.29E-18  3.52E-17  7.85E-17  7.51E-17  3.51E-17  1.53E-17  6.00E-18  1.62E-18  5.83E-19
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.56E-37  1.16E-23  1.78E-19
             1.34E-17  1.03E-16  1.43E-16  1.11E-16  4.65E-17  1.96E-17  7.57E-18  2.02E-18  7.27E-19
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.74E-40  5.95E-27  1.04E-22
             1.29E-19  1.79E-17  5.59E-17  5.99E-17  2.97E-17  1.32E-17  5.22E-18  1.41E-18  5.12E-19
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.44E-38  1.41E-24  2.21E-20
             2.00E-18  5.36E-17  1.33E-16  1.29E-16  6.08E-17  2.65E-17  1.04E-17  2.80E-18  1.01E-18
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.54E-40  1.87E-26  2.93E-22
             2.25E-20  2.00E-19  3.20E-19  2.77E-19  1.27E-19  5.53E-20  2.17E-20  5.86E-21  2.12E-21
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.08E-42  6.73E-29  1.14E-24
             7.63E-22  7.03E-20  1.83E-19  1.76E-19  8.12E-20  3.51E-20  1.37E-20  3.68E-21  1.33E-21

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-38  1.19E-27  3.13E-20  1.04E-17
             4.42E-16  3.85E-15  5.72E-15  4.53E-15  1.92E-15  8.13E-16  3.15E-16  8.42E-17  3.03E-17
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-34  1.25E-22  8.45E-19
             4.54E-17  4.38E-16  7.93E-16  6.95E-16  3.11E-16  1.34E-16  5.20E-17  1.40E-17  5.03E-18
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.88E-36  4.61E-23  4.57E-19
             2.90E-17  3.31E-16  6.46E-16  5.86E-16  2.68E-16  1.16E-16  4.52E-17  1.21E-17  4.38E-18
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-36  1.96E-23  2.31E-19
             1.61E-17  2.16E-16  4.55E-16  4.28E-16  1.99E-16  8.67E-17  3.40E-17  9.17E-18  3.31E-18
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.25E-37  7.42E-24  9.56E-20
             7.39E-18  1.51E-16  3.63E-16  3.55E-16  1.69E-16  7.37E-17  2.90E-17  7.82E-18  2.82E-18
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.11E-37  1.21E-23  1.74E-19
             1.33E-17  1.90E-16  4.09E-16  3.87E-16  1.81E-16  7.88E-17  3.09E-17  8.33E-18  3.01E-18
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.24E-37  1.50E-23  2.30E-19
             1.78E-17  2.13E-16  4.19E-16  3.83E-16  1.76E-16  7.63E-17  2.99E-17  8.04E-18  2.90E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.22E-37  1.63E-23  2.59E-19
             2.04E-17  2.31E-16  4.37E-16  3.94E-16  1.80E-16  7.77E-17  3.04E-17  8.17E-18  2.95E-18
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.54E-37  1.59E-23  2.58E-19
             2.04E-17  2.17E-16  3.96E-16  3.53E-16  1.60E-16  6.91E-17  2.70E-17  7.26E-18  2.62E-18
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.91E-37  1.52E-23  2.52E-19
             1.99E-17  2.06E-16  3.73E-16  3.32E-16  1.51E-16  6.52E-17  2.55E-17  6.86E-18  2.47E-18
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.42E-37  1.46E-23  2.45E-19
             1.95E-17  2.00E-16  3.61E-16  3.21E-16  1.46E-16  6.30E-17  2.46E-17  6.62E-18  2.39E-18
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.07E-37  1.42E-23  2.40E-19
             1.92E-17  1.95E-16  3.47E-16  3.08E-16  1.40E-16  6.05E-17  2.37E-17  6.36E-18  2.30E-18
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.80E-37  1.38E-23  2.36E-19
             1.89E-17  1.91E-16  3.40E-16  3.01E-16  1.37E-16  5.90E-17  2.31E-17  6.20E-18  2.24E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.61E-37  1.36E-23  2.34E-19
             1.88E-17  1.88E-16  3.32E-16  2.94E-16  1.33E-16  5.76E-17  2.25E-17  6.06E-18  2.19E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.47E-37  1.34E-23  2.33E-19
             1.88E-17  1.88E-16  3.32E-16  2.94E-16  1.33E-16  5.76E-17  2.25E-17  6.06E-18  2.19E-18
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.30E-37  1.31E-23  2.29E-19
             1.86E-17  1.92E-16  3.46E-16  3.09E-16  1.41E-16  6.09E-17  2.38E-17  6.41E-18  2.31E-18
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.11E-37  1.27E-23  2.23E-19
             1.81E-17  1.89E-16  3.44E-16  3.08E-16  1.41E-16  6.08E-17  2.38E-17  6.40E-18  2.31E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.52E-37  1.10E-23  1.94E-19
             1.59E-17  1.73E-16  3.25E-16  2.95E-16  1.35E-16  5.87E-17  2.30E-17  6.19E-18  2.23E-18
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.42E-37  1.08E-23  1.91E-19
             1.57E-17  1.72E-16  3.27E-16  2.97E-16  1.37E-16  5.94E-17  2.33E-17  6.26E-18  2.26E-18
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.34E-37  1.07E-23  1.89E-19
             1.55E-17  1.71E-16  3.23E-16  2.94E-16  1.35E-16  5.86E-17  2.30E-17  6.18E-18  2.23E-18
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.27E-37  1.05E-23  1.87E-19
             1.54E-17  1.71E-16  3.25E-16  2.96E-16  1.36E-16  5.91E-17  2.32E-17  6.24E-18  2.25E-18
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.21E-37  1.04E-23  1.86E-19
             1.53E-17  1.70E-16  3.24E-16  2.96E-16  1.36E-16  5.92E-17  2.32E-17  6.24E-18  2.25E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.16E-37  1.03E-23  1.84E-19
             1.52E-17  1.71E-16  3.27E-16  3.00E-16  1.39E-16  6.02E-17  2.36E-17  6.36E-18  2.30E-18
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.12E-37  1.02E-23  1.83E-19
             1.51E-17  1.70E-16  3.25E-16  2.98E-16  1.37E-16  5.96E-17  2.34E-17  6.30E-18  2.27E-18
