SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112584757.8   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   414       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-39  6.19E-27  1.05E-19  1.51E-17
             1.08E-16  1.66E-16  1.07E-16  5.11E-17  1.55E-17  5.82E-18  2.12E-18  5.46E-19  1.94E-19
   415       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-38  8.26E-26  1.34E-18  1.91E-16
             1.37E-15  2.10E-15  1.36E-15  6.50E-16  1.97E-16  7.40E-17  2.70E-17  6.95E-18  2.47E-18
   416       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.06E-39  2.00E-26  3.44E-19  4.97E-17
             3.56E-16  5.47E-16  3.53E-16  1.69E-16  5.11E-17  1.92E-17  7.00E-18  1.80E-18  6.41E-19
   417       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-38  5.60E-26  9.60E-19  1.39E-16
             1.00E-15  1.55E-15  1.00E-15  4.80E-16  1.45E-16  5.46E-17  1.99E-17  5.13E-18  1.82E-18
   418       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.79E-40  2.66E-27  4.62E-20  6.73E-18
             4.84E-17  7.48E-17  4.83E-17  2.31E-17  7.00E-18  2.63E-18  9.59E-19  2.47E-19  8.78E-20
   419       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-38  4.06E-26  7.11E-19  1.04E-16
             7.48E-16  1.16E-15  7.48E-16  3.58E-16  1.08E-16  4.07E-17  1.48E-17  3.82E-18  1.36E-18
   420       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.65E-38  1.82E-25  3.14E-18  4.55E-16
             3.26E-15  5.03E-15  3.25E-15  1.55E-15  4.70E-16  1.77E-16  6.44E-17  1.66E-17  5.90E-18
   421       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.73E-39  1.50E-26  2.60E-19  3.79E-17
             2.72E-16  4.20E-16  2.71E-16  1.30E-16  3.93E-17  1.48E-17  5.38E-18  1.39E-18  4.93E-19
   422       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-39  1.06E-26  1.81E-19  2.60E-17
             1.85E-16  2.84E-16  1.83E-16  8.75E-17  2.65E-17  9.96E-18  3.63E-18  9.35E-19  3.32E-19
   423       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.59E-40  1.76E-27  2.99E-20  4.30E-18
             3.07E-17  4.71E-17  3.04E-17  1.45E-17  4.40E-18  1.65E-18  6.02E-19  1.55E-19  5.51E-20
   424       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-40  4.02E-28  6.78E-21  9.75E-19
             6.97E-18  1.07E-17  6.90E-18  3.30E-18  9.99E-19  3.75E-19  1.37E-19  3.52E-20  1.25E-20
   425       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.21E-39  1.64E-26  2.79E-19  4.01E-17
             2.86E-16  4.39E-16  2.83E-16  1.35E-16  4.10E-17  1.54E-17  5.61E-18  1.44E-18  5.14E-19
   426       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.71E-41  1.75E-28  2.90E-21  4.15E-19
             2.95E-18  4.52E-18  2.91E-18  1.39E-18  4.21E-19  1.58E-19  5.76E-20  1.48E-20  5.27E-21
   427       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.85E-40  1.48E-27  2.51E-20  3.60E-18
             2.57E-17  3.94E-17  2.54E-17  1.21E-17  3.68E-18  1.38E-18  5.03E-19  1.29E-19  4.61E-20
   428       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-41  5.07E-29  8.49E-22  1.22E-19
             8.66E-19  1.33E-18  8.56E-19  4.09E-19  1.24E-19  4.65E-20  1.69E-20  4.36E-21  1.55E-21
   429       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.04E-40  1.92E-27  3.23E-20  4.63E-18
             3.30E-17  5.06E-17  3.26E-17  1.56E-17  4.72E-18  1.77E-18  6.45E-19  1.66E-19  5.91E-20
   430       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.65E-39  2.93E-26  5.03E-19  7.32E-17
             5.27E-16  8.15E-16  5.27E-16  2.52E-16  7.64E-17  2.87E-17  1.05E-17  2.69E-18  9.58E-19
   431       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-39  5.36E-27  9.40E-20  1.37E-17
             9.89E-17  1.53E-16  9.89E-17  4.73E-17  1.43E-17  5.38E-18  1.96E-18  5.05E-19  1.80E-19
   432       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.26E-39  1.73E-26  3.03E-19  4.41E-17
             3.17E-16  4.88E-16  3.15E-16  1.51E-16  4.57E-17  1.72E-17  6.25E-18  1.61E-18  5.73E-19
   433       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-38  5.04E-26  8.90E-19  1.30E-16
             9.32E-16  1.44E-15  9.28E-16  4.43E-16  1.34E-16  5.05E-17  1.84E-17  4.74E-18  1.68E-18
   434       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-39  4.46E-27  7.80E-20  1.14E-17
             8.20E-17  1.27E-16  8.20E-17  3.92E-17  1.19E-17  4.46E-18  1.63E-18  4.19E-19  1.49E-19
   435       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.40E-40  2.94E-27  5.14E-20  7.51E-18
             5.42E-17  8.38E-17  5.42E-17  2.59E-17  7.85E-18  2.95E-18  1.07E-18  2.77E-19  9.85E-20
   436       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.53E-40  3.40E-27  5.86E-20  8.48E-18
             6.07E-17  9.33E-17  6.02E-17  2.87E-17  8.71E-18  3.27E-18  1.19E-18  3.07E-19  1.09E-19
   437       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.97E-39  7.84E-27  1.36E-19  1.96E-17
             1.40E-16  2.16E-16  1.39E-16  6.66E-17  2.02E-17  7.57E-18  2.76E-18  7.11E-19  2.53E-19
   438       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.58E-40  2.67E-27  4.68E-20  6.83E-18
             4.91E-17  7.59E-17  4.90E-17  2.34E-17  7.10E-18  2.67E-18  9.72E-19  2.50E-19  8.91E-20
   439       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.97E-40  1.22E-27  2.16E-20  3.16E-18
             2.27E-17  3.51E-17  2.26E-17  1.08E-17  3.28E-18  1.23E-18  4.49E-19  1.16E-19  4.11E-20
   440       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-40  5.11E-28  8.85E-21  1.28E-18
             9.17E-18  1.41E-17  9.10E-18  4.35E-18  1.32E-18  4.95E-19  1.80E-19  4.64E-20  1.65E-20
   441       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.78E-40  7.07E-28  1.22E-20  1.76E-18
             1.26E-17  1.94E-17  1.25E-17  5.98E-18  1.81E-18  6.80E-19  2.48E-19  6.39E-20  2.27E-20
   442       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.09E-41  3.46E-28  5.91E-21  8.55E-19
             6.13E-18  9.44E-18  6.10E-18  2.91E-18  8.83E-19  3.31E-19  1.21E-19  3.11E-20  1.11E-20
   443       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.45E-41  1.32E-28  2.25E-21  3.24E-19
             2.32E-18  3.56E-18  2.30E-18  1.10E-18  3.32E-19  1.25E-19  4.55E-20  1.17E-20  4.17E-21
   444       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-41  7.67E-29  1.34E-21  1.94E-19
             1.39E-18  2.14E-18  1.38E-18  6.61E-19  2.00E-19  7.53E-20  2.74E-20  7.06E-21  2.51E-21
   445       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.32E-39  2.56E-26  4.47E-19  6.49E-17
             4.65E-16  7.15E-16  4.62E-16  2.21E-16  6.68E-17  2.51E-17  9.15E-18  2.36E-18  8.38E-19
   446       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.57E-40  3.07E-27  5.37E-20  7.80E-18
             5.59E-17  8.60E-17  5.55E-17  2.65E-17  8.04E-18  3.02E-18  1.10E-18  2.83E-19  1.01E-19
   447       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.83E-40  2.78E-27  4.88E-20  7.10E-18
             5.09E-17  7.84E-17  5.06E-17  2.42E-17  7.32E-18  2.75E-18  1.00E-18  2.58E-19  9.18E-20
   448       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.70E-39  2.37E-26  4.19E-19  6.11E-17
             4.39E-16  6.77E-16  4.37E-16  2.09E-16  6.33E-17  2.38E-17  8.66E-18  2.23E-18  7.93E-19
   449       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.45E-42  3.38E-29  5.89E-22  8.55E-20
             6.13E-19  9.44E-19  6.10E-19  2.91E-19  8.83E-20  3.31E-20  1.21E-20  3.11E-21  1.11E-21
   450       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.74E-41  6.12E-29  1.00E-21  1.43E-19
             1.02E-18  1.55E-18  1.00E-18  4.78E-19  1.45E-19  5.44E-20  1.98E-20  5.10E-21  1.82E-21
   451       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.44E-41  1.71E-28  2.98E-21  4.35E-19
             3.14E-18  4.84E-18  3.13E-18  1.50E-18  4.54E-19  1.70E-19  6.21E-20  1.60E-20  5.69E-21
   452       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.19E-39  2.17E-26  3.86E-19  5.65E-17
             4.07E-16  6.28E-16  4.06E-16  1.94E-16  5.88E-17  2.21E-17  8.05E-18  2.07E-18  7.38E-19
   453       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.34E-41  3.23E-28  5.66E-21  8.29E-19
             5.97E-18  9.23E-18  5.97E-18  2.85E-18  8.65E-19  3.25E-19  1.18E-19  3.05E-20  1.08E-20
   454       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.37E-40  3.38E-27  5.95E-20  8.70E-18
             6.27E-17  9.70E-17  6.27E-17  3.00E-17  9.10E-18  3.42E-18  1.24E-18  3.21E-19  1.14E-19

                                                                                     --------------------------
                                                                                     PRTF= 1  LVLPRT= (2S  0.5)
   ILREP
   -----
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.01E-39  9.79E-26  2.81E-19  4.18E-15  1.16E-13
             4.20E-13  4.53E-13  2.62E-13  1.19E-13  3.49E-14  1.30E-14  4.70E-15  1.21E-15  4.29E-16
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-42  1.76E-27  6.15E-20  2.38E-15  8.15E-14
             3.30E-13  3.78E-13  2.23E-13  1.02E-13  3.02E-14  1.12E-14  4.07E-15  1.05E-15  3.72E-16
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.90E-31  2.89E-22  5.00E-17  1.85E-15
             7.29E-15  8.12E-15  4.73E-15  2.15E-15  6.33E-16  2.35E-16  8.54E-17  2.19E-17  7.79E-18
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.42E-32  1.20E-22  5.82E-17  4.12E-15
             2.26E-14  3.03E-14  1.87E-14  8.75E-15  2.62E-15  9.79E-16  3.56E-16  9.15E-17  3.25E-17
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-32  1.31E-22  1.44E-16  1.38E-14
             8.70E-14  1.26E-13  7.96E-14  3.77E-14  1.14E-14  4.26E-15  1.55E-15  3.99E-16  1.42E-16
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.91E-33  8.62E-23  6.89E-17  4.98E-15
             2.82E-14  3.89E-14  2.43E-14  1.15E-14  3.44E-15  1.29E-15  4.69E-16  1.21E-16  4.29E-17
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.89E-34  9.06E-24  9.14E-18  5.75E-16
             2.90E-15  3.72E-15  2.28E-15  1.06E-15  3.16E-16  1.18E-16  4.29E-17  1.10E-17  3.93E-18
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-34  7.44E-24  1.22E-17  1.14E-15
             7.28E-15  1.08E-14  6.93E-15  3.30E-15  9.99E-16  3.75E-16  1.37E-16  3.52E-17  1.25E-17
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-34  1.04E-23  3.48E-17  4.79E-15
             3.64E-14  5.92E-14  3.90E-14  1.88E-14  5.74E-15  2.16E-15  7.88E-16  2.03E-16  7.23E-17
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-34  1.12E-23  2.17E-17  1.75E-15
             1.02E-14  1.42E-14  8.95E-15  4.23E-15  1.27E-15  4.77E-16  1.73E-16  4.47E-17  1.59E-17
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-35  1.07E-24  2.10E-18  1.66E-16
             9.43E-16  1.30E-15  8.14E-16  3.83E-16  1.15E-16  4.32E-17  1.57E-17  4.04E-18  1.44E-18
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.00E-35  1.35E-24  3.17E-18  2.51E-16
             1.38E-15  1.84E-15  1.14E-15  5.34E-16  1.60E-16  5.98E-17  2.18E-17  5.60E-18  1.99E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.78E-36  1.66E-24  4.90E-18  4.70E-16
             2.99E-15  4.44E-15  2.85E-15  1.36E-15  4.12E-16  1.55E-16  5.63E-17  1.45E-17  5.16E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-35  2.22E-24  1.24E-17  1.98E-15
             1.64E-14  2.81E-14  1.89E-14  9.20E-15  2.82E-15  1.06E-15  3.89E-16  1.00E-16  3.57E-17
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-35  2.99E-24  1.06E-17  1.05E-15
             6.75E-15  1.01E-14  6.47E-15  3.09E-15  9.35E-16  3.51E-16  1.28E-16  3.29E-17  1.17E-17
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.70E-36  4.19E-25  1.47E-18  1.40E-16
             8.69E-16  1.26E-15  8.04E-16  3.82E-16  1.15E-16  4.33E-17  1.58E-17  4.06E-18  1.44E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.71E-38  1.67E-26  5.94E-20  5.82E-18
             3.70E-17  5.47E-17  3.50E-17  1.67E-17  5.06E-18  1.90E-18  6.91E-19  1.78E-19  6.33E-20
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-36  3.92E-25  1.50E-18  1.39E-16
             8.30E-16  1.17E-15  7.33E-16  3.46E-16  1.04E-16  3.90E-17  1.42E-17  3.65E-18  1.30E-18
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.86E-36  6.63E-25  3.00E-18  3.26E-16
             2.20E-15  3.37E-15  2.19E-15  1.05E-15  3.19E-16  1.20E-16  4.37E-17  1.13E-17  4.00E-18
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.86E-36  7.79E-25  6.60E-18  1.23E-15
             1.09E-14  1.96E-14  1.33E-14  6.55E-15  2.02E-15  7.62E-16  2.78E-16  7.18E-17  2.56E-17
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.71E-36  1.18E-24  6.07E-18  7.04E-16
             4.93E-15  7.76E-15  5.08E-15  2.44E-15  7.45E-16  2.80E-16  1.02E-16  2.63E-17  9.37E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.35E-37  1.93E-25  9.72E-19  1.07E-16
             7.19E-16  1.10E-15  7.12E-16  3.41E-16  1.04E-16  3.90E-17  1.42E-17  3.66E-18  1.30E-18
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.70E-38  1.20E-26  6.08E-20  6.74E-18
             4.56E-17  7.00E-17  4.54E-17  2.18E-17  6.62E-18  2.49E-18  9.07E-19  2.34E-19  8.31E-20
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.16E-37  1.61E-25  8.36E-19  8.66E-17
             5.46E-16  7.96E-16  5.07E-16  2.41E-16  7.26E-17  2.72E-17  9.92E-18  2.56E-18  9.09E-19
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.27E-37  3.55E-25  2.10E-18  2.48E-16
             1.74E-15  2.72E-15  1.78E-15  8.57E-16  2.61E-16  9.81E-17  3.58E-17  9.22E-18  3.28E-18
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.66E-37  3.57E-25  3.98E-18  8.13E-16
             7.59E-15  1.40E-14  9.59E-15  4.73E-15  1.46E-15  5.52E-16  2.02E-16  5.21E-17  1.85E-17
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.04E-37  5.78E-25  3.82E-18  4.92E-16
             3.65E-15  5.95E-15  3.94E-15  1.91E-15  5.83E-16  2.20E-16  8.02E-17  2.07E-17  7.35E-18
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.60E-37  1.03E-25  6.62E-19  8.02E-17
             5.69E-16  9.02E-16  5.91E-16  2.85E-16  8.69E-17  3.27E-17  1.19E-17  3.07E-18  1.09E-18
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-38  7.88E-27  5.03E-20  6.08E-18
             4.30E-17  6.79E-17  4.45E-17  2.15E-17  6.54E-18  2.46E-18  8.97E-19  2.31E-19  8.23E-20
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-37  8.10E-26  5.17E-19  5.76E-17
             3.78E-16  5.64E-16  3.62E-16  1.73E-16  5.23E-17  1.96E-17  7.15E-18  1.84E-18  6.55E-19
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.92E-37  2.25E-25  1.59E-18  1.97E-16
             1.41E-15  2.23E-15  1.47E-15  7.07E-16  2.15E-16  8.11E-17  2.96E-17  7.62E-18  2.71E-18
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-37  1.94E-25  2.59E-18  5.65E-16
             5.43E-15  1.02E-14  7.02E-15  3.47E-15  1.07E-15  4.06E-16  1.48E-16  3.83E-17  1.36E-17
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.93E-37  3.28E-25  2.57E-18  3.56E-16
             2.75E-15  4.59E-15  3.06E-15  1.49E-15  4.57E-16  1.72E-16  6.28E-17  1.62E-17  5.76E-18
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.35E-38  6.17E-26  4.67E-19  6.07E-17
             4.48E-16  7.28E-16  4.81E-16  2.33E-16  7.12E-17  2.68E-17  9.78E-18  2.52E-18  8.97E-19
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.29E-39  5.29E-27  3.97E-20  5.10E-18
             3.73E-17  6.02E-17  3.97E-17  1.92E-17  5.86E-18  2.21E-18  8.05E-19  2.08E-19  7.39E-20
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.22E-38  4.67E-26  3.44E-19  4.03E-17
             2.72E-16  4.13E-16  2.67E-16  1.28E-16  3.87E-17  1.45E-17  5.30E-18  1.36E-18  4.85E-19
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-37  1.58E-25  1.26E-18  1.61E-16
             1.16E-15  1.86E-15  1.22E-15  5.89E-16  1.80E-16  6.76E-17  2.47E-17  6.36E-18  2.26E-18
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-37  1.17E-25  1.78E-18  4.06E-16
             3.98E-15  7.55E-15  5.24E-15  2.60E-15  8.04E-16  3.04E-16  1.11E-16  2.87E-17  1.02E-17
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.03E-37  2.05E-25  1.82E-18  2.66E-16
             2.11E-15  3.60E-15  2.42E-15  1.18E-15  3.62E-16  1.36E-16  4.98E-17  1.29E-17  4.57E-18
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.95E-38  3.99E-26  3.41E-19  4.66E-17
             3.55E-16  5.87E-16  3.90E-16  1.90E-16  5.80E-17  2.19E-17  7.98E-18  2.06E-18  7.32E-19
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.64E-39  3.68E-27  3.11E-20  4.18E-18
             3.13E-17  5.14E-17  3.41E-17  1.65E-17  5.06E-18  1.90E-18  6.95E-19  1.79E-19  6.37E-20

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.01E-39  9.97E-26  3.42E-19  6.55E-15  1.97E-13
             7.50E-13  8.32E-13  4.85E-13  2.21E-13  6.50E-14  2.42E-14  8.77E-15  2.25E-15  8.01E-16
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.44E-31  6.26E-22  3.21E-16  2.48E-14
             1.45E-13  2.03E-13  1.27E-13  6.01E-14  1.81E-14  6.76E-15  2.46E-15  6.33E-16  2.25E-16
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.24E-34  3.92E-23  8.00E-17  8.43E-15
             5.77E-14  8.92E-14  5.80E-14  2.78E-14  8.44E-15  3.17E-15  1.16E-15  2.98E-16  1.06E-16
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.42E-35  8.67E-24  3.25E-17  3.90E-15
             2.84E-14  4.58E-14  3.02E-14  1.46E-14  4.45E-15  1.67E-15  6.11E-16  1.58E-16  5.60E-17
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.17E-36  3.21E-24  1.82E-17  2.51E-15
             1.97E-14  3.31E-14  2.21E-14  1.08E-14  3.30E-15  1.24E-15  4.54E-16  1.17E-16  4.16E-17
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-36  1.56E-24  1.15E-17  1.73E-15
             1.41E-14  2.44E-14  1.65E-14  8.04E-15  2.47E-15  9.32E-16  3.40E-16  8.78E-17  3.12E-17
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-36  8.94E-25  7.78E-18  1.24E-15
             1.04E-14  1.83E-14  1.24E-14  6.09E-15  1.88E-15  7.08E-16  2.59E-16  6.67E-17  2.37E-17
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.79E-37  5.70E-25  5.58E-18  9.23E-16
             7.92E-15  1.41E-14  9.57E-15  4.70E-15  1.45E-15  5.47E-16  2.00E-16  5.15E-17  1.83E-17
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.43E-37  3.91E-25  4.18E-18  7.13E-16
             6.20E-15  1.11E-14  7.57E-15  3.72E-15  1.15E-15  4.34E-16  1.59E-16  4.09E-17  1.46E-17
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.22E-37  2.83E-25  3.24E-18  5.64E-16
             4.96E-15  8.94E-15  6.11E-15  3.01E-15  9.28E-16  3.51E-16  1.28E-16  3.31E-17  1.18E-17
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-37  2.13E-25  2.57E-18  4.55E-16
             4.03E-15  7.31E-15  5.00E-15  2.47E-15  7.61E-16  2.88E-16  1.05E-16  2.71E-17  9.66E-18
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-37  1.65E-25  2.08E-18  3.73E-16
             3.33E-15  6.05E-15  4.15E-15  2.05E-15  6.32E-16  2.39E-16  8.73E-17  2.25E-17  8.02E-18
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.29E-38  1.30E-25  1.69E-18  3.08E-16
             2.76E-15  5.04E-15  3.46E-15  1.71E-15  5.28E-16  1.99E-16  7.29E-17  1.88E-17  6.70E-18
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.38E-38  1.05E-25  1.40E-18  2.58E-16
             2.32E-15  4.25E-15  2.92E-15  1.44E-15  4.45E-16  1.68E-16  6.16E-17  1.59E-17  5.65E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.07E-38  5.42E-26  7.86E-19  1.52E-16
             1.41E-15  2.61E-15  1.80E-15  8.90E-16  2.75E-16  1.04E-16  3.81E-17  9.83E-18  3.50E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.08E-38  2.13E-26  3.30E-19  6.50E-17
             6.06E-16  1.13E-15  7.80E-16  3.86E-16  1.19E-16  4.52E-17  1.65E-17  4.26E-18  1.52E-18
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.48E-39  1.71E-26  2.69E-19  5.33E-17
             4.98E-16  9.28E-16  6.42E-16  3.17E-16  9.83E-17  3.72E-17  1.36E-17  3.51E-18  1.25E-18
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.82E-39  1.39E-26  2.23E-19  4.43E-17
             4.15E-16  7.74E-16  5.35E-16  2.65E-16  8.20E-17  3.10E-17  1.13E-17  2.93E-18  1.04E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.56E-39  1.15E-26  1.86E-19  3.73E-17
