SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496278.1   NPRNTI= 5   NPRNTF= 5
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 2.5)        0.0 
     2          3S1 3P2             (4)1( 5.5)    39975.6 
     3          3S1 3P2             (2)2( 4.5)    55707.8 
     4          3S1 3P2             (2)0( 0.5)    73644.4 
     5          3S1 3P2             (2)1( 2.5)    80374.1 

   LS RESOLVED TERM INDEXING            BWNR=  63582352.7   NTRM= 821
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   311     2    3S1 3P2 8D1         (5)2(12.0)   124110.2*     0.00E+00
   312     2    3S1 3P2 6D1         (5)1( 7.0)   124120.2*     0.00E+00
   313     2    3S1 3P2 8F1         (5)2(12.0)   124314.0*     0.00E+00
   314     2    3S1 3P2 8F1         (3)2( 7.0)   124315.5*     1.14E+11
   315     2    3S1 3P2 8F1         (5)4(22.0)   124321.4*     0.00E+00
   316     2    3S1 3P2 8F1         (3)4(13.0)   124325.6*     2.19E+09
   317     2    3S1 3P2 8G1         (5)3(17.0)   124328.6*     0.00E+00
   318     2    3S1 3P2 8G1         (3)3(10.0)   124328.6*     4.50E+07
   319     2    3S1 3P2 8G1         (5)5(27.0)   124331.9*     0.00E+00
   320     2    3S1 3P2 8G1         (3)5(16.0)   124332.0*     1.05E+07
   321     2    3S1 3P2 8H1         (5)4(22.0)   124332.0*     0.00E+00
   322     2    3S1 3P2 8H1         (3)4(13.0)   124332.0*     9.67E+04
   323     2    3S1 3P2 8H1         (5)6(32.0)   124333.5*     0.00E+00
   324     2    3S1 3P2 8H1         (3)6(19.0)   124333.5*     9.46E+03
   325     2    3S1 3P2 8I1         (5)5(27.0)   124333.5*     0.00E+00
   326     2    3S1 3P2 8I1         (3)5(16.0)   124333.5*     9.50E+01
   327     2    3S1 3P2 8I1         (5)7(37.0)   124334.2*     0.00E+00
   328     2    3S1 3P2 8I1         (3)7(22.0)   124334.2*     5.49E-01
   329     2    3S1 3P2 8J1         (5)6(32.0)   124334.2*     0.00E+00
   330     2    3S1 3P2 8J1         (3)6(19.0)   124334.2*     0.00E+00
   331     2    3S1 3P2 8J1         (5)8(42.0)   124334.7*     0.00E+00
   332     2    3S1 3P2 8J1         (3)8(25.0)   124334.7*     0.00E+00
   333     2    3S1 3P2 8J1         (5)7(37.0)   124337.6*     0.00E+00
   334     2    3S1 3P2 8J1         (3)7(22.0)   124337.6*     1.87E-02
   335     2    3S1 3P2 8I1         (5)6(32.0)   124338.7*     0.00E+00
   336     2    3S1 3P2 8I1         (3)6(19.0)   124338.7*     2.72E+02
   337     2    3S1 3P2 8H1         (5)5(27.0)   124340.8*     0.00E+00
   338     2    3S1 3P2 8H1         (3)5(16.0)   124340.8*     3.59E+05
   339     2    3S1 3P2 8G1         (5)4(22.0)   124345.1*     0.00E+00
   340     2    3S1 3P2 8G1         (3)4(13.0)   124345.2*     6.66E+08
   341     2    3S1 3P2 8F1         (5)3(17.0)   124349.8*     0.00E+00
   342     2    3S1 3P2 8F1         (3)3(10.0)   124356.2*     2.54E+10
   343     2    3S1 3P2 7D1         (5)1( 7.0)   124431.9*     0.00E+00
   344     3    3S1 3P2 4P1         (3)3(10.0)   124484.3*     1.45E+14  0.00E+00
   345     2    3S1 3P2 8D1         (5)1( 7.0)   124700.0*     0.00E+00
   346     3    3S1 3P2 4P1         (1)2( 2.0)   125503.2*     2.58E+13  0.00E+00
   347     3    3S1 3P2 4P1         (1)3( 3.0)   126365.9*     5.26E+14  0.00E+00
   348     3    3S1 3P2 4P1         (3)1( 4.0)   126502.9*     7.06E+12  2.93E+14
   349     3    3S1 3P2 4P1         (1)1( 1.0)   128006.8*     7.81E+13  0.00E+00
   350     1    3P4                 (1)0( 0.0)   128034.1*
   351     3    3P4                 (3)1( 4.0)   129649.2*     1.03E+13  0.00E+00
   352     3    3S1 3P2 5S1         (3)2( 7.0)   129935.6*     2.67E+13  2.55E+14
   353     3    3S1 3P2 5S1         (1)2( 2.0)   131004.2*     5.19E+13  0.00E+00
   354     3    3S1 3P2 4D1         (1)3( 3.0)   131672.1*     7.63E+11  0.00E+00
   355     3    3S1 3P2 4D1         (3)4(13.0)   131829.4*     5.64E+13  1.20E+11
   356     3    3S1 3P2 4D1         (1)1( 1.0)   131829.5*     2.93E+10  0.00E+00
   357     3    3S1 3P2 4D1         (3)2( 7.0)   131871.1*     5.97E+11  7.84E+12
   358     3    3S1 3P2 4D1         (3)0( 1.0)   132284.5*     9.71E+11  0.00E+00
   359     3    3S1 3P2 5P1         (3)2( 7.0)   132872.0*     3.34E+12  4.31E+13
   360     3    3S1 3P2 5P1         (3)3(10.0)   133071.9*     4.08E+13  1.38E+12
   361     3    3S1 3P2 5P1         (1)2( 2.0)   133317.4*     3.80E+12  0.00E+00
   362     4    3S1 3P2 4S1         (3)0( 1.0)   133450.8*     1.59E+14  0.00E+00  0.00E+00
   363     3    3S1 3P2 5P1         (1)3( 3.0)   133571.9*     7.41E+13  0.00E+00
   364     3    3S1 3P2 5P1         (3)1( 4.0)   133636.0*     4.47E+12  5.29E+13
   365     3    3S1 3P2 4D1         (1)4( 4.0)   133750.3*     8.16E+13  0.00E+00
   366     3    3S1 3P2 4D1         (3)3(10.0)   133974.2*     1.78E+10  3.03E+13
   367     3    3S1 3P2 5P1         (1)1( 1.0)   134118.3*     1.71E+13  0.00E+00
   368     3    3S1 3P2 4D1         (1)2( 2.0)   134280.5*     2.20E+12  0.00E+00
   369     3    3S1 3P2 4D1         (3)1( 4.0)   134302.3*     2.68E+11  6.94E+13
   370     3    3S1 3P2 4F1         (1)4( 4.0)   134726.3*     4.74E+11  0.00E+00
   371     3    3S1 3P2 4F1         (3)4(13.0)   134750.7*     3.73E+11  2.24E+11
   372     3    3S1 3P2 4F1         (3)3(10.0)   134781.6*     1.65E+10  1.11E+10
   373     3    3S1 3P2 4F1         (1)3( 3.0)   134802.2*     2.30E+11  0.00E+00
   374     3    3S1 3P2 4D1         (1)0( 0.0)   134834.8*     1.06E+12  0.00E+00
   375     3    3S1 3P2 6S1         (3)2( 7.0)   134842.7*     1.27E+13  1.12E+15
   376     3    3S1 3P2 3D1         (3)4(13.0)   134845.7*     1.18E+15  0.00E+00
   377     3    3S1 3P2 4F1         (1)2( 2.0)   134963.4*     9.97E+10  0.00E+00
   378     3    3S1 3P2 4F1         (3)2( 7.0)   134976.0*     9.89E+10  3.06E+11
   379     3    3S1 3P2 4F1         (3)5(16.0)   134991.4*     9.81E+11  1.79E+08
   380     3    3S1 3P2 4F1         (1)5( 5.0)   135032.1*     8.00E+10  0.00E+00
   381     3    3S1 3P2 5D1         (3)2( 7.0)   135128.6*     9.10E+12  4.77E+14
   382     3    3S1 3P2 4F1         (3)1( 4.0)   135172.1*     1.28E+11  9.90E+10
   383     3    3S1 3P2 5D1         (1)3( 3.0)   135177.0*     3.67E+13  0.00E+00
   384     3    3S1 3P2 4F1         (1)1( 1.0)   135183.4*     2.44E+11  0.00E+00
   385     3    3S1 3P2 6S1         (1)2( 2.0)   135535.5*     2.06E+13  0.00E+00
   386     3    3S1 3P2 5D1         (1)1( 1.0)   135574.3*     2.51E+11  0.00E+00
   387     3    3S1 3P2 5D1         (3)0( 1.0)   135763.4*     2.60E+12  0.00E+00
   388     3    3S1 3P2 5D1         (3)3(10.0)   136288.6*     3.50E+12  2.11E+14
   389     3    3S1 3P2 5D1         (1)2( 2.0)   136373.4*     2.04E+12  0.00E+00
   390     3    3S1 3P2 6P1         (3)2( 7.0)   136414.4*     1.26E+12  1.69E+13
   391     3    3S1 3P2 5D1         (3)1( 4.0)   136460.9*     1.92E+09  2.51E+14
   392     3    3S1 3P2 6P1         (3)3(10.0)   136505.5*     1.76E+13  7.80E+11
   393     3    3S1 3P2 6P1         (1)2( 2.0)   136606.9*     1.09E+12  0.00E+00
   394     2    3S1 3P2 3D1         (3)2( 7.0)   136651.1*     1.06E+13
   395     3    3S1 3P2 6P1         (1)3( 3.0)   136719.7*     2.44E+13  0.00E+00
   396     3    3S1 3P2 6P1         (3)1( 4.0)   136749.3*     2.30E+12  2.03E+13
   397     3    3S1 3P2 3D1         (1)4( 4.0)   136760.4*     4.68E+14  0.00E+00
   398     3    3S1 3P2 5D1         (1)0( 0.0)   136819.6*     2.14E+11  0.00E+00
   399     3    3S1 3P2 5D1         (3)4(13.0)   136958.5*     6.09E+14  1.72E+12
   400     3    3S1 3P2 6P1         (1)1( 1.0)   136961.7*     6.94E+12  0.00E+00
   401     3    3S1 3P2 6D1         (1)3( 3.0)   137036.6*     8.33E+13  0.00E+00
   402     3    3S1 3P2 5F1         (1)4( 4.0)   137282.0*     3.67E+11  0.00E+00
   403     3    3S1 3P2 5F1         (3)4(13.0)   137300.9*     2.89E+11  2.06E+11
   404     3    3S1 3P2 5F1         (3)3(10.0)   137314.2*     1.25E+10  9.34E+09
   405     3    3S1 3P2 5F1         (1)3( 3.0)   137329.9*     1.69E+11  0.00E+00
   406     3    3S1 3P2 5G1         (1)5( 5.0)   137357.6*     9.76E+09  0.00E+00
   407     3    3S1 3P2 5G1         (3)5(16.0)   137357.7*     9.73E+09  1.09E+08
   408     3    3S1 3P2 5G1         (3)4(13.0)   137360.8*     1.90E+11  5.77E+08
   409     3    3S1 3P2 5G1         (1)4( 4.0)   137362.4*     1.96E+12  0.00E+00
   410     3    3S1 3P2 5G1         (1)3( 3.0)   137397.7*     4.37E+09  0.00E+00
   411     3    3S1 3P2 5G1         (3)3(10.0)   137397.7*     1.26E+09  1.64E+11
   412     3    3S1 3P2 5F1         (1)2( 2.0)   137407.4*     7.96E+10  0.00E+00
   413     3    3S1 3P2 5F1         (3)5(16.0)   137416.8*     7.74E+11  2.06E+08
   414     3    3S1 3P2 5F1         (3)2( 7.0)   137417.0*     5.81E+10  2.72E+11
   415     3    3S1 3P2 5G1         (3)6(19.0)   137420.6*     1.53E+10  2.08E+05
   416     3    3S1 3P2 5G1         (1)6( 6.0)   137420.9*     9.27E+09  0.00E+00
   417     3    3S1 3P2 5G1         (3)2( 7.0)   137447.8*     1.36E+09  7.12E+09
   418     3    3S1 3P2 5F1         (1)5( 5.0)   137447.9*     5.38E+10  0.00E+00
   419     3    3S1 3P2 5G1         (1)2( 2.0)   137447.9*     9.54E+06  0.00E+00
   420     3    3S1 3P2 5F1         (3)1( 4.0)   137516.5*     7.91E+10  8.86E+10
   421     3    3S1 3P2 5F1         (1)1( 1.0)   137525.0*     1.77E+11  0.00E+00
   422     4    3S1 3P2 4S1         (1)0( 0.0)   137555.7*     4.87E+12  0.00E+00  0.00E+00
   423     3    3S1 3P2 6D1         (1)1( 1.0)   137594.6*     3.45E+11  0.00E+00
   424     3    3S1 3P2 6D1         (3)0( 1.0)   137688.6*     2.72E+12  0.00E+00
   425     3    3S1 3P2 7S1         (1)2( 2.0)   137710.9*     1.04E+13  0.00E+00
   426     3    3S1 3P2 7S1         (3)2( 7.0)   137804.2*     7.35E+12  8.21E+14
   427     3    3S1 3P2 6D1         (3)3(10.0)   137933.9*     4.83E+12  3.25E+14
   428     3    3S1 3P2 6D1         (1)2( 2.0)   137993.6*     2.03E+12  0.00E+00
   429     3    3S1 3P2 6D1         (3)1( 4.0)   138015.0*     1.28E+10  2.72E+14
   430     3    3S1 3P2 7D1         (1)3( 3.0)   138130.9*     1.34E+14  0.00E+00
   431     3    3S1 3P2 7P1         (3)2( 7.0)   138191.0*     6.40E+11  8.60E+12
   432     3    3S1 3P2 7P1         (3)3(10.0)   138239.4*     9.31E+12  4.62E+11
   433     3    3S1 3P2 6D1         (3)2( 7.0)   138291.6*     4.89E+12  2.82E+15
   434     3    3S1 3P2 7P1         (1)2( 2.0)   138292.2*     4.51E+11  0.00E+00
   435     3    3S1 3P2 6D1         (1)0( 0.0)   138307.5*     1.69E+11  0.00E+00
   436     3    3S1 3P2 7P1         (1)3( 3.0)   138352.1*     1.13E+13  0.00E+00
   437     3    3S1 3P2 7P1         (3)1( 4.0)   138367.9*     1.30E+12  1.02E+13
   438     3    3S1 3P2 6D1         (3)4(13.0)   138471.3*     2.62E+14  8.38E+11
   439     3    3S1 3P2 7P1         (1)1( 1.0)   138480.5*     3.57E+12  0.00E+00
   440     3    3S1 3P2 6F1         (1)4( 4.0)   138666.7*     2.52E+11  0.00E+00
   441     3    3S1 3P2 6F1         (3)4(13.0)   138679.8*     1.99E+11  1.55E+11
   442     3    3S1 3P2 6F1         (3)3(10.0)   138686.6*     8.61E+09  6.67E+09
   443     3    3S1 3P2 6F1         (1)3( 3.0)   138697.4*     1.14E+11  0.00E+00
   444     3    3S1 3P2 6G1         (1)5( 5.0)   138713.6*     1.00E+10  0.00E+00
   445     3    3S1 3P2 6G1         (3)5(16.0)   138713.7*     1.00E+10  1.30E+08
   446     3    3S1 3P2 6G1         (3)4(13.0)   138715.6*     9.12E+10  3.01E+08
   447     3    3S1 3P2 6G1         (1)4( 4.0)   138716.1*     2.12E+11  0.00E+00
   448     3    3S1 3P2 6H1         (3)5(16.0)   138723.2*     6.36E+06  6.08E+01
   449     3    3S1 3P2 6H1         (1)5( 5.0)   138723.2*     4.04E+06  0.00E+00
   450     3    3S1 3P2 6H1         (1)6( 6.0)   138723.8*     1.98E+08  0.00E+00
   451     3    3S1 3P2 6H1         (3)6(19.0)   138723.8*     1.97E+08  3.47E+04
   452     3    3S1 3P2 6H1         (1)4( 4.0)   138734.0*     6.78E+06  0.00E+00
   453     3    3S1 3P2 6H1         (3)4(13.0)   138734.0*     6.83E+06  1.23E+06
   454     3    3S1 3P2 6G1         (1)3( 3.0)   138736.7*     2.24E+10  0.00E+00
   455     3    3S1 3P2 6G1         (3)3(10.0)   138736.8*     2.00E+09  2.77E+11
   456     3    3S1 3P2 6F1         (1)2( 2.0)   138740.6*     5.55E+10  0.00E+00
   457     3    3S1 3P2 6H1         (3)7(22.0)   138743.4*     2.81E+08  6.65E+01
   458     3    3S1 3P2 6H1         (1)7( 7.0)   138743.4*     2.52E+08  0.00E+00
   459     3    3S1 3P2 6F1         (3)5(16.0)   138744.4*     5.37E+11  1.71E+08
   460     3    3S1 3P2 6F1         (3)2( 7.0)   138747.1*     3.41E+10  2.00E+11
   461     3    3S1 3P2 6G1         (3)6(19.0)   138750.0*     1.59E+10  2.89E+05
   462     3    3S1 3P2 6H1         (3)3(10.0)   138750.3*     3.20E+06  1.93E+06
   463     3    3S1 3P2 6H1         (1)3( 3.0)   138750.3*     2.08E+05  0.00E+00
   464     3    3S1 3P2 6G1         (1)6( 6.0)   138750.3*     9.41E+09  0.00E+00
   465     3    3S1 3P2 6F1         (1)5( 5.0)   138765.7*     3.40E+10  0.00E+00
   466     3    3S1 3P2 6G1         (3)2( 7.0)   138765.8*     2.49E+09  1.57E+09
   467     3    3S1 3P2 6G1         (1)2( 2.0)   138766.0*     5.13E+05  0.00E+00
   468     3    3S1 3P2 7D1         (1)1( 1.0)   138788.9*     3.52E+11  0.00E+00
   469     3    3S1 3P2 6F1         (3)1( 4.0)   138804.3*     4.78E+10  6.53E+10
   470     3    3S1 3P2 6F1         (1)1( 1.0)   138810.2*     1.17E+11  0.00E+00
   471     3    3S1 3P2 8D1         (1)3( 3.0)   138816.5*     1.88E+14  0.00E+00
   472     3    3S1 3P2 7D1         (3)0( 1.0)   138842.8*     2.36E+12  0.00E+00
   473     3    3S1 3P2 8S1         (3)2( 7.0)   138894.8*     2.70E+12  9.96E+13
   474     3    3S1 3P2 8S1         (1)2( 2.0)   138920.0*     6.00E+12  0.00E+00
   475     3    3S1 3P2 5D1         (1)4( 4.0)   138928.4*     4.45E+14  0.00E+00
   476     3    3S1 3P2 7D1         (3)3(10.0)   138965.5*     4.86E+12  3.77E+14
   477     3    3S1 3P2 7D1         (3)1( 4.0)   139012.5*     1.49E+10  2.48E+14
   478     3    3S1 3P2 7D1         (1)2( 2.0)   139029.9*     1.77E+12  0.00E+00
   479     3    3S1 3P2 7D1         (3)2( 7.0)   139059.5*     2.92E+12  1.41E+15
   480     3    3S1 3P2 8P1         (3)2( 7.0)   139210.0*     3.75E+11  5.02E+12
   481     3    3S1 3P2 8P1         (3)3(10.0)   139238.8*     5.53E+12  2.92E+11
   482     3    3S1 3P2 7D1         (1)0( 0.0)   139246.8*     1.45E+11  0.00E+00
   483     3    3S1 3P2 8P1         (1)2( 2.0)   139269.9*     2.29E+11  0.00E+00
   484     3    3S1 3P2 8P1         (1)3( 3.0)   139305.6*     6.20E+12  0.00E+00
   485     3    3S1 3P2 8P1         (3)1( 4.0)   139314.9*     7.96E+11  5.95E+12
   486     3    3S1 3P2 7D1         (3)4(13.0)   139372.4*     1.37E+14  4.69E+11
   487     3    3S1 3P2 8P1         (1)1( 1.0)   139381.9*     2.10E+12  0.00E+00
   488     3    3S1 3P2 7F1         (1)4( 4.0)   139499.1*     1.74E+11  0.00E+00
   489     3    3S1 3P2 7F1         (3)4(13.0)   139508.2*     1.37E+11  1.12E+11
   490     3    3S1 3P2 7F1         (3)3(10.0)   139512.2*     5.94E+09  4.69E+09
   491     3    3S1 3P2 7F1         (1)3( 3.0)   139519.6*     7.75E+10  0.00E+00
   492     3    3S1 3P2 7G1         (1)5( 5.0)   139529.9*     8.22E+09  0.00E+00
   493     3    3S1 3P2 7G1         (3)5(16.0)   139530.0*     8.21E+09  1.17E+08
   494     3    3S1 3P2 7G1         (3)4(13.0)   139531.2*     5.42E+10  1.88E+08
   495     3    3S1 3P2 7G1         (1)4( 4.0)   139531.5*     9.23E+10  0.00E+00
   496     3    3S1 3P2 7H1         (3)5(16.0)   139536.0*     8.35E+06  9.13E+01
   497     3    3S1 3P2 7H1         (1)5( 5.0)   139536.0*     5.23E+06  0.00E+00
   498     3    3S1 3P2 7H1         (1)6( 6.0)   139536.3*     2.56E+08  0.00E+00
   499     3    3S1 3P2 7H1         (3)6(19.0)   139536.3*     2.55E+08  5.17E+04
   500     3    3S1 3P2 7I1         (3)6(19.0)   139538.5*     1.98E+05  0.00E+00
   501     3    3S1 3P2 7I1         (1)6( 6.0)   139538.5*     1.84E+05  0.00E+00
   502     3    3S1 3P2 7I1         (1)7( 7.0)   139539.1*     3.41E+06  0.00E+00
   503     3    3S1 3P2 7I1         (3)7(22.0)   139539.1*     3.41E+06  7.38E+00
   504     3    3S1 3P2 7I1         (1)5( 5.0)   139542.4*     8.26E+04  0.00E+00
   505     3    3S1 3P2 7I1         (3)5(16.0)   139542.4*     8.34E+04  8.79E+02
   506     3    3S1 3P2 7H1         (1)4( 4.0)   139542.8*     8.96E+06  0.00E+00
   507     3    3S1 3P2 7H1         (3)4(13.0)   139542.8*     9.05E+06  1.65E+06
   508     3    3S1 3P2 7G1         (1)3( 3.0)   139544.3*     9.26E+10  0.00E+00
   509     3    3S1 3P2 7G1         (3)3(10.0)   139544.4*     2.26E+09  3.31E+11
   510     3    3S1 3P2 8D1         (1)1( 1.0)   139545.8*     3.22E+11  0.00E+00
   511     3    3S1 3P2 7F1         (1)2( 2.0)   139546.1*     3.86E+10  0.00E+00
   512     3    3S1 3P2 7I1         (3)8(25.0)   139546.5*     5.08E+06  0.00E+00
   513     3    3S1 3P2 7I1         (1)8( 8.0)   139546.5*     4.97E+06  0.00E+00
   514     3    3S1 3P2 7F1         (3)5(16.0)   139547.9*     3.73E+11  1.31E+08
   515     3    3S1 3P2 7H1         (3)7(22.0)   139548.7*     3.65E+08  1.08E+02
   516     3    3S1 3P2 7H1         (1)7( 7.0)   139548.7*     3.26E+08  0.00E+00
   517     3    3S1 3P2 7I1         (3)4(13.0)   139548.7*     2.92E+04  1.21E+03
   518     3    3S1 3P2 7I1         (1)4( 4.0)   139548.7*     1.11E+04  0.00E+00
   519     3    3S1 3P2 7F1         (3)2( 7.0)   139550.6*     2.13E+10  1.44E+11
   520     3    3S1 3P2 7G1         (3)6(19.0)   139552.8*     1.31E+10  2.81E+05
   521     3    3S1 3P2 7H1         (3)3(10.0)   139553.0*     4.30E+06  2.62E+06
   522     3    3S1 3P2 7H1         (1)3( 3.0)   139553.0*     2.80E+05  0.00E+00
   523     3    3S1 3P2 7G1         (1)6( 6.0)   139553.0*     7.67E+09  0.00E+00
   524     3    3S1 3P2 7F1         (1)5( 5.0)   139562.6*     2.22E+10  0.00E+00
   525     3    3S1 3P2 7G1         (3)2( 7.0)   139562.7*     2.69E+09  1.67E+09
   526     3    3S1 3P2 7G1         (1)2( 2.0)   139562.9*     8.12E+05  0.00E+00
   527     3    3S1 3P2 8D1         (3)0( 1.0)   139580.2*     1.93E+12  0.00E+00
   528     3    3S1 3P2 6D1         (1)4( 4.0)   139582.1*     2.71E+14  0.00E+00
   529     3    3S1 3P2 7F1         (3)1( 4.0)   139586.5*     3.04E+10  4.69E+10
   530     3    3S1 3P2 7F1         (1)1( 1.0)   139590.6*     7.90E+10  0.00E+00
   531     3    3S1 3P2 8D1         (3)3(10.0)   139639.9*     4.47E+12  3.91E+14
   532     3    3S1 3P2 8D1         (3)2( 7.0)   139671.2*     2.95E+12  8.62E+14
   533     3    3S1 3P2 8D1         (3)1( 4.0)   139674.3*     1.40E+10  2.13E+14
   534     3    3S1 3P2 8D1         (1)2( 2.0)   139706.6*     1.45E+12  0.00E+00
   535     5    3S1 3P2 4S1         (3)1( 4.0)   139810.9*     1.04E+14  5.33E+14  0.00E+00  0.00E+00
   536     3    3S1 3P2 8D1         (1)0( 0.0)   139859.5*     1.19E+11  0.00E+00
   537     3    3S1 3P2 8D1         (3)4(13.0)   139951.3*     8.15E+13  2.90E+11
   538     3    3S1 3P2 7D1         (1)4( 4.0)   140029.5*     1.64E+14  0.00E+00
   539     3    3S1 3P2 8F1         (1)4( 4.0)   140037.9*     1.23E+11  0.00E+00
   540     3    3S1 3P2 8F1         (3)4(13.0)   140044.3*     9.70E+10  8.18E+10
   541     3    3S1 3P2 8F1         (3)3(10.0)   140046.8*     4.20E+09  3.36E+09
   542     3    3S1 3P2 8F1         (1)3( 3.0)   140052.1*     5.45E+10  0.00E+00
   543     3    3S1 3P2 8G1         (1)5( 5.0)   140059.0*     6.40E+09  0.00E+00
   544     3    3S1 3P2 8G1         (3)5(16.0)   140059.1*     6.40E+09  9.62E+07
   545     3    3S1 3P2 8G1         (3)4(13.0)   140059.9*     3.54E+10  1.26E+08
   546     3    3S1 3P2 8G1         (1)4( 4.0)   140060.1*     5.27E+10  0.00E+00
   547     3    3S1 3P2 8H1         (3)5(16.0)   140063.1*     8.06E+06  9.64E+01
   548     3    3S1 3P2 8H1         (1)5( 5.0)   140063.1*     5.01E+06  0.00E+00
   549     3    3S1 3P2 8H1         (1)6( 6.0)   140063.4*     2.46E+08  0.00E+00
   550     3    3S1 3P2 8H1         (3)6(19.0)   140063.4*     2.45E+08  5.40E+04
   551     3    3S1 3P2 8I1         (3)6(19.0)   140064.8*     3.12E+05  0.00E+00
   552     3    3S1 3P2 8I1         (1)6( 6.0)   140064.8*     2.89E+05  0.00E+00
   553     3    3S1 3P2 8I1         (1)7( 7.0)   140065.2*     5.35E+06  0.00E+00
   554     3    3S1 3P2 8I1         (3)7(22.0)   140065.2*     5.35E+06  1.30E+01
   555     3    3S1 3P2 8J1         (3)7(22.0)   140065.8*     5.55E+03  0.00E+00
   556     3    3S1 3P2 8J1         (1)7( 7.0)   140065.8*     5.48E+03  0.00E+00
   557     3    3S1 3P2 8J1         (1)8( 8.0)   140066.2*     5.61E+04  0.00E+00
   558     3    3S1 3P2 8J1         (3)8(25.0)   140066.2*     5.61E+04  0.00E+00
   559     3    3S1 3P2 8J1         (1)6( 6.0)   140067.4*     8.25E+02  0.00E+00
   560     3    3S1 3P2 8J1         (3)6(19.0)   140067.4*     8.23E+02  1.59E-01
   561     3    3S1 3P2 8I1         (1)5( 5.0)   140067.4*     1.32E+05  0.00E+00
   562     3    3S1 3P2 8I1         (3)5(16.0)   140067.4*     1.34E+05  1.47E+03
   563     3    3S1 3P2 8H1         (1)4( 4.0)   140067.7*     8.71E+06  0.00E+00
   564     3    3S1 3P2 8H1         (3)4(13.0)   140067.7*     8.81E+06  1.63E+06
   565     3    3S1 3P2 8G1         (1)3( 3.0)   140068.5*     7.02E+11  0.00E+00
   566     3    3S1 3P2 8G1         (3)3(10.0)   140068.7*     2.25E+09  3.45E+11
   567     3    3S1 3P2 8J1         (3)9(28.0)   140069.4*     9.05E+04  0.00E+00
   568     3    3S1 3P2 8J1         (1)9( 9.0)   140069.4*     9.02E+04  0.00E+00
   569     3    3S1 3P2 8F1         (1)2( 2.0)   140069.6*     2.75E+10  0.00E+00
   570     3    3S1 3P2 8I1         (3)8(25.0)   140070.2*     7.97E+06  0.00E+00
   571     3    3S1 3P2 8I1         (1)8( 8.0)   140070.2*     7.80E+06  0.00E+00
   572     3    3S1 3P2 8J1         (3)5(16.0)   140070.2*     3.61E+02  2.32E-01
   573     3    3S1 3P2 8J1         (1)5( 5.0)   140070.2*     3.09E+02  0.00E+00
   574     3    3S1 3P2 8F1         (3)5(16.0)   140070.5*     2.65E+11  9.90E+07
   575     3    3S1 3P2 8H1         (3)7(22.0)   140071.6*     3.51E+08  1.23E+02
   576     3    3S1 3P2 8H1         (1)7( 7.0)   140071.7*     3.13E+08  0.00E+00
   577     3    3S1 3P2 8I1         (3)4(13.0)   140071.7*     4.72E+04  2.02E+03
   578     3    3S1 3P2 8I1         (1)4( 4.0)   140071.7*     1.84E+04  0.00E+00
   579     3    3S1 3P2 8F1         (3)2( 7.0)   140072.8*     1.41E+10  1.04E+11
   580     3    3S1 3P2 8G1         (3)6(19.0)   140074.4*     1.02E+10  2.44E+05
   581     3    3S1 3P2 8H1         (3)3(10.0)   140074.6*     4.22E+06  2.59E+06
   582     3    3S1 3P2 8H1         (1)3( 3.0)   140074.6*     2.75E+05  0.00E+00
   583     3    3S1 3P2 8G1         (1)6( 6.0)   140074.6*     5.94E+09  0.00E+00
   584     3    3S1 3P2 8F1         (1)5( 5.0)   140080.9*     1.52E+10  0.00E+00
   585     3    3S1 3P2 8G1         (3)2( 7.0)   140081.0*     2.51E+09  1.98E+09
   586     3    3S1 3P2 8G1         (1)2( 2.0)   140081.1*     3.18E+06  0.00E+00
   587     3    3S1 3P2 8F1         (3)1( 4.0)   140096.7*     2.04E+10  3.40E+10
   588     3    3S1 3P2 8F1         (1)1( 1.0)   140099.6*     5.50E+10  0.00E+00
   589     3    3S1 3P2 3D1         (1)3( 3.0)   140341.5*     5.79E+14  0.00E+00
   590     3    3S1 3P2 8D1         (1)4( 4.0)   140365.5*     1.03E+14  0.00E+00
   591     5    3S1 3P2 4S1         (1)1( 1.0)   142155.9*     3.58E+14  0.00E+00  4.58E+14  0.00E+00
   592     4    3S1 3P2 4P1         (3)1( 4.0)   142645.7*     1.16E+14  3.34E+13  1.65E+14
   593     3    3S1 3P2 3D1         (3)3(10.0)   143294.3*     8.12E+12  0.00E+00
   594     4    3S1 3P2 4P1         (1)1( 1.0)   144086.2*     1.04E+13  0.00E+00  1.31E+14
   595     3    3S1 3P2 3D1         (3)2( 7.0)   144467.8*     1.32E+14  0.00E+00
   596     3    3S1 3P2 3D1         (3)1( 4.0)   145937.3*     1.75E+12  0.00E+00
   597     5    3S1 3P2 4P1         (1)0( 0.0)   146642.0*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   598     3    3S1 3P2 3D1         (1)1( 1.0)   146797.1*     3.60E+13  0.00E+00
   599     4    3S1 3P2 5S1         (3)0( 1.0)   148106.1*     2.02E+13  0.00E+00  5.70E+14
