SEQ='AL'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 113539305.5   NPRNTI= 4   NPRNTF=18
   ---------------------
   INDP         CODE                 S L   WI        WNP
   348    15    2P6 3P1 3D2         (4)2( 0.5)   689576.2 
   349     5    2P6 3S1 3P1 5P1     (2)0( 0.5)   691900.2 
   350    15    2P6 3P1 3D2         (2)1( 1.5)   694594.4 
   351    15    2P6 3P1 3D2         (2)1( 0.5)   695214.4 
   352     2    2P6 3S1 3P1 6P1     (4)2( 0.5)   695977.0 
   353     2    2P6 3S1 3P1 6P1     (4)2( 1.5)   696386.9 
   354     3    2P6 3S1 3P1 6P1     (4)2( 2.5)   697014.9 
   355     3    2P6 3S1 3P1 6P1     (2)1( 0.5)   697023.3 
   356     3    2P6 3S1 3P1 6P1     (2)1( 1.5)   697062.1 
   357     3    2P6 3S1 3P1 6P1     (4)1( 0.5)   697468.6 
   358    10    2P6 3P2 4P1         (2)1( 0.5)   697818.0 
   359    10    2P6 3P2 4P1         (2)1( 1.5)   697997.3 
   360     3    2P6 3S1 3P1 6P1     (4)1( 1.5)   698037.1 
   361     4    2P6 3S1 3P1 6P1     (4)2( 3.5)   698270.7 
   362     4    2P6 3S1 3P1 6P1     (4)1( 2.5)   698688.0 
   363     4    2P6 3S1 3P1 6P1     (4)0( 1.5)   699314.2 
   364     4    2P6 3S1 3P1 6P1     (2)2( 1.5)   699570.2 
   365     4    2P6 3S1 3P1 6P1     (2)2( 2.5)   700584.3 
   366    11    2P6 3S1 3D1 4P1     (4)2( 0.5)   702017.3 
   367    11    2P6 3S1 3D1 4P1     (4)2( 1.5)   702097.7 
   368    11    2P6 3S1 3D1 4P1     (4)2( 2.5)   702231.0 
   369    12    2P6 3S1 3D1 4P1     (4)2( 3.5)   702416.7 
   370     6    2P6 3P2 4D1         (2)3( 2.5)   702439.5 
   371     4    2P6 3S1 3P1 6P1     (2)0( 0.5)   702639.3 
   372     6    2P6 3P2 4D1         (2)3( 3.5)   702754.1 
   373    11    2P6 3S1 3D1 4P1     (2)2( 1.5)   703915.1 
   374    12    2P6 3S1 3D1 4P1     (2)2( 2.5)   704109.7 
   375    12    2P6 3S1 3D1 4P1     (4)3( 1.5)   704365.9 
   376    12    2P6 3S1 3D1 4P1     (4)3( 2.5)   704444.8 
   377    13    2P6 3S1 3D1 4P1     (4)3( 3.5)   704583.0 
   378     6    2P6 3P2 4D1         (2)2( 2.5)   704711.3 
   379     6    2P6 3P2 4D1         (2)2( 1.5)   704739.4 
   380    13    2P6 3S1 3D1 4P1     (4)3( 4.5)   704871.1 
   381     6    2P6 3P2 4D1         (2)4( 4.5)   706669.6 
   382     6    2P6 3P2 4D1         (2)4( 3.5)   706696.9 
   383     6    2P6 3P2 4D1         (2)1( 1.5)   708106.9 
   384    15    2P6 3P1 3D2         (4)0( 1.5)   708450.0 
   385    11    2P6 3S1 3D1 4P1     (4)1( 0.5)   708778.8 
   386    12    2P6 3S1 3D1 4P1     (4)1( 1.5)   708792.6 
   387    13    2P6 3S1 3D1 4P1     (4)1( 2.5)   708829.4 
   388    15    2P6 3P1 3D2         (2)3( 2.5)   709086.4 
   389    15    2P6 3P1 3D2         (2)3( 3.5)   709097.3 
   390     7    2P6 3P2 4D1         (4)3( 1.5)   709306.1 
   391     6    2P6 3P2 4D1         (2)1( 0.5)   709339.0 
   392     7    2P6 3P2 4D1         (4)3( 2.5)   709682.0 
   393     8    2P6 3P2 4D1         (4)1( 2.5)   710278.8 
   394     8    2P6 3P2 4D1         (4)3( 3.5)   710360.6 
   395     8    2P6 3P2 4D1         (4)1( 1.5)   710659.0 
   396     6    2P6 3P2 4D1         (4)1( 0.5)   711020.4 
   397     9    2P6 3P2 4D1         (4)3( 4.5)   711427.7 
   398     8    2P6 3P2 4D1         (2)1( 0.5)   712307.1 
   399     2    2P6 3S1 3P1 6D1     (4)3( 1.5)   712414.3 
   400     2    2P6 3S1 3P1 6D1     (4)2( 2.5)   712482.0 
   401     3    2P6 3S1 3P1 6D1     (4)2( 0.5)   712784.5 
   402    13    2P6 3S1 3D1 4P1     (2)3( 2.5)   712802.8 
   403    13    2P6 3S1 3D1 4P1     (2)3( 3.5)   712880.0 
   404     3    2P6 3S1 3P1 6D1     (2)2( 1.5)   712902.8 
   405     3    2P6 3S1 3P1 6D1     (4)2( 3.5)   713036.8 
   406     8    2P6 3P2 4D1         (2)1( 1.5)   713189.7 
   407     3    2P6 3S1 3P1 6D1     (2)2( 2.5)   713210.1 
   408    14    2P6 3S1 3D1 4S1     (2)2( 1.5)   713266.9 
   409    14    2P6 3S1 3D1 4S1     (2)2( 2.5)   713288.9 
   410     3    2P6 3S1 3P1 6D1     (4)2( 1.5)   713593.4 
   411     3    2P6 3S1 3P1 6D1     (4)3( 2.5)   713844.0 
   412     9    2P6 3P2 4D1         (2)0( 0.5)   713846.3 
   413     9    2P6 3P2 4D1         (4)2( 0.5)   714200.7 
   414     9    2P6 3P2 4D1         (4)2( 1.5)   714415.5 
   415     4    2P6 3S1 3P1 6D1     (4)3( 3.5)   714466.2 
   416     8    2P6 3P2 4D1         (4)2( 2.5)   714654.6 
   417     4    2P6 3S1 3P1 6D1     (4)3( 4.5)   714821.6 
   418     9    2P6 3P2 4D1         (4)2( 3.5)   714851.8 
   419     4    2P6 3S1 3P1 6D1     (4)1( 2.5)   714915.1 
   420     4    2P6 3S1 3P1 6D1     (2)3( 2.5)   715188.9*     0.00E+00  0.00E+00  0.00E+00
   421     4    2P6 3S1 3P1 6D1     (4)1( 1.5)   715359.9*     0.00E+00  0.00E+00  0.00E+00
   422     9    2P6 3P2 4D1         (2)3( 2.5)   715411.4*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   423     4    2P6 3S1 3P1 6D1     (4)1( 0.5)   715615.1*     0.00E+00  0.00E+00  0.00E+00
   424     4    2P6 3S1 3P1 6D1     (2)3( 3.5)   715789.3*     0.00E+00  0.00E+00  0.00E+00
   425    12    2P6 3S1 3D1 4P1     (2)1( 0.5)   715904.0*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   426    13    2P6 3S1 3D1 4P1     (2)1( 1.5)   716183.4*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   427     4    2P6 3S1 3P1 6D1     (2)1( 1.5)   716299.7*     0.00E+00  0.00E+00  0.00E+00
   428     9    2P6 3P2 4D1         (2)3( 3.5)   716476.8*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   429     4    2P6 3S1 3P1 6D1     (2)1( 0.5)   716841.5*     0.00E+00  0.00E+00  0.00E+00
   430    15    2P6 3P1 3D2         (2)1( 0.5)   718536.4*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   431     2    2P6 3S1 3P1 6F1     (4)4( 2.5)   719144.8*     0.00E+00
   432     2    2P6 3S1 3P1 6F1     (4)3( 3.5)   719283.6*     0.00E+00
   433    15    2P6 3P1 3D2         (2)1( 1.5)   719586.7*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   434     3    2P6 3S1 3P1 6F1     (4)3( 1.5)   719721.9*     0.00E+00  0.00E+00
   435     3    2P6 3S1 3P1 6F1     (4)3( 4.5)   719779.6*     0.00E+00  0.00E+00
   436     3    2P6 3S1 3P1 6F1     (4)3( 2.5)   719816.6*     0.00E+00  0.00E+00
   437     3    2P6 3S1 3P1 6F1     (2)3( 3.5)   719988.4*     0.00E+00  0.00E+00
   438     3    2P6 3S1 3P1 6F1     (2)3( 2.5)   720454.3*     0.00E+00  0.00E+00
   439    15    2P6 3P1 3D2         (2)2( 1.5)   720605.3*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   440     3    2P6 3S1 3P1 6F1     (4)4( 3.5)   720761.2*     0.00E+00  0.00E+00
   441     2    2P6 3S1 3P1 6G1     (2)4( 4.5)   720939.2*     0.00E+00
   442     2    2P6 3S1 3P1 6G1     (2)4( 3.5)   720944.5*     0.00E+00
   443    15    2P6 3P1 3D2         (2)2( 2.5)   720988.6*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   444     4    2P6 3S1 3P1 6F1     (4)4( 4.5)   721181.5*     0.00E+00  0.00E+00  0.00E+00
   445     3    2P6 3S1 3P1 6G1     (4)4( 3.5)   721245.0*     0.00E+00  0.00E+00
   446     3    2P6 3S1 3P1 6G1     (4)4( 4.5)   721295.9*     0.00E+00  0.00E+00
   447     2    2P6 3S1 3P1 6H1     (4)5( 4.5)   721334.2*     0.00E+00
   448     2    2P6 3S1 3P1 6H1     (4)5( 5.5)   721337.8*     0.00E+00
   449     4    2P6 3S1 3P1 6F1     (4)4( 5.5)   721396.9*     0.00E+00  0.00E+00  0.00E+00
   450     3    2P6 3S1 3P1 6G1     (4)4( 2.5)   721438.0*     0.00E+00  0.00E+00
   451     3    2P6 3S1 3P1 6G1     (4)4( 5.5)   721589.7*     0.00E+00  0.00E+00
   452     4    2P6 3S1 3P1 6F1     (4)2( 3.5)   721689.0*     0.00E+00  0.00E+00  0.00E+00
   453     3    2P6 3S1 3P1 6H1     (4)5( 3.5)   721865.2*     0.00E+00  0.00E+00
   454     3    2P6 3S1 3P1 6H1     (2)5( 4.5)   721868.4*     0.00E+00  0.00E+00
   455     3    2P6 3S1 3P1 6H1     (2)5( 5.5)   721957.8*     0.00E+00  0.00E+00
   456     3    2P6 3S1 3P1 6H1     (4)5( 6.5)   721959.3*     0.00E+00  0.00E+00
   457     4    2P6 3S1 3P1 6F1     (4)2( 2.5)   722035.4*     0.00E+00  0.00E+00  0.00E+00
   458     3    2P6 3S1 3P1 6G1     (4)5( 3.5)   722295.5*     0.00E+00  0.00E+00
   459     4    2P6 3S1 3P1 6F1     (4)2( 1.5)   722313.9*     0.00E+00  0.00E+00  0.00E+00
   460     3    2P6 3S1 3P1 6H1     (4)6( 4.5)   722404.6*     0.00E+00  0.00E+00
   461     3    2P6 3S1 3P1 6H1     (2)6( 5.5)   722409.0*     0.00E+00  0.00E+00
   462     3    2P6 3S1 3P1 6G1     (4)5( 4.5)   722416.3*     0.00E+00  0.00E+00
   463     4    2P6 3S1 3P1 6F1     (4)2( 0.5)   722473.6*     0.00E+00  0.00E+00  0.00E+00
   464     4    2P6 3S1 3P1 6F1     (2)4( 3.5)   722617.7*     0.00E+00  0.00E+00  0.00E+00
   465     4    2P6 3S1 3P1 6G1     (4)5( 5.5)   723307.0*     0.00E+00  0.00E+00  0.00E+00
   466     4    2P6 3S1 3P1 6F1     (2)2( 2.5)   723311.8*     0.00E+00  0.00E+00  0.00E+00
   467     4    2P6 3S1 3P1 6G1     (4)3( 4.5)   723341.5*     0.00E+00  0.00E+00  0.00E+00
   468     4    2P6 3S1 3P1 6H1     (2)4( 4.5)   723542.2*     0.00E+00  0.00E+00  0.00E+00
   469     4    2P6 3S1 3P1 6H1     (4)4( 5.5)   723542.4*     0.00E+00  0.00E+00  0.00E+00
   470     4    2P6 3S1 3P1 6F1     (2)4( 4.5)   723547.1*     0.00E+00  0.00E+00  0.00E+00
   471     4    2P6 3S1 3P1 6H1     (4)6( 5.5)   723560.0*     0.00E+00  0.00E+00  0.00E+00
   472     4    2P6 3S1 3P1 6H1     (4)6( 6.5)   723560.8*     0.00E+00  0.00E+00  0.00E+00
   473     4    2P6 3S1 3P1 6G1     (4)3( 3.5)   723596.1*     0.00E+00  0.00E+00  0.00E+00
   474     4    2P6 3S1 3P1 6G1     (4)5( 6.5)   723719.4*     0.00E+00  0.00E+00  0.00E+00
   475     4    2P6 3S1 3P1 6G1     (2)5( 4.5)   723749.4*     0.00E+00  0.00E+00  0.00E+00
   476     4    2P6 3S1 3P1 6H1     (4)4( 3.5)   723804.8*     0.00E+00  0.00E+00  0.00E+00
   477     4    2P6 3S1 3P1 6H1     (4)4( 4.5)   723806.5*     0.00E+00  0.00E+00  0.00E+00
   478     4    2P6 3S1 3P1 6G1     (4)3( 2.5)   723883.2*     0.00E+00  0.00E+00  0.00E+00
   479     4    2P6 3S1 3P1 6H1     (4)6( 7.5)   723902.8*     0.00E+00  0.00E+00  0.00E+00
   480     4    2P6 3S1 3P1 6H1     (2)6( 6.5)   723909.3*     0.00E+00  0.00E+00  0.00E+00
   481     4    2P6 3S1 3P1 6F1     (2)2( 1.5)   723959.1*     0.00E+00  0.00E+00  0.00E+00
   482     4    2P6 3S1 3P1 6H1     (4)4( 2.5)   724055.0*     0.00E+00  0.00E+00  0.00E+00
   483     4    2P6 3S1 3P1 6G1     (2)5( 5.5)   724055.2*     0.00E+00  0.00E+00  0.00E+00
   484     4    2P6 3S1 3P1 6H1     (2)4( 3.5)   724063.1*     0.00E+00  0.00E+00  0.00E+00
   485     4    2P6 3S1 3P1 6G1     (4)3( 1.5)   724107.6*     0.00E+00  0.00E+00  0.00E+00
   486     4    2P6 3S1 3P1 6G1     (2)3( 3.5)   724159.3*     0.00E+00  0.00E+00  0.00E+00
   487     4    2P6 3S1 3P1 6G1     (2)3( 2.5)   724508.8*     0.00E+00  0.00E+00  0.00E+00
   488     2    2P6 3S1 3P1 7S1     (4)1( 0.5)   728568.4*     0.00E+00
   489     3    2P6 3S1 3P1 7S1     (4)1( 1.5)   729262.6*     0.00E+00  0.00E+00
   490     3    2P6 3S1 3P1 7S1     (2)1( 0.5)   730277.3*     0.00E+00  0.00E+00
   491     4    2P6 3S1 3P1 7S1     (4)1( 2.5)   730689.1*     0.00E+00  0.00E+00  0.00E+00
   492     4    2P6 3S1 3P1 7S1     (2)1( 1.5)   731863.1*     0.00E+00  0.00E+00  0.00E+00
   493     2    2P6 3S1 3P1 7P1     (4)2( 0.5)   735034.3*     0.00E+00
   494    18    2P6 3P1 3D2         (2)3( 3.5)   735203.0*     0.00E+00  0.00E+00  0.00E+00  0.00E+00
   495     2    2P6 3S1 3P1 7P1     (4)2( 1.5)   735345.9*     0.00E+00
   496     3    2P6 3S1 3P1 7P1     (2)1( 1.5)   735900.6*     0.00E+00  0.00E+00
   497     3    2P6 3S1 3P1 7P1     (2)1( 0.5)   735932.5*     0.00E+00  0.00E+00
   498     3    2P6 3S1 3P1 7P1     (4)2( 2.5)   735958.7*     0.00E+00  0.00E+00
   499     3    2P6 3S1 3P1 7P1     (4)1( 0.5)   736272.1*     0.00E+00  0.00E+00
   500     3    2P6 3S1 3P1 7P1     (4)1( 1.5)   736707.4*     0.00E+00  0.00E+00
   501     4    2P6 3S1 3P1 7P1     (4)2( 3.5)   737293.6*     0.00E+00  0.00E+00  0.00E+00
   502     4    2P6 3S1 3P1 7P1     (4)1( 2.5)   737503.3*     0.00E+00  0.00E+00  0.00E+00
   503     4    2P6 3S1 3P1 7P1     (2)2( 1.5)   737696.8*     0.00E+00  0.00E+00  0.00E+00
   504     4    2P6 3S1 3P1 7P1     (4)0( 1.5)   737956.3*     0.00E+00  0.00E+00  0.00E+00
   505     4    2P6 3S1 3P1 7P1     (2)2( 2.5)   738595.2*     0.00E+00  0.00E+00  0.00E+00
   506     4    2P6 3S1 3P1 7P1     (2)0( 0.5)   739665.6*     0.00E+00  0.00E+00  0.00E+00
   507     2    2P6 3S1 3P1 7D1     (4)2( 2.5)   745066.2*     0.00E+00
   508     2    2P6 3S1 3P1 7D1     (4)3( 1.5)   745096.8*     0.00E+00
   509     3    2P6 3S1 3P1 7D1     (4)2( 0.5)   745467.7*     0.00E+00  0.00E+00
   510     3    2P6 3S1 3P1 7D1     (4)2( 3.5)   745623.7*     0.00E+00  0.00E+00
   511     3    2P6 3S1 3P1 7D1     (4)2( 1.5)   745672.3*     0.00E+00  0.00E+00
   512     3    2P6 3S1 3P1 7D1     (4)3( 2.5)   745834.2*     0.00E+00  0.00E+00
   513     3    2P6 3S1 3P1 7D1     (2)2( 1.5)   746130.9*     0.00E+00  0.00E+00
   514     3    2P6 3S1 3P1 7D1     (2)3( 2.5)   746203.0*     0.00E+00  0.00E+00
   515     4    2P6 3S1 3P1 7D1     (4)3( 3.5)   747032.8*     0.00E+00  0.00E+00  0.00E+00
   516     4    2P6 3S1 3P1 7D1     (4)1( 2.5)   747228.3*     0.00E+00  0.00E+00  0.00E+00
   517     4    2P6 3S1 3P1 7D1     (4)3( 4.5)   747276.7*     0.00E+00  0.00E+00  0.00E+00
   518     4    2P6 3S1 3P1 7D1     (2)2( 2.5)   747465.9*     0.00E+00  0.00E+00  0.00E+00
   519     4    2P6 3S1 3P1 7D1     (4)1( 1.5)   747524.1*     0.00E+00  0.00E+00  0.00E+00
   520     4    2P6 3S1 3P1 7D1     (4)1( 0.5)   747732.6*     0.00E+00  0.00E+00  0.00E+00
   521     4    2P6 3S1 3P1 7D1     (2)3( 3.5)   747960.8*     0.00E+00  0.00E+00  0.00E+00
   522     4    2P6 3S1 3P1 7D1     (2)1( 1.5)   748012.3*     0.00E+00  0.00E+00  0.00E+00
   523     4    2P6 3S1 3P1 7D1     (2)1( 0.5)   748410.2*     0.00E+00  0.00E+00  0.00E+00
   524     2    2P6 3S1 3P1 7F1     (4)4( 2.5)   749105.9*     0.00E+00
   525     2    2P6 3S1 3P1 7F1     (4)3( 3.5)   749230.0*     0.00E+00
   526     3    2P6 3S1 3P1 7F1     (4)3( 1.5)   749774.8*     0.00E+00  0.00E+00
   527     3    2P6 3S1 3P1 7F1     (4)3( 4.5)   749784.5*     0.00E+00  0.00E+00
   528     3    2P6 3S1 3P1 7F1     (4)3( 2.5)   749810.3*     0.00E+00  0.00E+00
   529     3    2P6 3S1 3P1 7F1     (2)3( 3.5)   749884.3*     0.00E+00  0.00E+00
   530     3    2P6 3S1 3P1 7F1     (2)3( 2.5)   750310.9*     0.00E+00  0.00E+00
   531     2    2P6 3S1 3P1 7G1     (4)4( 3.5)   750323.8*     0.00E+00
   532     2    2P6 3S1 3P1 7G1     (4)4( 4.5)   750340.6*     0.00E+00
   533     2    2P6 3S1 3P1 7H1     (2)4( 4.5)   750492.1*     0.00E+00
   534     2    2P6 3S1 3P1 7H1     (4)6( 5.5)   750495.0*     0.00E+00
   535     3    2P6 3S1 3P1 7F1     (4)4( 3.5)   750549.9*     0.00E+00  0.00E+00
   536     3    2P6 3S1 3P1 7G1     (4)4( 2.5)   750848.0*     0.00E+00  0.00E+00
   537     3    2P6 3S1 3P1 7G1     (2)4( 3.5)   750881.8*     0.00E+00  0.00E+00
   538     3    2P6 3S1 3P1 7G1     (4)4( 5.5)   750944.5*     0.00E+00  0.00E+00
   539     3    2P6 3S1 3P1 7G1     (2)4( 4.5)   750990.4*     0.00E+00  0.00E+00
   540     3    2P6 3S1 3P1 7H1     (4)5( 3.5)   751108.0*     0.00E+00  0.00E+00
   541     3    2P6 3S1 3P1 7H1     (2)5( 4.5)   751110.2*     0.00E+00  0.00E+00
   542     3    2P6 3S1 3P1 7H1     (2)5( 5.5)   751165.1*     0.00E+00  0.00E+00
   543     3    2P6 3S1 3P1 7H1     (4)5( 6.5)   751165.5*     0.00E+00  0.00E+00
   544     4    2P6 3S1 3P1 7F1     (4)4( 4.5)   751189.3*     0.00E+00  0.00E+00  0.00E+00
   545     4    2P6 3S1 3P1 7F1     (4)4( 5.5)   751322.5*     0.00E+00  0.00E+00  0.00E+00
   546     3    2P6 3S1 3P1 7G1     (4)5( 3.5)   751385.9*     0.00E+00  0.00E+00
   547     4    2P6 3S1 3P1 7F1     (4)2( 3.5)   751399.7*     0.00E+00  0.00E+00  0.00E+00
   548     3    2P6 3S1 3P1 7G1     (2)5( 4.5)   751422.6*     0.00E+00  0.00E+00
   549     3    2P6 3S1 3P1 7H1     (4)6( 4.5)   751427.4*     0.00E+00  0.00E+00
   550     3    2P6 3S1 3P1 7H1     (4)4( 5.5)   751430.4*     0.00E+00  0.00E+00
   551     4    2P6 3S1 3P1 7F1     (4)2( 2.5)   751640.1*     0.00E+00  0.00E+00  0.00E+00
   552     4    2P6 3S1 3P1 7F1     (4)2( 1.5)   751853.5*     0.00E+00  0.00E+00  0.00E+00
   553     4    2P6 3S1 3P1 7F1     (2)4( 3.5)   751903.8*     0.00E+00  0.00E+00  0.00E+00
   554     4    2P6 3S1 3P1 7F1     (4)2( 0.5)   751977.5*     0.00E+00  0.00E+00  0.00E+00
   555     4    2P6 3S1 3P1 7F1     (2)2( 2.5)   752353.8*     0.00E+00  0.00E+00  0.00E+00
   556     4    2P6 3S1 3P1 7G1     (4)5( 5.5)   752496.1*     0.00E+00  0.00E+00  0.00E+00
   557     4    2P6 3S1 3P1 7G1     (4)5( 4.5)   752504.8*     0.00E+00  0.00E+00  0.00E+00
   558     4    2P6 3S1 3P1 7G1     (2)3( 3.5)   752600.0*     0.00E+00  0.00E+00  0.00E+00
   559     4    2P6 3S1 3P1 7G1     (4)3( 4.5)   752614.5*     0.00E+00  0.00E+00  0.00E+00
   560     4    2P6 3S1 3P1 7F1     (2)4( 4.5)   752626.2*     0.00E+00  0.00E+00  0.00E+00
   561     4    2P6 3S1 3P1 7H1     (4)5( 5.5)   752693.5*     0.00E+00  0.00E+00  0.00E+00
   562     4    2P6 3S1 3P1 7H1     (4)5( 4.5)   752694.2*     0.00E+00  0.00E+00  0.00E+00
   563     4    2P6 3S1 3P1 7H1     (4)6( 6.5)   752705.1*     0.00E+00  0.00E+00  0.00E+00
   564     4    2P6 3S1 3P1 7H1     (2)6( 5.5)   752705.8*     0.00E+00  0.00E+00  0.00E+00
   565     4    2P6 3S1 3P1 7G1     (4)5( 6.5)   752785.1*     0.00E+00  0.00E+00  0.00E+00
   566     4    2P6 3S1 3P1 7G1     (4)3( 2.5)   752850.1*     0.00E+00  0.00E+00  0.00E+00
   567     4    2P6 3S1 3P1 7H1     (4)4( 3.5)   752857.9*     0.00E+00  0.00E+00  0.00E+00
   568     4    2P6 3S1 3P1 7H1     (4)4( 4.5)   752858.7*     0.00E+00  0.00E+00  0.00E+00
   569     4    2P6 3S1 3P1 7F1     (2)2( 1.5)   752872.4*     0.00E+00  0.00E+00  0.00E+00
   570     4    2P6 3S1 3P1 7G1     (4)3( 3.5)   752885.9*     0.00E+00  0.00E+00  0.00E+00
   571     4    2P6 3S1 3P1 7H1     (4)6( 7.5)   752937.8*     0.00E+00  0.00E+00  0.00E+00
   572     4    2P6 3S1 3P1 7H1     (2)6( 6.5)   752946.7*     0.00E+00  0.00E+00  0.00E+00
   573     4    2P6 3S1 3P1 7G1     (2)5( 5.5)   753017.0*     0.00E+00  0.00E+00  0.00E+00
   574     4    2P6 3S1 3P1 7G1     (4)3( 1.5)   753032.5*     0.00E+00  0.00E+00  0.00E+00
   575     4    2P6 3S1 3P1 7H1     (4)4( 2.5)   753034.4*     0.00E+00  0.00E+00  0.00E+00
   576     4    2P6 3S1 3P1 7H1     (2)4( 3.5)   753042.5*     0.00E+00  0.00E+00  0.00E+00
   577     4    2P6 3S1 3P1 7G1     (2)3( 2.5)   753211.7*     0.00E+00  0.00E+00  0.00E+00
   578     2    2P6 3S1 3P1 8S1     (4)1( 0.5)   755132.3*     0.00E+00
   579     3    2P6 3S1 3P1 8S1     (4)1( 1.5)   755825.4*     0.00E+00  0.00E+00
   580     3    2P6 3S1 3P1 8S1     (2)1( 0.5)   756352.9*     0.00E+00  0.00E+00
   581     4    2P6 3S1 3P1 8S1     (4)1( 2.5)   757285.0*     0.00E+00  0.00E+00  0.00E+00
   582     4    2P6 3S1 3P1 8S1     (2)1( 1.5)   758081.4*     0.00E+00  0.00E+00  0.00E+00
   583     2    2P6 3S1 3P1 8P1     (4)2( 0.5)   759290.6*     0.00E+00
   584     2    2P6 3S1 3P1 8P1     (4)2( 1.5)   759512.9*     0.00E+00
   585     3    2P6 3S1 3P1 8P1     (4)1( 1.5)   760071.1*     0.00E+00  0.00E+00
   586     3    2P6 3S1 3P1 8P1     (4)1( 0.5)   760111.0*     0.00E+00  0.00E+00
   587     3    2P6 3S1 3P1 8P1     (4)2( 2.5)   760146.0*     0.00E+00  0.00E+00
   588     3    2P6 3S1 3P1 8P1     (2)1( 0.5)   760391.2*     0.00E+00  0.00E+00
   589     3    2P6 3S1 3P1 8P1     (2)2( 1.5)   760647.6*     0.00E+00  0.00E+00
   590     4    2P6 3S1 3P1 8P1     (4)2( 3.5)   761539.2*     0.00E+00  0.00E+00  0.00E+00
   591     4    2P6 3S1 3P1 8P1     (4)1( 2.5)   761661.3*     0.00E+00  0.00E+00  0.00E+00
   592     4    2P6 3S1 3P1 8P1     (2)1( 1.5)   761725.1*     0.00E+00  0.00E+00  0.00E+00
   593     4    2P6 3S1 3P1 8P1     (4)0( 1.5)   761940.9*     0.00E+00  0.00E+00  0.00E+00
   594     4    2P6 3S1 3P1 8P1     (2)2( 2.5)   762344.1*     0.00E+00  0.00E+00  0.00E+00
   595     4    2P6 3S1 3P1 8P1     (2)0( 0.5)   762942.1*     0.00E+00  0.00E+00  0.00E+00
   596     2    2P6 3S1 3P1 8D1     (4)3( 1.5)   765727.8*     0.00E+00
   597     2    2P6 3S1 3P1 8D1     (4)2( 2.5)   765779.6*     0.00E+00
   598     3    2P6 3S1 3P1 8D1     (4)2( 0.5)   766331.8*     0.00E+00  0.00E+00
   599     3    2P6 3S1 3P1 8D1     (4)2( 1.5)   766343.4*     0.00E+00  0.00E+00
   600     3    2P6 3S1 3P1 8D1     (4)3( 3.5)   766426.8*     0.00E+00  0.00E+00
   601     3    2P6 3S1 3P1 8D1     (4)3( 2.5)   766460.9*     0.00E+00  0.00E+00
   602     3    2P6 3S1 3P1 8D1     (2)2( 1.5)   766717.6*     0.00E+00  0.00E+00
   603     3    2P6 3S1 3P1 8D1     (2)3( 2.5)   766789.2*     0.00E+00  0.00E+00
   604     4    2P6 3S1 3P1 8D1     (4)2( 3.5)   767857.9*     0.00E+00  0.00E+00  0.00E+00
   605     4    2P6 3S1 3P1 8D1     (4)1( 2.5)   767949.6*     0.00E+00  0.00E+00  0.00E+00
   606     4    2P6 3S1 3P1 8D1     (4)3( 4.5)   768027.7*     0.00E+00  0.00E+00  0.00E+00
   607     4    2P6 3S1 3P1 8D1     (2)2( 2.5)   768093.8*     0.00E+00  0.00E+00  0.00E+00
   608     4    2P6 3S1 3P1 8D1     (4)1( 1.5)   768151.2*     0.00E+00  0.00E+00  0.00E+00
   609     4    2P6 3S1 3P1 8D1     (4)1( 0.5)   768312.8*     0.00E+00  0.00E+00  0.00E+00
   610     4    2P6 3S1 3P1 8D1     (2)1( 1.5)   768447.6*     0.00E+00  0.00E+00  0.00E+00
   611     4    2P6 3S1 3P1 8D1     (2)3( 3.5)   768452.3*     0.00E+00  0.00E+00  0.00E+00
   612     2    2P6 3S1 3P1 8F1     (4)4( 2.5)   768482.4*     0.00E+00
   613     2    2P6 3S1 3P1 8F1     (2)3( 3.5)   768579.8*     0.00E+00
   614     4    2P6 3S1 3P1 8D1     (2)1( 0.5)   768749.8*     0.00E+00  0.00E+00  0.00E+00
   615     3    2P6 3S1 3P1 8F1     (4)4( 4.5)   769180.1*     0.00E+00  0.00E+00
   616     3    2P6 3S1 3P1 8F1     (4)3( 1.5)   769187.5*     0.00E+00  0.00E+00
   617     3    2P6 3S1 3P1 8F1     (4)3( 2.5)   769195.2*     0.00E+00  0.00E+00
   618     3    2P6 3S1 3P1 8F1     (4)4( 3.5)   769223.1*     0.00E+00  0.00E+00
   619     2    2P6 3S1 3P1 8G1     (2)3( 3.5)   769292.0*     0.00E+00
   620     2    2P6 3S1 3P1 8G1     (4)3( 4.5)   769307.5*     0.00E+00
   621     2    2P6 3S1 3P1 8H1     (2)4( 4.5)   769404.9*     0.00E+00
   622     2    2P6 3S1 3P1 8H1     (2)6( 5.5)   769407.1*     0.00E+00
   623     3    2P6 3S1 3P1 8F1     (2)3( 2.5)   769571.0*     0.00E+00  0.00E+00
   624     3    2P6 3S1 3P1 8F1     (4)2( 3.5)   769728.3*     0.00E+00  0.00E+00
