SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63496462.9   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.23E-20  2.05E-20  1.63E-20  1.10E-20  5.27E-21  2.71E-21  1.34E-21  5.16E-22  2.45E-22
    25       1.11E-19  8.47E-20  6.40E-20  5.40E-20  4.54E-20  3.35E-20  2.48E-20  1.84E-20  1.48E-20  1.49E-20
             1.54E-20  1.42E-20  1.13E-20  7.61E-21  3.64E-21  1.87E-21  9.23E-22  3.54E-22  1.68E-22
    26       6.22E-20  4.89E-20  3.90E-20  3.44E-20  3.00E-20  2.28E-20  1.71E-20  1.27E-20  1.03E-20  1.04E-20
             1.08E-20  9.97E-21  7.92E-21  5.33E-21  2.55E-21  1.31E-21  6.45E-22  2.47E-22  1.16E-22
    27       3.42E-20  2.78E-20  2.38E-20  2.21E-20  2.01E-20  1.58E-20  1.20E-20  8.95E-21  7.29E-21  7.37E-21
             7.66E-21  7.08E-21  5.62E-21  3.79E-21  1.81E-21  9.30E-22  4.57E-22  1.74E-22  8.17E-23
    28       1.82E-20  1.55E-20  1.45E-20  1.43E-20  1.36E-20  1.11E-20  8.47E-21  6.37E-21  5.20E-21  5.28E-21
             5.50E-21  5.09E-21  4.05E-21  2.73E-21  1.30E-21  6.68E-22  3.28E-22  1.25E-22  5.83E-23
    29       9.28E-21  8.47E-21  8.81E-21  9.38E-21  9.36E-21  7.84E-21  6.07E-21  4.59E-21  3.76E-21  3.82E-21
             3.99E-21  3.70E-21  2.94E-21  1.98E-21  9.48E-22  4.86E-22  2.38E-22  9.02E-23  4.20E-23
    30       4.48E-21  4.48E-21  5.37E-21  6.21E-21  6.50E-21  5.62E-21  4.40E-21  3.34E-21  2.75E-21  2.80E-21
             2.93E-21  2.72E-21  2.16E-21  1.46E-21  6.97E-22  3.57E-22  1.75E-22  6.60E-23  3.07E-23
    31       2.00E-21  2.30E-21  3.29E-21  4.16E-21  4.58E-21  4.08E-21  3.22E-21  2.46E-21  2.03E-21  2.07E-21
             2.17E-21  2.02E-21  1.61E-21  1.08E-21  5.18E-22  2.65E-22  1.29E-22  4.88E-23  2.26E-23
    32       8.15E-22  1.15E-21  2.04E-21  2.83E-21  3.27E-21  3.00E-21  2.39E-21  1.83E-21  1.51E-21  1.55E-21
             1.63E-21  1.51E-21  1.21E-21  8.13E-22  3.88E-22  1.98E-22  9.68E-23  3.64E-23  1.68E-23
    33       2.97E-22  5.66E-22  1.29E-21  1.95E-21  2.36E-21  2.23E-21  1.79E-21  1.37E-21  1.14E-21  1.17E-21
             1.23E-21  1.14E-21  9.12E-22  6.15E-22  2.93E-22  1.50E-22  7.30E-23  2.74E-23  1.26E-23
    34       6.74E-23  1.62E-22  4.39E-22  7.21E-22  9.36E-22  9.69E-22  8.30E-22  6.45E-22  4.46E-22  3.54E-22
             2.97E-22  2.32E-22  1.75E-22  1.18E-22  6.19E-23  3.68E-23  2.19E-23  1.06E-23  5.56E-24
    35       5.10E-24  1.62E-23  5.21E-23  9.21E-23  1.26E-22  1.39E-22  1.23E-22  9.52E-23  5.78E-23  3.59E-23
             2.08E-23  9.54E-24  5.83E-24  4.69E-24  4.74E-24  4.61E-24  4.00E-24  2.66E-24  1.61E-24

                                                                                     --------------------------
                                                                                     PRTF= 5  LVLPRT= (4P  2.5)
   ILREP
   -----
     7       5.82E-36  4.10E-36  2.55E-36  1.75E-36  1.18E-36  6.32E-37  3.48E-37  1.81E-37  3.35E-37  9.74E-37
             2.28E-36  5.21E-36  8.21E-36  1.14E-35  1.42E-35  1.44E-35  1.33E-35  1.02E-35  7.17E-36
     8       9.52E-14  6.73E-14  4.26E-14  3.01E-14  2.12E-14  1.34E-14  9.42E-15  6.59E-15  4.00E-15  2.62E-15
             1.61E-15  7.48E-16  4.20E-16  3.19E-16  3.44E-16  3.42E-16  2.84E-16  1.67E-16  9.17E-17
     9       2.56E-14  1.81E-14  1.16E-14  8.29E-15  6.02E-15  4.11E-15  3.29E-15  2.89E-15  2.93E-15  3.27E-15
             3.64E-15  3.63E-15  3.00E-15  2.05E-15  9.56E-16  4.61E-16  2.02E-16  6.16E-17  2.38E-17
    10       3.87E-14  2.73E-14  1.72E-14  1.21E-14  8.42E-15  5.11E-15  3.39E-15  2.15E-15  1.05E-15  5.55E-16
             2.67E-16  8.93E-17  3.63E-17  1.41E-17  3.87E-18  1.41E-18  5.10E-19  1.31E-19  4.64E-20
    11       1.99E-35  1.40E-35  8.76E-36  6.07E-36  4.13E-36  2.33E-36  1.37E-36  7.07E-37  3.74E-37  6.84E-37
             1.41E-36  2.72E-36  3.84E-36  4.96E-36  5.93E-36  5.95E-36  5.42E-36  4.14E-36  2.90E-36
    12       4.16E-14  2.94E-14  1.86E-14  1.31E-14  9.28E-15  5.86E-15  4.12E-15  2.88E-15  1.73E-15  1.12E-15
             6.70E-16  2.98E-16  1.59E-16  1.10E-16  1.08E-16  1.05E-16  8.67E-17  5.07E-17  2.79E-17
    13       6.62E-15  4.70E-15  3.02E-15  2.19E-15  1.62E-15  1.18E-15  1.03E-15  1.03E-15  1.23E-15  1.47E-15
             1.66E-15  1.63E-15  1.32E-15  8.87E-16  4.09E-16  1.96E-16  8.58E-17  2.61E-17  1.01E-17
    14       1.31E-14  9.25E-15  5.83E-15  4.10E-15  2.86E-15  1.74E-15  1.16E-15  7.43E-16  3.68E-16  1.95E-16
             9.41E-17  3.16E-17  1.29E-17  5.02E-18  1.38E-18  5.03E-19  1.81E-19  4.65E-20  1.65E-20
    16       1.40E-35  9.87E-36  6.16E-36  4.27E-36  2.90E-36  1.63E-36  9.61E-37  4.99E-37  2.19E-37  2.80E-37
             4.99E-37  8.78E-37  1.19E-36  1.49E-36  1.74E-36  1.74E-36  1.58E-36  1.21E-36  8.46E-37
    17       1.77E-14  1.25E-14  7.93E-15  5.60E-15  3.96E-15  2.50E-15  1.76E-15  1.23E-15  7.30E-16  4.65E-16
             2.74E-16  1.19E-16  6.15E-17  4.05E-17  3.82E-17  3.68E-17  3.02E-17  1.77E-17  9.71E-18
    18       1.69E-15  1.21E-15  7.80E-16  5.73E-16  4.36E-16  3.43E-16  3.36E-16  3.89E-16  5.46E-16  6.93E-16
             8.02E-16  7.87E-16  6.35E-16  4.27E-16  1.96E-16  9.39E-17  4.10E-17  1.24E-17  4.80E-18
    19       3.55E-15  2.51E-15  1.58E-15  1.11E-15  7.80E-16  4.79E-16  3.22E-16  2.07E-16  1.04E-16  5.55E-17
             2.69E-17  9.08E-18  3.70E-18  1.44E-18  3.95E-19  1.44E-19  5.21E-20  1.34E-20  4.74E-21
    22       1.27E-35  8.91E-36  5.56E-36  3.85E-36  2.61E-36  1.46E-36  8.54E-37  4.42E-37  1.82E-37  1.96E-37
             3.16E-37  5.15E-37  6.74E-37  8.31E-37  9.70E-37  9.67E-37  8.77E-37  6.69E-37  4.69E-37
    23       3.62E-15  2.56E-15  1.62E-15  1.15E-15  8.12E-16  5.16E-16  3.65E-16  2.56E-16  1.53E-16  9.72E-17
             5.71E-17  2.46E-17  1.26E-17  8.19E-18  7.60E-18  7.28E-18  5.96E-18  3.47E-18  1.91E-18
    24       5.83E-16  4.14E-16  2.66E-16  1.93E-16  1.46E-16  1.15E-16  1.19E-16  1.51E-16  2.37E-16  3.14E-16
             3.70E-16  3.64E-16  2.93E-16  1.97E-16  9.04E-17  4.32E-17  1.89E-17  5.73E-18  2.21E-18
    25       9.91E-16  7.00E-16  4.42E-16  3.12E-16  2.19E-16  1.36E-16  9.26E-17  6.03E-17  3.07E-17  1.65E-17
             8.04E-18  2.73E-18  1.11E-18  4.35E-19  1.19E-19  4.36E-20  1.57E-20  4.04E-21  1.43E-21
    29       1.00E-35  7.03E-36  4.39E-36  3.03E-36  2.05E-36  1.14E-36  6.63E-37  3.41E-37  1.35E-37  1.30E-37
             1.96E-37  3.11E-37  4.02E-37  4.91E-37  5.65E-37  5.59E-37  5.06E-37  3.88E-37  2.73E-37
    30       1.27E-15  8.95E-16  5.67E-16  4.02E-16  2.85E-16  1.82E-16  1.29E-16  9.09E-17  5.43E-17  3.43E-17
             2.00E-17  8.53E-18  4.34E-18  2.77E-18  2.53E-18  2.42E-18  1.98E-18  1.15E-18  6.32E-19
    31       1.03E-16  7.30E-17  4.61E-17  3.27E-17  2.35E-17  1.68E-17  1.65E-17  2.16E-17  3.65E-17  5.03E-17
             6.04E-17  6.02E-17  4.87E-17  3.28E-17  1.51E-17  7.23E-18  3.16E-18  9.60E-19  3.70E-19
    32       2.99E-16  2.12E-16  1.34E-16  9.50E-17  6.72E-17  4.23E-17  2.92E-17  1.93E-17  9.98E-18  5.41E-18
             2.65E-18  9.03E-19  3.70E-19  1.44E-19  3.96E-20  1.45E-20  5.23E-21  1.34E-21  4.76E-22
    37       3.99E-34  2.81E-34  1.75E-34  1.21E-34  8.15E-35  4.51E-35  2.62E-35  1.34E-35  5.21E-36  4.72E-36
             6.81E-36  1.05E-35  1.34E-35  1.62E-35  1.87E-35  1.86E-35  1.69E-35  1.29E-35  9.05E-36
    38       4.12E-16  2.91E-16  1.85E-16  1.31E-16  9.37E-17  6.03E-17  4.32E-17  3.05E-17  1.83E-17  1.16E-17
             6.72E-18  2.85E-18  1.45E-18  9.15E-19  8.30E-19  7.95E-19  6.50E-19  3.79E-19  2.09E-19
    39       1.98E-17  1.39E-17  8.75E-18  6.12E-18  4.28E-18  2.80E-18  2.52E-18  3.23E-18  5.75E-18  8.17E-18
             9.98E-18  1.01E-17  8.17E-18  5.50E-18  2.53E-18  1.21E-18  5.31E-19  1.61E-19  6.23E-20
    40       9.78E-17  6.93E-17  4.41E-17  3.14E-17  2.24E-17  1.44E-17  1.01E-17  6.82E-18  3.59E-18  1.96E-18
             9.66E-19  3.30E-19  1.35E-19  5.29E-20  1.45E-20  5.31E-21  1.91E-21  4.91E-22  1.74E-22
    46       5.96E-36  4.20E-36  2.62E-36  1.81E-36  1.22E-36  6.76E-37  3.92E-37  2.00E-37  7.71E-38  6.74E-38
             9.50E-38  1.44E-37  1.83E-37  2.21E-37  2.55E-37  2.53E-37  2.28E-37  1.74E-37  1.22E-37
    47       1.35E-16  9.55E-17  6.08E-17  4.34E-17  3.11E-17  2.03E-17  1.47E-17  1.05E-17  6.38E-18  4.04E-18
             2.35E-18  9.94E-19  5.04E-19  3.19E-19  2.89E-19  2.75E-19  2.24E-19  1.30E-19  7.16E-20
    48       9.18E-18  6.47E-18  4.06E-18  2.83E-18  1.96E-18  1.22E-18  9.97E-19  1.18E-18  2.08E-18  2.98E-18
             3.66E-18  3.69E-18  3.00E-18  2.03E-18  9.35E-19  4.49E-19  1.96E-19  5.97E-20  2.30E-20
    49       3.41E-17  2.42E-17  1.55E-17  1.11E-17  8.06E-18  5.31E-18  3.82E-18  2.63E-18  1.41E-18  7.78E-19
             3.85E-19  1.32E-19  5.43E-20  2.13E-20  5.87E-21  2.15E-21  7.78E-22  2.00E-22  7.09E-23

   INREP
   -----
     4       1.60E-13  1.13E-13  7.13E-14  5.04E-14  3.57E-14  2.26E-14  1.61E-14  1.16E-14  7.95E-15  6.40E-15
             5.48E-15  4.45E-15  3.45E-15  2.39E-15  1.30E-15  7.92E-16  4.77E-16  2.25E-16  1.16E-16
     5       6.13E-14  4.33E-14  2.74E-14  1.94E-14  1.38E-14  8.78E-15  6.31E-15  4.64E-15  3.31E-15  2.76E-15
             2.40E-15  1.94E-15  1.49E-15  1.00E-15  5.16E-16  2.97E-16  1.69E-16  7.56E-17  3.80E-17
     6       2.30E-14  1.62E-14  1.03E-14  7.29E-15  5.18E-15  3.32E-15  2.42E-15  1.82E-15  1.37E-15  1.20E-15
             1.09E-15  9.08E-16  6.99E-16  4.69E-16  2.34E-16  1.29E-16  7.00E-17  2.97E-17  1.45E-17
     7       5.19E-15  3.67E-15  2.33E-15  1.65E-15  1.18E-15  7.67E-16  5.75E-16  4.65E-16  4.16E-16  4.22E-16
             4.30E-16  3.89E-16  3.06E-16  2.05E-16  9.80E-17  5.02E-17  2.46E-17  9.11E-18  4.13E-18
     8       1.67E-15  1.18E-15  7.47E-16  5.30E-16  3.76E-16  2.41E-16  1.75E-16  1.31E-16  9.96E-17  8.86E-17
             8.18E-17  6.90E-17  5.32E-17  3.57E-17  1.76E-17  9.57E-18  5.07E-18  2.09E-18  1.01E-18
     9       5.29E-16  3.75E-16  2.38E-16  1.69E-16  1.20E-16  7.75E-17  5.58E-17  4.06E-17  2.75E-17  2.14E-17
             1.74E-17  1.31E-17  9.69E-18  6.46E-18  3.35E-18  1.98E-18  1.16E-18  5.32E-19  2.71E-19
    10       1.78E-16  1.26E-16  8.03E-17  5.73E-17  4.11E-17  2.68E-17  1.96E-17  1.44E-17  9.80E-18  7.69E-18
             6.28E-18  4.75E-18  3.53E-18  2.36E-18  1.22E-18  7.14E-19  4.13E-19  1.87E-19  9.47E-20
    11       6.27E-17  4.45E-17  2.84E-17  2.04E-17  1.48E-17  9.89E-18  7.33E-18  5.45E-18  3.77E-18  2.98E-18
             2.45E-18  1.87E-18  1.40E-18  9.33E-19  4.79E-19  2.76E-19  1.57E-19  7.04E-20  3.53E-20
    12       2.30E-17  1.64E-17  1.06E-17  7.68E-18  5.67E-18  3.89E-18  2.95E-18  2.23E-18  1.57E-18  1.25E-18
             1.04E-18  7.99E-19  5.98E-19  3.99E-19  2.04E-19  1.17E-19  6.59E-20  2.93E-20  1.47E-20
    13       8.76E-18  6.26E-18  4.08E-18  3.01E-18  2.28E-18  1.63E-18  1.27E-18  9.82E-19  7.01E-19  5.64E-19
             4.70E-19  3.64E-19  2.73E-19  1.82E-19  9.20E-20  5.24E-20  2.95E-20  1.30E-20  6.49E-21
    14       3.39E-18  2.44E-18  1.62E-18  1.22E-18  9.56E-19  7.20E-19  5.81E-19  4.60E-19  3.35E-19  2.71E-19
             2.28E-19  1.78E-19  1.34E-19  8.90E-20  4.48E-20  2.53E-20  1.41E-20  6.17E-21  3.06E-21
    15       1.30E-18  9.42E-19  6.39E-19  4.98E-19  4.08E-19  3.27E-19  2.74E-19  2.22E-19  1.65E-19  1.35E-19
             1.14E-19  8.99E-20  6.79E-20  4.55E-20  2.30E-20  1.29E-20  7.12E-21  3.08E-21  1.52E-21
    16       4.85E-19  3.57E-19  2.52E-19  2.06E-19  1.80E-19  1.57E-19  1.38E-19  1.16E-19  8.76E-20  7.18E-20
             6.05E-20  4.72E-20  3.55E-20  2.36E-20  1.19E-20  6.68E-21  3.69E-21  1.60E-21  7.92E-22
    17       1.72E-19  1.30E-19  9.76E-20  8.64E-20  8.20E-20  7.86E-20  7.24E-20  6.25E-20  4.82E-20  3.99E-20
             3.39E-20  2.66E-20  2.00E-20  1.33E-20  6.69E-21  3.74E-21  2.06E-21  8.85E-22  4.27E-22
    18       5.57E-20  4.36E-20  3.61E-20  3.58E-20  3.84E-20  4.12E-20  3.99E-20  3.53E-20  2.77E-20  2.31E-20
             1.97E-20  1.55E-20  1.17E-20  7.78E-21  3.89E-21  2.17E-21  1.19E-21  5.08E-22  2.44E-22
    19       1.55E-20  1.30E-20  1.26E-20  1.48E-20  1.84E-20  2.24E-20  2.28E-20  2.07E-20  1.64E-20  1.38E-20
             1.18E-20  9.31E-21  7.03E-21  4.68E-21  2.34E-21  1.30E-21  7.08E-22  3.01E-22  1.44E-22
    20       3.28E-21  3.12E-21  4.09E-21  6.14E-21  9.18E-21  1.27E-20  1.35E-20  1.25E-20  1.01E-20  8.45E-21
             7.26E-21  5.75E-21  4.34E-21  2.90E-21  1.44E-21  8.00E-22  4.35E-22  1.84E-22  8.72E-23
    21       4.17E-22  5.01E-22  9.36E-22  1.70E-21  2.84E-21  4.26E-21  4.67E-21  4.32E-21  3.13E-21  2.13E-21
             1.30E-21  5.95E-22  3.22E-22  2.05E-22  1.68E-22  1.52E-22  1.21E-22  7.01E-23  3.87E-23
    22       1.63E-23  6.01E-23  2.86E-22  7.40E-22  1.48E-21  2.48E-21  2.82E-21  2.65E-21  1.93E-21  1.30E-21
             7.75E-22  3.33E-22  1.69E-22  1.06E-22  9.55E-23  9.08E-23  7.41E-23  4.32E-23  2.38E-23

                                                                                     --------------------------
                                                                                     PRTF= 6  LVLPRT= (2D  1.5)
   ILREP
   -----
     7       1.40E-23  9.87E-24  6.16E-24  4.26E-24  2.88E-24  1.58E-24  8.78E-25  4.99E-25  1.91E-24  7.69E-24
             2.34E-23  7.07E-23  1.30E-22  1.98E-22  2.67E-22  2.81E-22  2.64E-22  2.06E-22  1.45E-22
     8       3.74E-18  2.66E-18  1.73E-18  1.27E-18  9.77E-19  7.87E-19  8.05E-19  1.02E-18  1.70E-18  2.33E-18
             2.63E-18  2.26E-18  2.06E-18  2.65E-18  3.96E-18  4.24E-18  3.63E-18  2.18E-18  1.21E-18

   INREP
   -----
     4       3.74E-18  2.66E-18  1.73E-18  1.27E-18  9.77E-19  7.87E-19  8.05E-19  1.02E-18  1.70E-18  2.33E-18
             2.63E-18  2.26E-18  2.06E-18  2.65E-18  3.96E-18  4.24E-18  3.63E-18  2.18E-18  1.22E-18

                                                                                     --------------------------
                                                                                     PRTF= 7  LVLPRT= (2D  2.5)
   ILREP
   -----
     7       2.60E-37  1.83E-37  1.15E-37  7.96E-38  5.41E-38  3.01E-38  1.69E-38  1.05E-38  6.17E-38  2.84E-37
             9.55E-37  3.17E-36  6.08E-36  9.56E-36  1.32E-35  1.40E-35  1.32E-35  1.04E-35  7.31E-36
     8       1.40E-24  1.00E-24  6.58E-25  4.95E-25  3.97E-25  3.61E-25  4.37E-25  6.80E-25  1.40E-24  2.10E-24
             2.50E-24  2.25E-24  2.12E-24  2.78E-24  4.20E-24  4.51E-24  3.87E-24  2.32E-24  1.29E-24

   INREP
   -----
     4       1.40E-24  1.00E-24  6.58E-25  4.95E-25  3.97E-25  3.61E-25  4.37E-25  6.80E-25  1.40E-24  2.10E-24
             2.50E-24  2.25E-24  2.12E-24  2.78E-24  4.20E-24  4.51E-24  3.87E-24  2.32E-24  1.31E-24



 --------------------------
 PRTI= 4  LVLPRT= (4P  1.5)

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       7.73E-15  5.47E-15  3.46E-15  2.45E-15  1.73E-15  1.10E-15  7.88E-16  5.67E-16  3.72E-16  2.71E-16
             1.92E-16  1.06E-16  5.79E-17  2.78E-17  8.93E-18  3.49E-18  1.31E-18  3.45E-19  1.24E-19
     2       7.17E-13  5.07E-13  3.21E-13  2.27E-13  1.61E-13  1.02E-13  7.27E-14  5.21E-14  3.42E-14  2.55E-14
             1.97E-14  1.48E-14  1.22E-14  9.71E-15  6.59E-15  4.82E-15  3.57E-15  2.39E-15  1.61E-15
     3       2.88E-13  2.03E-13  1.29E-13  9.10E-14  6.45E-14  4.10E-14  2.92E-14  2.10E-14  1.38E-14  1.02E-14
             7.53E-15  4.94E-15  3.50E-15  2.44E-15  1.46E-15  1.01E-15  7.29E-16  4.79E-16  3.20E-16
     4       3.10E-17  2.19E-17  1.39E-17  9.80E-18  6.95E-18  4.42E-18  3.15E-18  2.27E-18  1.50E-18  1.10E-18
             8.07E-19  5.02E-19  3.30E-19  2.10E-19  1.14E-19  7.57E-20  5.32E-20  3.46E-20  2.31E-20
     5       4.02E-19  2.85E-19  1.80E-19  1.27E-19  9.03E-20  5.75E-20  4.11E-20  2.97E-20  1.96E-20  1.45E-20
             1.04E-20  5.93E-21  3.32E-21  1.62E-21  5.32E-22  2.10E-22  7.92E-23  2.10E-23  7.56E-24
     6       3.69E-12  2.60E-12  1.64E-12  1.16E-12  8.15E-13  5.07E-13  3.50E-13  2.35E-13  1.31E-13  7.76E-14
             4.35E-14  2.19E-14  1.68E-14  1.43E-14  1.07E-14  7.76E-15  5.13E-15  2.55E-15  1.33E-15
     7       4.55E-13  3.22E-13  2.03E-13  1.43E-13  1.01E-13  6.28E-14  4.34E-14  2.93E-14  1.64E-14  9.88E-15
             5.65E-15  3.10E-15  2.66E-15  2.53E-15  2.08E-15  1.58E-15  1.09E-15  5.55E-16  2.94E-16
     8       1.48E-12  1.05E-12  6.62E-13  4.67E-13  3.28E-13  2.05E-13  1.41E-13  9.54E-14  5.35E-14  3.22E-14
             1.84E-14  1.01E-14  8.66E-15  8.25E-15  6.78E-15  5.16E-15  3.54E-15  1.81E-15  9.58E-16
     9       3.12E-13  2.21E-13  1.39E-13  9.83E-14  6.92E-14  4.31E-14  2.98E-14  2.01E-14  1.13E-14  6.78E-15
             3.88E-15  2.13E-15  1.83E-15  1.74E-15  1.43E-15  1.09E-15  7.45E-16  3.81E-16  2.02E-16
    10       4.12E-13  2.91E-13  1.84E-13  1.30E-13  9.13E-14  5.69E-14  3.94E-14  2.67E-14  1.50E-14  9.13E-15
             5.31E-15  3.09E-15  2.86E-15  2.90E-15  2.51E-15  1.96E-15  1.37E-15  7.11E-16  3.79E-16
    11       2.32E-13  1.64E-13  1.04E-13  7.31E-14  5.15E-14  3.21E-14  2.22E-14  1.50E-14  8.49E-15  5.15E-15
             2.99E-15  1.74E-15  1.62E-15  1.64E-15  1.42E-15  1.11E-15  7.73E-16  4.01E-16  2.14E-16
    12       2.54E-13  1.79E-13  1.13E-13  7.99E-14  5.62E-14  3.51E-14  2.43E-14  1.64E-14  9.27E-15  5.63E-15
             3.27E-15  1.90E-15  1.77E-15  1.79E-15  1.55E-15  1.21E-15  8.45E-16  4.39E-16  2.34E-16
    16       6.74E-17  4.77E-17  3.01E-17  2.12E-17  1.49E-17  9.33E-18  6.46E-18  4.39E-18  2.49E-18  1.52E-18
             8.97E-19  5.49E-19  5.42E-19  5.74E-19  5.16E-19  4.11E-19  2.90E-19  1.52E-19  8.05E-20
    32       3.29E-18  2.33E-18  1.47E-18  1.04E-18  7.30E-19  4.57E-19  3.18E-19  2.18E-19  1.26E-19  7.92E-20
             4.88E-20  3.55E-20  4.19E-20  4.99E-20  4.91E-20  4.08E-20  2.96E-20  1.59E-20  8.49E-21
    33       6.42E-20  4.54E-20  2.87E-20  2.02E-20  1.43E-20  8.93E-21  6.21E-21  4.25E-21  2.46E-21  1.55E-21
             9.54E-22  6.95E-22  8.21E-22  9.79E-22  9.62E-22  7.99E-22  5.81E-22  3.11E-22  1.67E-22
    34       7.66E-26  5.42E-26  3.42E-26  2.41E-26  1.69E-26  1.05E-26  7.25E-27  4.86E-27  2.62E-27  1.45E-27
             7.27E-28  5.93E-28  1.02E-27  1.45E-27  1.55E-27  1.32E-27  9.69E-28  5.21E-28  2.79E-28
    73       2.35E-14  1.66E-14  1.05E-14  7.40E-15  5.21E-15  3.27E-15  2.28E-15  1.56E-15  9.12E-16  5.78E-16
             3.63E-16  2.81E-16  3.50E-16  4.31E-16  4.33E-16  3.64E-16  2.66E-16  1.44E-16  7.78E-17
   194       4.20E-17  2.97E-17  1.88E-17  1.32E-17  9.34E-18  5.86E-18  4.09E-18  2.81E-18  1.65E-18  1.06E-18
             6.72E-19  5.48E-19  7.12E-19  8.98E-19  9.19E-19  7.78E-19  5.73E-19  3.10E-19  1.68E-19
   329       5.70E-17  4.01E-17  2.49E-17  1.72E-17  1.15E-17  6.14E-18  3.37E-18  1.73E-18  2.63E-18  6.78E-18
             1.43E-17  2.85E-17  4.14E-17  5.40E-17  6.41E-17  6.40E-17  5.81E-17  4.43E-17  3.10E-17
   330       5.23E-16  3.68E-16  2.29E-16  1.57E-16  1.05E-16  5.64E-17  3.09E-17  1.59E-17  2.42E-17  6.24E-17
             1.32E-16  2.63E-16  3.83E-16  5.00E-16  5.94E-16  5.93E-16  5.38E-16  4.10E-16  2.87E-16
   331       8.73E-34  6.14E-34  3.82E-34  2.63E-34  1.76E-34  9.41E-35  5.16E-35  2.65E-35  4.05E-35  1.05E-34
             2.21E-34  4.44E-34  6.47E-34  8.45E-34  1.01E-33  1.00E-33  9.12E-34  6.95E-34  4.86E-34
   332       1.64E-37  1.15E-37  7.19E-38  4.95E-38  3.31E-38  1.78E-38  9.80E-39  5.11E-39  9.34E-39  2.70E-38
             6.28E-38  1.43E-37  2.24E-37  3.09E-37  3.85E-37  3.92E-37  3.60E-37  2.77E-37  1.94E-37
   333       1.32E-16  9.29E-17  5.78E-17  3.98E-17  2.67E-17  1.43E-17  7.89E-18  4.11E-18  7.54E-18  2.18E-17
             5.09E-17  1.16E-16  1.82E-16  2.51E-16  3.13E-16  3.19E-16  2.93E-16  2.25E-16  1.58E-16
   334       2.46E-17  1.73E-17  1.08E-17  7.42E-18  4.97E-18  2.67E-18  1.47E-18  7.67E-19  1.41E-18  4.11E-18
             9.60E-18  2.19E-17  3.45E-17  4.78E-17  5.95E-17  6.07E-17  5.58E-17  4.29E-17  3.01E-17
   335       6.27E-14  4.43E-14  2.80E-14  1.98E-14  1.39E-14  8.69E-15  6.03E-15  4.11E-15  2.36E-15  1.46E-15
             8.35E-16  3.52E-16  1.80E-16  1.17E-16  1.08E-16  1.03E-16  8.39E-17  4.88E-17  2.68E-17
   336       8.42E-15  5.95E-15  3.76E-15  2.65E-15  1.87E-15  1.17E-15  8.12E-16  5.56E-16  3.21E-16  2.00E-16
             1.16E-16  4.97E-17  2.57E-17  1.71E-17  1.63E-17  1.56E-17  1.28E-17  7.46E-18  4.10E-18
   337       5.26E-14  3.71E-14  2.35E-14  1.66E-14  1.17E-14  7.30E-15  5.07E-15  3.47E-15  2.01E-15  1.25E-15
             7.25E-16  3.11E-16  1.61E-16  1.07E-16  1.02E-16  9.81E-17  8.02E-17  4.68E-17  2.57E-17
   338       1.50E-13  1.06E-13  6.68E-14  4.72E-14  3.32E-14  2.08E-14  1.45E-14  9.89E-15  5.72E-15  3.57E-15
             2.07E-15  8.88E-16  4.60E-16  3.08E-16  2.93E-16  2.82E-16  2.30E-16  1.34E-16  7.38E-17
   339       2.35E-13  1.66E-13  1.05E-13  7.41E-14  5.22E-14  3.27E-14  2.27E-14  1.55E-14  9.01E-15  5.62E-15
             3.26E-15  1.40E-15  7.27E-16  4.87E-16  4.66E-16  4.48E-16  3.66E-16  2.14E-16  1.17E-16
   340       3.75E-29  2.65E-29  1.67E-29  1.18E-29  8.33E-30  5.21E-30  3.61E-30  2.47E-30  1.41E-30  8.69E-31
             4.87E-31  1.90E-31  8.81E-32  6.22E-32  7.31E-32  7.46E-32  6.24E-32  3.67E-32  2.02E-32
   341       9.33E-14  6.60E-14  4.17E-14  2.94E-14  2.07E-14  1.30E-14  9.05E-15  6.21E-15  3.62E-15  2.27E-15
             1.33E-15  5.77E-16  3.03E-16  2.07E-16  2.02E-16  1.95E-16  1.60E-16  9.33E-17  5.13E-17
   342       9.41E-14  6.65E-14  4.20E-14  2.97E-14  2.09E-14  1.31E-14  9.15E-15  6.30E-15  3.69E-15  2.34E-15
             1.38E-15  6.05E-16  3.21E-16  2.23E-16  2.21E-16  2.15E-16  1.77E-16  1.03E-16  5.68E-17
   343       2.05E-14  1.45E-14  9.16E-15  6.47E-15  4.56E-15  2.86E-15  2.00E-15  1.37E-15  8.07E-16  5.11E-16
             3.02E-16  1.32E-16  7.03E-17  4.90E-17  4.87E-17  4.74E-17  3.90E-17  2.28E-17  1.25E-17
   344       7.93E-14  5.61E-14  3.54E-14  2.50E-14  1.76E-14  1.11E-14  7.72E-15  5.32E-15  3.12E-15  1.98E-15
             1.17E-15  5.14E-16  2.73E-16  1.91E-16  1.90E-16  1.85E-16  1.52E-16  8.91E-17  4.90E-17
