SEQ='SI'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 114332270.4   NPRNTI=10   NPRNTF=55
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
  1836       8.10E-18  5.72E-18  3.61E-18  2.54E-18  1.79E-18  1.11E-18  7.76E-19  5.45E-19  3.57E-19  2.73E-19
             2.17E-19  1.59E-19  1.17E-19  7.78E-20  3.82E-20  1.97E-20  9.19E-21  2.97E-21  1.18E-21
  1837       6.73E-18  4.76E-18  3.03E-18  2.17E-18  1.57E-18  1.05E-18  8.08E-19  6.43E-19  4.85E-19  3.75E-19
             2.66E-19  1.40E-19  7.53E-20  3.63E-20  1.21E-20  4.87E-21  1.87E-21  5.02E-22  1.82E-22
  1838       2.44E-20  1.73E-20  1.10E-20  7.87E-21  5.69E-21  3.82E-21  2.94E-21  2.35E-21  1.78E-21  1.38E-21
             9.77E-22  5.17E-22  2.78E-22  1.34E-22  4.46E-23  1.80E-23  6.91E-24  1.86E-24  6.72E-25
  1839       5.45E-20  3.86E-20  2.46E-20  1.76E-20  1.27E-20  8.54E-21  6.57E-21  5.24E-21  3.97E-21  3.08E-21
             2.18E-21  1.16E-21  6.21E-22  3.00E-22  9.98E-23  4.02E-23  1.54E-23  4.15E-24  1.50E-24
  1840       3.89E-20  2.76E-20  1.76E-20  1.26E-20  9.09E-21  6.11E-21  4.70E-21  3.75E-21  2.84E-21  2.20E-21
             1.56E-21  8.28E-22  4.45E-22  2.14E-22  7.15E-23  2.88E-23  1.11E-23  2.97E-24  1.08E-24
  1841       1.84E-21  1.30E-21  8.29E-22  5.93E-22  4.29E-22  2.89E-22  2.22E-22  1.78E-22  1.35E-22  1.05E-22
             7.44E-23  3.95E-23  2.12E-23  1.02E-23  3.41E-24  1.37E-24  5.28E-25  1.42E-25  5.14E-26
  1842       5.56E-21  3.94E-21  2.51E-21  1.79E-21  1.30E-21  8.73E-22  6.72E-22  5.38E-22  4.09E-22  3.18E-22
             2.26E-22  1.20E-22  6.44E-23  3.10E-23  1.03E-23  4.17E-24  1.60E-24  4.31E-25  1.56E-25
  1843       2.15E-14  1.52E-14  9.57E-15  6.72E-15  4.69E-15  2.85E-15  1.90E-15  1.21E-15  6.03E-16  3.22E-16
             1.57E-16  5.34E-17  2.17E-17  8.39E-18  2.26E-18  8.18E-19  2.93E-19  7.47E-20  2.65E-20
  1844       1.74E-28  1.23E-28  7.84E-29  5.61E-29  4.06E-29  2.74E-29  2.12E-29  1.70E-29  1.30E-29  1.02E-29
             7.27E-30  3.86E-30  2.08E-30  1.00E-30  3.34E-31  1.35E-31  5.18E-32  1.39E-32  5.04E-33
  1845       4.93E-14  3.48E-14  2.19E-14  1.54E-14  1.07E-14  6.54E-15  4.36E-15  2.78E-15  1.38E-15  7.41E-16
             3.62E-16  1.23E-16  5.00E-17  1.93E-17  5.20E-18  1.88E-18  6.75E-19  1.72E-19  6.10E-20
  1846       1.14E-14  8.02E-15  5.05E-15  3.55E-15  2.47E-15  1.51E-15  1.00E-15  6.40E-16  3.19E-16  1.71E-16
             8.35E-17  2.84E-17  1.15E-17  4.46E-18  1.20E-18  4.35E-19  1.56E-19  3.97E-20  1.41E-20
  1847       2.27E-18  1.61E-18  1.02E-18  7.32E-19  5.30E-19  3.57E-19  2.75E-19  2.20E-19  1.68E-19  1.31E-19
             9.30E-20  4.94E-20  2.66E-20  1.28E-20  4.27E-21  1.72E-21  6.62E-22  1.78E-22  6.44E-23
  1848       3.32E-14  2.35E-14  1.48E-14  1.04E-14  7.24E-15  4.41E-15  2.94E-15  1.88E-15  9.36E-16  5.02E-16
             2.45E-16  8.33E-17  3.39E-17  1.31E-17  3.53E-18  1.28E-18  4.58E-19  1.17E-19  4.14E-20
  1849       3.73E-13  2.63E-13  1.66E-13  1.16E-13  8.13E-14  4.95E-14  3.31E-14  2.11E-14  1.06E-14  5.67E-15
             2.77E-15  9.45E-16  3.85E-16  1.49E-16  4.00E-17  1.45E-17  5.19E-18  1.33E-18  4.70E-19
  1850       1.66E-13  1.17E-13  7.40E-14  5.20E-14  3.63E-14  2.21E-14  1.48E-14  9.46E-15  4.73E-15  2.54E-15
             1.25E-15  4.24E-16  1.73E-16  6.68E-17  1.80E-17  6.52E-18  2.34E-18  5.96E-19  2.11E-19
  1851       2.26E-21  1.60E-21  1.02E-21  7.32E-22  5.30E-22  3.57E-22  2.76E-22  2.22E-22  1.71E-22  1.33E-22
             9.53E-23  5.08E-23  2.74E-23  1.32E-23  4.41E-24  1.78E-24  6.83E-25  1.84E-25  6.65E-26
  1852       1.00E-13  7.08E-14  4.46E-14  3.13E-14  2.19E-14  1.33E-14  8.91E-15  5.70E-15  2.86E-15  1.53E-15
             7.51E-16  2.56E-16  1.04E-16  4.03E-17  1.09E-17  3.94E-18  1.41E-18  3.60E-19  1.27E-19
  1853       2.57E-13  1.81E-13  1.14E-13  8.03E-14  5.61E-14  3.42E-14  2.29E-14  1.47E-14  7.35E-15  3.95E-15
             1.94E-15  6.60E-16  2.69E-16  1.04E-16  2.80E-17  1.02E-17  3.64E-18  9.28E-19  3.29E-19
  1854       1.55E-13  1.09E-13  6.89E-14  4.84E-14  3.38E-14  2.06E-14  1.38E-14  8.84E-15  4.44E-15  2.39E-15
             1.17E-15  3.99E-16  1.63E-16  6.28E-17  1.69E-17  6.14E-18  2.20E-18  5.61E-19  1.99E-19
  1855       2.19E-13  1.55E-13  9.74E-14  6.84E-14  4.78E-14  2.92E-14  1.95E-14  1.25E-14  6.27E-15  3.37E-15
             1.65E-15  5.64E-16  2.30E-16  8.88E-17  2.40E-17  8.68E-18  3.11E-18  7.93E-19  2.81E-19
  1860       2.86E-13  2.02E-13  1.27E-13  8.95E-14  6.26E-14  3.82E-14  2.56E-14  1.64E-14  8.23E-15  4.43E-15
             2.18E-15  7.43E-16  3.03E-16  1.17E-16  3.16E-17  1.14E-17  4.10E-18  1.05E-18  3.71E-19
  1865       8.22E-14  5.79E-14  3.63E-14  2.52E-14  1.73E-14  1.01E-14  6.31E-15  3.66E-15  1.54E-15  7.14E-16
             3.02E-16  8.75E-17  3.26E-17  1.19E-17  3.06E-18  1.09E-18  3.86E-19  9.78E-20  3.46E-20
  1866       1.15E-13  8.11E-14  5.08E-14  3.53E-14  2.42E-14  1.41E-14  8.83E-15  5.13E-15  2.16E-15  9.99E-16
             4.23E-16  1.22E-16  4.57E-17  1.66E-17  4.28E-18  1.52E-18  5.40E-19  1.37E-19  4.84E-20
  1867       1.48E-13  1.04E-13  6.53E-14  4.54E-14  3.12E-14  1.81E-14  1.14E-14  6.60E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.14E-17  5.51E-18  1.96E-18  6.95E-19  1.76E-19  6.23E-20
  1868       1.81E-13  1.27E-13  7.98E-14  5.55E-14  3.81E-14  2.22E-14  1.39E-14  8.06E-15  3.39E-15  1.57E-15
             6.64E-16  1.92E-16  7.18E-17  2.61E-17  6.73E-18  2.39E-18  8.49E-19  2.15E-19  7.61E-20
  1869       1.15E-13  8.11E-14  5.08E-14  3.53E-14  2.42E-14  1.41E-14  8.83E-15  5.13E-15  2.16E-15  9.99E-16
             4.23E-16  1.22E-16  4.57E-17  1.66E-17  4.28E-18  1.52E-18  5.40E-19  1.37E-19  4.84E-20
  1870       1.48E-13  1.04E-13  6.53E-14  4.54E-14  3.12E-14  1.81E-14  1.14E-14  6.60E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.14E-17  5.51E-18  1.96E-18  6.95E-19  1.76E-19  6.23E-20
  1871       1.81E-13  1.27E-13  7.98E-14  5.55E-14  3.81E-14  2.22E-14  1.39E-14  8.06E-15  3.39E-15  1.57E-15
             6.64E-16  1.92E-16  7.18E-17  2.61E-17  6.73E-18  2.39E-18  8.49E-19  2.15E-19  7.61E-20
  1872       2.14E-13  1.51E-13  9.43E-14  6.56E-14  4.50E-14  2.62E-14  1.64E-14  9.53E-15  4.01E-15  1.86E-15
             7.85E-16  2.27E-16  8.48E-17  3.09E-17  7.95E-18  2.83E-18  1.00E-18  2.54E-19  9.00E-20
  1873       4.34E-28  3.07E-28  1.95E-28  1.38E-28  9.84E-29  6.34E-29  4.60E-29  3.38E-29  2.30E-29  1.75E-29
             1.35E-29  9.69E-30  7.56E-30  5.77E-30  3.77E-30  2.53E-30  1.56E-30  7.13E-31  3.56E-31
  1874       2.98E-16  2.11E-16  1.33E-16  9.47E-17  6.74E-17  4.35E-17  3.15E-17  2.32E-17  1.58E-17  1.20E-17
             9.24E-18  6.66E-18  5.20E-18  3.97E-18  2.60E-18  1.74E-18  1.07E-18  4.90E-19  2.45E-19
  1875       4.07E-14  2.86E-14  1.78E-14  1.23E-14  8.27E-15  4.59E-15  2.72E-15  1.47E-15  5.53E-16  2.37E-16
             9.44E-17  2.60E-17  9.46E-18  3.40E-18  8.69E-19  3.08E-19  1.09E-19  2.76E-20  9.77E-21
  1876       5.23E-14  3.68E-14  2.29E-14  1.58E-14  1.06E-14  5.90E-15  3.49E-15  1.89E-15  7.11E-16  3.05E-16
             1.21E-16  3.34E-17  1.22E-17  4.37E-18  1.12E-18  3.96E-19  1.40E-19  3.55E-20  1.26E-20
  1877       6.40E-14  4.50E-14  2.80E-14  1.93E-14  1.30E-14  7.21E-15  4.27E-15  2.30E-15  8.70E-16  3.73E-16
             1.48E-16  4.08E-17  1.49E-17  5.34E-18  1.36E-18  4.84E-19  1.71E-19  4.34E-20  1.54E-20
  1878       7.56E-14  5.32E-14  3.31E-14  2.28E-14  1.54E-14  8.53E-15  5.05E-15  2.72E-15  1.03E-15  4.40E-16
             1.75E-16  4.82E-17  1.76E-17  6.31E-18  1.61E-18  5.72E-19  2.03E-19  5.13E-20  1.81E-20
  1879       5.23E-14  3.68E-14  2.29E-14  1.58E-14  1.06E-14  5.90E-15  3.49E-15  1.89E-15  7.11E-16  3.05E-16
             1.21E-16  3.34E-17  1.22E-17  4.37E-18  1.12E-18  3.96E-19  1.40E-19  3.55E-20  1.26E-20
  1880       6.40E-14  4.50E-14  2.80E-14  1.93E-14  1.30E-14  7.21E-15  4.27E-15  2.30E-15  8.70E-16  3.73E-16
             1.48E-16  4.08E-17  1.49E-17  5.34E-18  1.36E-18  4.84E-19  1.71E-19  4.34E-20  1.54E-20
  1881       7.56E-14  5.32E-14  3.31E-14  2.28E-14  1.54E-14  8.53E-15  5.05E-15  2.72E-15  1.03E-15  4.40E-16
             1.75E-16  4.82E-17  1.76E-17  6.31E-18  1.61E-18  5.72E-19  2.03E-19  5.13E-20  1.81E-20
  1882       8.72E-14  6.13E-14  3.82E-14  2.63E-14  1.77E-14  9.84E-15  5.82E-15  3.14E-15  1.19E-15  5.08E-16
             2.02E-16  5.56E-17  2.03E-17  7.29E-18  1.86E-18  6.60E-19  2.34E-19  5.92E-20  2.09E-20
  1883       1.78E-13  1.26E-13  7.92E-14  5.57E-14  3.90E-14  2.39E-14  1.60E-14  1.03E-14  5.21E-15  2.82E-15
             1.39E-15  4.76E-16  1.94E-16  7.52E-17  2.03E-17  7.36E-18  2.64E-18  6.72E-19  2.38E-19
  1884       1.04E-20  7.39E-21  4.71E-21  3.38E-21  2.45E-21  1.66E-21  1.30E-21  1.06E-21  8.26E-22  6.55E-22
             4.72E-22  2.54E-22  1.38E-22  6.66E-23  2.23E-23  9.00E-24  3.46E-24  9.31E-25  3.37E-25
  1885       2.03E-20  1.44E-20  9.16E-21  6.57E-21  4.76E-21  3.23E-21  2.52E-21  2.05E-21  1.61E-21  1.27E-21
             9.20E-22  4.95E-22  2.68E-22  1.30E-22  4.34E-23  1.75E-23  6.74E-24  1.81E-24  6.56E-25
  1886       4.95E-20  3.50E-20  2.23E-20  1.60E-20  1.16E-20  7.89E-21  6.15E-21  5.01E-21  3.92E-21  3.11E-21
             2.25E-21  1.21E-21  6.55E-22  3.17E-22  1.06E-22  4.28E-23  1.65E-23  4.43E-24  1.60E-24
  1887       5.32E-20  3.75E-20  2.37E-20  1.67E-20  1.17E-20  7.22E-21  4.94E-21  3.32E-21  1.88E-21  1.17E-21
             6.81E-22  2.99E-22  1.46E-22  6.58E-23  2.08E-23  8.18E-24  3.09E-24  8.23E-25  2.96E-25
  1888       1.59E-18  1.12E-18  7.09E-19  4.99E-19  3.50E-19  2.16E-19  1.48E-19  9.94E-20  5.63E-20  3.49E-20
             2.04E-20  8.94E-21  4.36E-21  1.97E-21  6.22E-22  2.45E-22  9.26E-23  2.46E-23  8.88E-24
  1889       2.15E-18  1.52E-18  9.57E-19  6.73E-19  4.72E-19  2.92E-19  2.00E-19  1.34E-19  7.60E-20  4.71E-20
             2.75E-20  1.21E-20  5.89E-21  2.66E-21  8.40E-22  3.30E-22  1.25E-22  3.32E-23  1.20E-23
  1890       3.41E-14  2.41E-14  1.53E-14  1.09E-14  7.75E-15  5.00E-15  3.64E-15  2.69E-15  1.85E-15  1.41E-15
             1.09E-15  7.91E-16  6.19E-16  4.74E-16  3.10E-16  2.08E-16  1.28E-16  5.86E-17  2.93E-17
  1891       2.00E-14  1.42E-14  8.97E-15  6.37E-15  4.54E-15  2.94E-15  2.14E-15  1.58E-15  1.09E-15  8.32E-16
             6.45E-16  4.68E-16  3.66E-16  2.80E-16  1.83E-16  1.23E-16  7.57E-17  3.47E-17  1.73E-17
  1892       6.59E-18  4.66E-18  2.94E-18  2.07E-18  1.45E-18  8.96E-19  6.14E-19  4.13E-19  2.34E-19  1.45E-19
             8.51E-20  3.74E-20  1.82E-20  8.24E-21  2.60E-21  1.02E-21  3.88E-22  1.03E-22  3.71E-23
  1893       6.68E-19  4.74E-19  3.02E-19  2.17E-19  1.58E-19  1.07E-19  8.43E-20  6.93E-20  5.50E-20  4.40E-20
             3.20E-20  1.73E-20  9.42E-21  4.57E-21  1.53E-21  6.19E-22  2.38E-22  6.41E-23  2.32E-23
  1894       1.08E-21  7.67E-22  4.89E-22  3.51E-22  2.55E-22  1.74E-22  1.37E-22  1.13E-22  8.97E-23  7.20E-23
             5.25E-23  2.85E-23  1.55E-23  7.51E-24  2.52E-24  1.02E-24  3.92E-25  1.05E-25  3.81E-26
  1895       1.14E-20  8.07E-21  5.15E-21  3.70E-21  2.69E-21  1.83E-21  1.44E-21  1.19E-21  9.46E-22  7.59E-22
             5.53E-22  3.00E-22  1.63E-22  7.92E-23  2.66E-23  1.07E-23  4.13E-24  1.11E-24  4.02E-25
  1896       5.43E-20  3.85E-20  2.45E-20  1.76E-20  1.28E-20  8.73E-21  6.87E-21  5.66E-21  4.51E-21  3.62E-21
             2.64E-21  1.43E-21  7.77E-22  3.78E-22  1.27E-22  5.12E-23  1.97E-23  5.30E-24  1.92E-24
  1897       4.63E-20  3.28E-20  2.09E-20  1.50E-20  1.09E-20  7.47E-21  5.89E-21  4.87E-21  3.90E-21  3.14E-21
             2.29E-21  1.25E-21  6.78E-22  3.30E-22  1.11E-22  4.47E-23  1.72E-23  4.63E-24  1.68E-24
  1898       1.58E-15  1.12E-15  7.08E-16  5.01E-16  3.55E-16  2.26E-16  1.63E-16  1.20E-16  8.55E-17  7.01E-17
             5.91E-17  4.57E-17  3.44E-17  2.33E-17  1.16E-17  5.97E-18  2.80E-18  9.07E-19  3.61E-19
  1899       5.17E-18  3.65E-18  2.29E-18  1.59E-18  1.10E-18  6.47E-19  4.15E-19  2.52E-19  1.17E-19  5.95E-20
             2.79E-20  9.11E-21  3.64E-21  1.39E-21  3.71E-22  1.34E-22  4.78E-23  1.22E-23  4.32E-24
  1900       1.51E-17  1.06E-17  6.67E-18  4.65E-18  3.20E-18  1.89E-18  1.21E-18  7.35E-19  3.41E-19  1.74E-19
             8.13E-20  2.66E-20  1.06E-20  4.05E-21  1.08E-21  3.90E-22  1.39E-22  3.55E-23  1.26E-23
  1901       1.70E-17  1.20E-17  7.53E-18  5.25E-18  3.62E-18  2.13E-18  1.37E-18  8.31E-19  3.85E-19  1.96E-19
             9.19E-20  3.00E-20  1.20E-20  4.57E-21  1.22E-21  4.41E-22  1.58E-22  4.01E-23  1.42E-23
  1902       6.05E-16  4.27E-16  2.70E-16  1.91E-16  1.36E-16  8.66E-17  6.24E-17  4.61E-17  3.29E-17  2.71E-17
             2.29E-17  1.77E-17  1.34E-17  9.05E-18  4.49E-18  2.32E-18  1.09E-18  3.53E-19  1.40E-19
  1903       1.75E-15  1.24E-15  7.82E-16  5.53E-16  3.92E-16  2.50E-16  1.81E-16  1.33E-16  9.55E-17  7.87E-17
             6.66E-17  5.16E-17  3.90E-17  2.63E-17  1.31E-17  6.76E-18  3.17E-18  1.03E-18  4.09E-19
  1904       7.57E-17  5.34E-17  3.35E-17  2.33E-17  1.61E-17  9.49E-18  6.10E-18  3.71E-18  1.72E-18  8.78E-19
             4.12E-19  1.35E-19  5.38E-20  2.05E-20  5.49E-21  1.98E-21  7.08E-22  1.80E-22  6.40E-23
  1905       1.54E-15  1.09E-15  6.91E-16  4.89E-16  3.47E-16  2.21E-16  1.60E-16  1.18E-16  8.48E-17  6.99E-17
             5.92E-17  4.60E-17  3.47E-17  2.35E-17  1.17E-17  6.02E-18  2.82E-18  9.15E-19  3.64E-19
  1910       4.70E-15  3.32E-15  2.10E-15  1.49E-15  1.06E-15  6.75E-16  4.88E-16  3.62E-16  2.61E-16  2.16E-16
             1.84E-16  1.43E-16  1.08E-16  7.32E-17  3.64E-17  1.88E-17  8.81E-18  2.86E-18  1.14E-18
  1919       4.31E-14  3.05E-14  1.93E-14  1.37E-14  9.69E-15  6.20E-15  4.48E-15  3.33E-15  2.40E-15  1.99E-15
             1.69E-15  1.32E-15  9.97E-16  6.75E-16  3.35E-16  1.73E-16  8.12E-17  2.64E-17  1.05E-17
  1920       1.79E-14  1.27E-14  8.01E-15  5.67E-15  4.03E-15  2.58E-15  1.87E-15  1.39E-15  1.00E-15  8.31E-16
             7.08E-16  5.52E-16  4.17E-16  2.83E-16  1.41E-16  7.27E-17  3.40E-17  1.10E-17  4.39E-18
  1921       2.91E-14  2.06E-14  1.30E-14  9.23E-15  6.55E-15  4.19E-15  3.04E-15  2.26E-15  1.63E-15  1.35E-15
             1.15E-15  8.99E-16  6.80E-16  4.60E-16  2.29E-16  1.18E-16  5.55E-17  1.80E-17  7.16E-18
  1922       5.34E-21  3.78E-21  2.38E-21  1.68E-21  1.18E-21  7.33E-22  5.07E-22  3.48E-22  2.11E-22  1.46E-22
             1.04E-22  6.88E-23  5.15E-23  3.84E-23  2.47E-23  1.64E-23  1.00E-23  4.59E-24  2.29E-24
  1923       2.98E-14  2.10E-14  1.33E-14  9.44E-15  6.70E-15  4.29E-15  3.11E-15  2.31E-15  1.68E-15  1.39E-15
             1.19E-15  9.29E-16  7.03E-16  4.76E-16  2.37E-16  1.22E-16  5.73E-17  1.86E-17  7.40E-18
  1924       2.13E-29  1.51E-29  9.51E-30  6.70E-30  4.71E-30  2.93E-30  2.03E-30  1.40E-30  8.53E-31  5.93E-31
             4.21E-31  2.80E-31  2.10E-31  1.57E-31  1.01E-31  6.70E-32  4.11E-32  1.88E-32  9.37E-33
  1925       1.60E-14  1.13E-14  7.17E-15  5.08E-15  3.61E-15  2.31E-15  1.68E-15  1.25E-15  9.13E-16  7.62E-16
             6.52E-16  5.11E-16  3.87E-16  2.62E-16  1.30E-16  6.75E-17  3.16E-17  1.03E-17  4.08E-18
  1926       9.22E-21  6.54E-21  4.18E-21  3.00E-21  2.19E-21  1.52E-21  1.21E-21  1.03E-21  8.52E-22  7.02E-22
             5.22E-22  2.88E-22  1.58E-22  7.71E-23  2.60E-23  1.05E-23  4.05E-24  1.09E-24  3.95E-25
  1927       1.46E-17  1.03E-17  6.56E-18  4.67E-18  3.35E-18  2.19E-18  1.60E-18  1.16E-18  7.09E-19  4.39E-19
             2.42E-19  9.22E-20  3.96E-20  1.58E-20  4.38E-21  1.60E-21  5.76E-22  1.47E-22  5.24E-23
  1928       5.25E-20  3.71E-20  2.36E-20  1.68E-20  1.21E-20  7.90E-21  5.79E-21  4.21E-21  2.57E-21  1.59E-21
             8.80E-22  3.36E-22  1.44E-22  5.77E-23  1.59E-23  5.83E-24  2.10E-24  5.37E-25  1.91E-25
  1929       9.52E-22  6.74E-22  4.28E-22  3.05E-22  2.19E-22  1.43E-22  1.05E-22  7.65E-23  4.67E-23  2.90E-23
             1.60E-23  6.10E-24  2.62E-24  1.05E-24  2.90E-25  1.06E-25  3.82E-26  9.77E-27  3.47E-27
  1930       3.40E-29  2.41E-29  1.53E-29  1.09E-29  7.83E-30  5.12E-30  3.76E-30  2.74E-30  1.67E-30  1.04E-30
             5.74E-31  2.19E-31  9.44E-32  3.77E-32  1.04E-32  3.82E-33  1.37E-33  3.52E-34  1.25E-34
  1931       2.33E-20  1.65E-20  1.05E-20  7.48E-21  5.37E-21  3.52E-21  2.58E-21  1.88E-21  1.15E-21  7.16E-22
             3.96E-22  1.51E-22  6.50E-23  2.60E-23  7.18E-24  2.63E-24  9.46E-25  2.42E-25  8.60E-26
  1932       4.78E-20  3.38E-20  2.15E-20  1.53E-20  1.10E-20  7.21E-21  5.29E-21  3.85E-21  2.36E-21  1.47E-21
             8.11E-22  3.10E-22  1.33E-22  5.33E-23  1.47E-23  5.39E-24  1.94E-24  4.96E-25  1.76E-25
  1933       5.25E-20  3.72E-20  2.36E-20  1.68E-20  1.21E-20  7.92E-21  5.81E-21  4.24E-21  2.60E-21  1.61E-21
             8.91E-22  3.40E-22  1.46E-22  5.86E-23  1.62E-23  5.92E-24  2.13E-24  5.46E-25  1.94E-25
  1934       4.94E-21  3.49E-21  2.19E-21  1.54E-21  1.07E-21  6.50E-22  4.41E-22  2.99E-22  1.85E-22  1.37E-22
             1.06E-22  7.61E-23  5.56E-23  3.70E-23  1.81E-23  9.31E-24  4.35E-24  1.41E-24  5.58E-25
  1935       3.36E-19  2.37E-19  1.49E-19  1.04E-19  7.26E-20  4.42E-20  3.00E-20  2.03E-20  1.26E-20  9.30E-21
             7.20E-21  5.18E-21  3.79E-21  2.51E-21  1.23E-21  6.34E-22  2.96E-22  9.56E-23  3.80E-23
  1936       7.63E-19  5.38E-19  3.38E-19  2.37E-19  1.65E-19  1.00E-19  6.80E-20  4.61E-20  2.86E-20  2.11E-20
             1.64E-20  1.18E-20  8.60E-21  5.71E-21  2.80E-21  1.44E-21  6.72E-22  2.17E-22  8.64E-23
  1937       2.70E-18  1.91E-18  1.20E-18  8.40E-19  5.84E-19  3.56E-19  2.42E-19  1.64E-19  1.02E-19  7.54E-20
             5.85E-20  4.21E-20  3.08E-20  2.05E-20  1.01E-20  5.17E-21  2.41E-21  7.80E-22  3.10E-22
  1938       3.73E-18  2.64E-18  1.68E-18  1.20E-18  8.61E-19  5.66E-19  4.17E-19  3.06E-19  1.89E-19  1.18E-19
             6.55E-20  2.51E-20  1.08E-20  4.33E-21  1.20E-21  4.39E-22  1.58E-22  4.04E-23  1.44E-23
  1939       3.05E-20  2.16E-20  1.38E-20  9.81E-21  7.06E-21  4.65E-21  3.44E-21  2.53E-21  1.57E-21  9.85E-22
             5.49E-22  2.11E-22  9.10E-23  3.64E-23  1.01E-23  3.69E-24  1.33E-24  3.40E-25  1.21E-25
  1940       1.35E-19  9.56E-20  6.08E-20  4.34E-20  3.12E-20  2.06E-20  1.52E-20  1.12E-20  6.95E-21  4.36E-21
             2.43E-21  9.33E-22  4.03E-22  1.61E-22  4.47E-23  1.63E-23  5.89E-24  1.51E-24  5.35E-25
  1941       3.99E-19  2.83E-19  1.80E-19  1.28E-19  9.22E-20  6.08E-20  4.50E-20  3.31E-20  2.06E-20  1.29E-20
             7.19E-21  2.76E-21  1.19E-21  4.78E-22  1.32E-22  4.84E-23  1.74E-23  4.46E-24  1.58E-24
  1942       1.31E-21  9.29E-22  5.91E-22  4.22E-22  3.04E-22  2.00E-22  1.49E-22  1.10E-22  6.84E-23  4.30E-23
             2.40E-23  9.24E-24  3.99E-24  1.60E-24  4.43E-25  1.62E-25  5.84E-26  1.50E-26  5.31E-27
  1943       2.83E-21  2.00E-21  1.27E-21  9.09E-22  6.54E-22  4.32E-22  3.20E-22  2.36E-22  1.47E-22  9.27E-23
             5.17E-23  1.99E-23  8.61E-24  3.45E-24  9.56E-25  3.50E-25  1.26E-25  3.22E-26  1.14E-26
  1944       4.38E-21  3.10E-21  1.97E-21  1.41E-21  1.01E-21  6.69E-22  4.96E-22  3.66E-22  2.28E-22  1.44E-22
             8.02E-23  3.09E-23  1.33E-23  5.35E-24  1.48E-24  5.42E-25  1.95E-25  5.00E-26  1.77E-26
  1945       5.00E-21  3.54E-21  2.25E-21  1.61E-21  1.16E-21  7.66E-22  5.69E-22  4.21E-22  2.63E-22  1.66E-22
             9.28E-23  3.58E-23  1.55E-23  6.20E-24  1.72E-24  6.29E-25  2.26E-25  5.80E-26  2.06E-26
  1946       2.07E-19  1.47E-19  9.35E-20  6.67E-20  4.80E-20  3.18E-20  2.36E-20  1.74E-20  1.09E-20  6.88E-21
             3.85E-21  1.48E-21  6.41E-22  2.57E-22  7.12E-23  2.61E-23  9.39E-24  2.40E-24  8.53E-25
  1947       2.67E-22  1.89E-22  1.20E-22  8.58E-23  6.18E-23  4.08E-23  3.03E-23  2.24E-23  1.41E-23  8.86E-24
             4.95E-24  1.91E-24  8.25E-25  3.31E-25  9.17E-26  3.36E-26  1.21E-26  3.09E-27  1.10E-27
  1948       5.79E-33  4.10E-33  2.61E-33  1.86E-33  1.34E-33  8.85E-34  6.57E-34  4.85E-34  3.02E-34  1.88E-34
             1.03E-34  3.88E-35  1.65E-35  6.60E-36  1.83E-36  6.68E-37  2.41E-37  6.16E-38  2.19E-38
  1949       4.12E-15  2.91E-15  1.84E-15  1.31E-15  9.26E-16  5.90E-16  4.20E-16  2.98E-16  1.84E-16  1.22E-16
             7.52E-17  3.48E-17  1.75E-17  8.03E-18  2.58E-18  1.02E-18  3.88E-19  1.03E-19  3.73E-20
  1950       2.89E-15  2.05E-15  1.30E-15  9.18E-16  6.51E-16  4.15E-16  2.95E-16  2.09E-16  1.29E-16  8.56E-17
             5.29E-17  2.45E-17  1.23E-17  5.65E-18  1.81E-18  7.18E-19  2.73E-19  7.27E-20  2.62E-20
  1951       3.85E-15  2.72E-15  1.72E-15  1.22E-15  8.65E-16  5.51E-16  3.93E-16  2.79E-16  1.72E-16  1.14E-16
             7.04E-17  3.26E-17  1.64E-17  7.54E-18  2.42E-18  9.57E-19  3.64E-19  9.70E-20  3.50E-20
  1952       9.78E-15  6.91E-15  4.38E-15  3.10E-15  2.20E-15  1.40E-15  9.98E-16  7.09E-16  4.38E-16  2.90E-16
             1.79E-16  8.30E-17  4.17E-17  1.92E-17  6.15E-18  2.43E-18  9.25E-19  2.47E-19  8.90E-20
  1953       6.10E-14  4.31E-14  2.73E-14  1.94E-14  1.37E-14  8.78E-15  6.27E-15  4.47E-15  2.78E-15  1.85E-15
             1.15E-15  5.34E-16  2.69E-16  1.24E-16  3.97E-17  1.57E-17  5.98E-18  1.60E-18  5.76E-19
  1954       2.04E-14  1.44E-14  9.12E-15  6.47E-15  4.59E-15  2.93E-15  2.10E-15  1.49E-15  9.30E-16  6.19E-16
             3.84E-16  1.79E-16  8.98E-17  4.14E-17  1.33E-17  5.27E-18  2.00E-18  5.34E-19  1.93E-19
  1955       1.83E-13  1.29E-13  8.18E-14  5.80E-14  4.12E-14  2.63E-14  1.88E-14  1.34E-14  8.36E-15  5.56E-15
             3.45E-15  1.61E-15  8.08E-16  3.72E-16  1.20E-16  4.74E-17  1.80E-17  4.80E-18  1.73E-18
  1956       1.38E-13  9.77E-14  6.19E-14  4.38E-14  3.11E-14  1.99E-14  1.42E-14  1.02E-14  6.34E-15  4.23E-15
