SEQ='BE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  22551270.0   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S1             (2)0( 0.5)        0.0 
     2          1S2 2P1             (2)1( 0.5)   127738.1 
     3          1S2 2P1             (2)1( 1.5)   129773.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  24220021.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   244     3    1S2 2P1 5D1         (1)1( 1.0)  1585754.1 
   245     2    1S2 2P1 6S1         (3)1( 0.0)  1637851.5 
   246     2    1S2 2P1 6S1         (3)1( 1.0)  1638084.6 
   247     3    1S2 2P1 6S1         (3)1( 2.0)  1639887.2 
   248     3    1S2 2P1 6S1         (1)1( 1.0)  1640597.4 
   249     2    1S2 2P1 6P1         (3)2( 1.0)  1641808.3 
   250     2    1S2 2P1 6P1         (1)1( 1.0)  1642608.2 
   251     2    1S2 2P1 6P1         (3)2( 2.0)  1642622.8 
   252     2    1S2 2P1 6P1         (3)1( 0.0)  1643825.9 
   253     3    1S2 2P1 6P1         (3)2( 3.0)  1644050.8 
   254     3    1S2 2P1 6P1         (3)0( 1.0)  1644163.4 
   255     2    1S2 2P1 6D1         (3)3( 2.0)  1644720.3 
   256     3    1S2 2P1 6P1         (3)1( 1.0)  1645103.7 
   257     3    1S2 2P1 6P1         (3)1( 2.0)  1645182.4 
   258     2    1S2 2P1 6D1         (3)3( 3.0)  1645435.5 
   259     2    1S2 2P1 6D1         (1)2( 2.0)  1645663.0 
   260     3    1S2 2P1 6P1         (1)2( 2.0)  1646432.6 
   261     2    1S2 2P1 6D1         (3)2( 1.0)  1646461.5 
   262     2    1S2 2P1 6F1         (3)4( 3.0)  1646744.6 
   263     3    1S2 2P1 6D1         (3)3( 4.0)  1646746.7 
   264     2    1S2 2P1 6F1         (3)3( 3.0)  1646833.0 
   265     2    1S2 2P1 6F1         (3)3( 2.0)  1646908.2 
   266     2    1S2 2P1 6F1         (3)4( 4.0)  1646934.2 
   267     2    1S2 2P1 6G1         (3)4( 4.0)  1647068.1 
   268     2    1S2 2P1 6G1         (3)4( 3.0)  1647069.3 
   269     2    1S2 2P1 6G1         (3)5( 4.0)  1647078.0 
   270     2    1S2 2P1 6G1         (3)5( 5.0)  1647092.0 
   271     2    1S2 2P1 6H1         (1)4( 4.0)  1647106.4 
   272     2    1S2 2P1 6H1         (3)4( 5.0)  1647109.3 
   273     2    1S2 2P1 6H1         (3)6( 5.0)  1647111.3 
   274     2    1S2 2P1 6H1         (3)6( 6.0)  1647114.5 
   275     3    1S2 2P1 6D1         (3)2( 2.0)  1647164.7 
   276     3    1S2 2P1 6D1         (3)2( 3.0)  1647749.4 
   277     3    1S2 2P1 6D1         (3)1( 2.0)  1648125.9 
   278     3    1S2 2P1 6D1         (3)1( 1.0)  1648255.2 
   279     3    1S2 2P1 6D1         (3)1( 0.0)  1648322.3 
   280     3    1S2 2P1 6P1         (1)0( 0.0)  1648459.6 
   281     3    1S2 2P1 6F1         (1)3( 3.0)  1648572.2 
   282     3    1S2 2P1 6F1         (3)3( 4.0)  1648673.1 
   283     3    1S2 2P1 6G1         (1)4( 4.0)  1648943.2 
   284     3    1S2 2P1 6G1         (3)4( 5.0)  1648953.8 
   285     3    1S2 2P1 6F1         (3)4( 5.0)  1648989.5 
   286     3    1S2 2P1 6F1         (3)2( 3.0)  1648996.1 
   287     3    1S2 2P1 6H1         (1)5( 5.0)  1649043.2 
