  HE
 24.58
  6.00000  0.00000 -1.28950  0.00000    0.9900E 03    0.7149E 02    0.1988E-02
  6.00000  0.00000 -1.28950  0.00000    0.1000E 04    0.7223E 02    0.1936E-02
  6.00000  0.00000 -1.28950  0.00000    0.1100E 04    0.7958E 02    0.1495E-02
  6.00000  0.00000 -1.28950  0.00000    0.1200E 04    0.8693E 02    0.1180E-02
  6.00000  0.00000 -1.28950  0.00000    0.1300E 04    0.9428E 02    0.9475E-03
  6.00000  0.00000 -1.28950  0.00000    0.1400E 04    0.1016E 03    0.7695E-03
  6.00000  0.00000 -1.28950  0.00000    0.1500E 04    0.1090E 03    0.6351E-03
  6.00000  0.00000 -1.28950  0.00000    0.1600E 04    0.1163E 03    0.5310E-03
  6.00000  0.00000 -1.28950  0.0000     0.1700E 04    0.1237E 03    0.4472E-03
  6.00000  0.00000 -1.28950  0.00000    0.1800E 04    0.1310E 03    0.3796E-03
  6.00000  0.00000 -1.28950  0.00000    0.1900E 04    0.1384E 03    0.3251E-03
  6.00000  0.00000 -1.28950  0.00000    0.2000E 04    0.1457E 03    0.2800E-03
  6.00000  0.00000 -1.28950  0.00000    0.2100E 04    0.1531E 03    0.2431E-03
  6.00000  0.00000 -1.28950  0.00000    0.2200E 04    0.1605E 03    0.2123E-03
  6.00000  0.00000 -1.28950  0.00000    0.2300E 04    0.1678E 03    0.1864E-03
  6.00000  0.00000 -1.28950  0.00000    0.2400E 04    0.1752E 03    0.1645E-03
  6.00000  0.00000 -1.28950  0.00000    0.2500E 04    0.1825E 03    0.1458E-03
  6.00000  0.00000 -1.28950  0.00000    0.2600E 04    0.1899E 03    0.1300E-03
  6.00000  0.00000 -1.28950  0.00000    0.2700E 04    0.1972E 03    0.1163E-03
  6.00000  0.00000 -1.28950  0.00000    0.2800E 04    0.2046E 03    0.1045E-03
  6.00000  0.00000 -1.28950  0.00000    0.2900E 04    0.2119E 03    0.9422E-04
  6.00000  0.00000 -1.28950  0.00000    0.3000E 04    0.2193E 03    0.8529E-04
  6.00000  0.00000 -1.28950  0.00000    0.3100E 04    0.2266E 03    0.7736E-04
  6.00000  0.00000 -1.28950  0.00000    0.3200E 04    0.2340E 03    0.7028E-04
  6.00000  0.00000 -1.28950  0.00000    0.3300E 04    0.2413E 03    0.6410E-04
  6.00000  0.00000 -1.28950  0.00000    0.3400E 04    0.2487E 03    0.5848E-04
  6.00000  0.00000 -1.28950  0.00000    0.3500E 04    0.2560E 03    0.5355E-04
  6.00000  0.00000 -1.28950  0.00000    0.3600E 04    0.2634E 03    0.4911E-04
  6.00000  0.00000 -1.28950  0.00000    0.3700E 04    0.2707E 03    0.4519E-04
  6.00000  0.00000 -1.28950  0.00000    0.3800E 04    0.2781E 03    0.4167E-04
  6.00000  0.00000 -1.28950  0.00000    0.3900E 04    0.2854E 03    0.3850E-04
  6.00000  0.00000 -1.28950  0.00000    0.4000E 04    0.2928E 03    0.3567E-04
  6.00000  0.00000 -1.28950  0.00000    0.4100E 04    0.3001E 03    0.3309E-04
  6.00000  0.00000 -1.28950  0.00000    0.4200E 04    0.3075E 03    0.3079E-04
  6.00000  0.00000 -1.28950  0.00000    0.4300E 04    0.3148E 03    0.2866E-04
  6.00000  0.00000 -1.28950  0.00000    0.4400E 04    0.3222E 03    0.2673E-04
  6.00000  0.00000 -1.28950  0.00000    0.4500E 04    0.3295E 03    0.2498E-04
  6.00000  0.00000 -1.28950  0.00000    0.4600E 04    0.3369E 03    0.2335E-04
  6.00000  0.00000 -1.28950  0.00000    0.4700E 04    0.3442E 03    0.2187E-04
  6.00000  0.00000 -1.28950  0.00000    0.4800E 04    0.3516E 03    0.2049E-04
  6.00000  0.00000 -1.28950  0.00000    0.4900E 04    0.3590E 03    0.1921E-04
  6.00000  0.00000 -1.28950  0.00000    0.5000E 04    0.3663E 03    0.1806E-04
 11.26
  6.00000  0.00000 -0.66030  1.00000    0.9000E 01    0.1367E-02    0.1322E 02
  6.00000  0.00000 -0.66030  1.00000    0.1000E 02    0.7489E-01    0.1280E 02
  6.00000  0.00000 -0.66030  1.00000    0.1500E 02    0.4425E 00    0.9322E 01
  6.00000  0.00000 -0.66030  1.00000    0.2000E 02    0.8101E 00    0.6627E 01
  6.00000  0.00000 -0.66030  1.00000    0.2500E 02    0.1178E 01    0.4800E 01
  6.00000  0.00000 -0.66030  1.00000    0.3000E 02    0.1545E 01    0.3523E 01
  6.00000  0.00000 -0.66030  1.00000    0.3500E 02    0.1913E 01    0.2615E 01
  6.00000  0.00000 -0.66030  1.00000    0.4000E 02    0.2280E 01    0.1967E 01
  6.00000  0.00000 -0.66030  1.00000    0.4500E 02    0.2648E 01    0.1500E 01
  6.00000  0.00000 -0.66030  1.00000    0.5000E 02    0.3016E 01    0.1159E 01
  6.00000  0.00000 -0.66030  1.00000    0.6000E 02    0.3751E 01    0.7226E 00
  6.00000  0.00000 -0.66030  1.00000    0.7000E 02    0.4486E 01    0.4762E 00
  6.00000  0.00000 -0.66030  1.00000    0.8000E 02    0.5221E 01    0.3279E 00
  6.00000  0.00000 -0.66030  1.00000    0.9000E 02    0.5956E 01    0.2348E 00
  6.00000  0.00000 -0.66030  1.00000    0.1000E 03    0.6692E 01    0.1736E 00
  6.00000  0.00000 -0.66030  1.00000    0.1300E 03    0.8897E 01    0.7971E-01
  6.00000  0.00000 -0.66030  1.00000    0.1600E 03    0.1110E 02    0.4208E-01
